"Position","Pool","shRNA","GeoMean","precentile","z"
"5_B02",1,"Dub2a.1",28.6191029982869,53.0477013765984,0.0764690046372491
"5_B03",1,"Epc1.1",18.211970099839,41.4480388128692,-0.216034601488652
"5_B04",1,"Epc2.1",19.9900365006461,43.4054810054369,-0.166060142697514
"5_B05",1,"Ep400.1",28.7793706472394,53.2268485754837,0.0809734984033389
"5_B06",1,"Ehmt1.1",22.841773899102,46.5769373868744,-0.0859090116499948
"5_B07",1,"Fbxo44.1",25.5354896958907,49.5931159764127,-0.0101992468062589
"5_B08",1,"Ezh1.1",44.1383605869739,69.5903434572896,0.512654345343786
"5_B09",1,"Elp4.1",30.1698564844875,54.7780048257727,0.120054590730191
"5_B10",1,"Eed.1",26.1803806823875,50.3162025066445,0.00792610442631129
"5_B11",1,"Ezh2.1",34.8658145509664,59.949474033272,0.25203951703645
"5_C02",1,"Ezh1.2",22.4452913756547,46.1342320447923,-0.0970525772223657
"5_C03",1,"Ehmt2.1",20.0784445364909,43.5032729411644,-0.163575340250246
"5_C04",1,"Dub2a.2",28.5577526984716,52.979107471786,0.0747446888138626
"5_C05",1,"Ezh2.2",25.0519293572905,49.0509967565126,-0.0237902275499673
"5_C06",1,"Ercc5.1",25.8000904715191,49.8897979652774,-0.00276235887465958
"5_C07",1,"Epc2.2",25.0630744539241,49.063489929099,-0.0234769826834167
"5_C08",1,"Ehmt1.2",29.894378986656,54.4711986659814,0.112312000882581
"5_C09",1,"Fbxl19.1",31.2708310678152,56.0011613322213,0.150998659477919
"5_C10",1,"Epc1.2",34.1026473661585,59.1183287423353,0.230589886690464
"5_C11",1,"Ep300.1",53.8152223739763,78.3665582835405,0.784632900465559
"5_D02",1,"Eed.2",24.7902954496898,48.7577458141825,-0.0311437284809902
"5_D03",1,"Fbxl19.2",27.7901546809593,52.1201980056106,0.053170525173565
"5_D04",1,"Epc1.3",22.6231123101265,46.3327278112123,-0.0920547295840948
"5_D05",1,"Elp3.1",24.2504398581414,48.1528815808072,-0.0463169475467992
"5_D06",1,"Ehmt2.2",18.5433800499111,41.8114280139579,-0.206719970221038
"5_D07",1,"Fbxl19.3",24.4766592756285,48.4062982948728,-0.0399588087552262
"5_D08",1,"Ercc5.2",24.3046665018247,48.2136212242821,-0.0447928497015767
"5_D09",1,"Elp4.2",22.794186034916,46.5237781547947,-0.0872465194937076
"5_D10",1,"Dub2a.3",27.8555409076038,52.1934064375647,0.0550082750390763
"5_D11",1,"Fbxo44.2",24.830694770228,48.8030231869098,-0.030008262348505
"5_E02",1,"Ep300.2",16.398392621701,39.4731832957181,-0.267007137106333
"5_E03",1,"Ep400.2",15.2305204449524,38.2152868340375,-0.299831434300042
"5_E04",1,"Dub2a.4",22.2236469898979,45.886952903846,-0.103282129851706
"5_E05",1,"Ezh1.3",19.7404527957156,43.1296253549539,-0.173074959788331
"5_E06",1,"Epc2.3",23.2171279060037,46.9964426203173,-0.075359285643428
"5_E07",1,"Elp3.2",22.4264982770837,46.1132594543499,-0.0975807773670105
"5_E08",1,"Eed.3",26.8485963172823,51.0653292954085,0.026707019860339
"5_E09",1,"Ezh2.3",24.0119852547736,47.8858396815035,-0.0530189693296483
"5_E10",1,"Ercc5.3",28.6123289388399,53.0401279471856,0.0762786124479985
"5_E11",1,"Elp4.3",30.0647464861679,54.6609738465141,0.117100361755854
"5_F02",1,"Ehmt1.3",22.8867900656878,46.6272294627202,-0.0846437841191468
"5_F03",1,"Fbxo44.3",20.0453014449295,43.466607250399,-0.164506862302906
"5_F04",1,"Epc2.4",19.6666690849485,43.0481384536386,-0.175148729930725
"5_F05",1,"Elp3.3",6.64856313424621,29.4241202937131,-0.541036527527445
"5_F06",1,"Ehmt2.3",21.7154869877645,45.3206363215078,-0.11756451046156
"5_F07",1,"Ezh1.4",24.4430396519707,48.3686324204997,-0.0409037242523627
"5_F08",1,"Ep400.3",48.768855510236,73.9822850750641,0.642799359961965
"5_F09",1,"Ep300.3",14.6016296047654,37.5429432432569,-0.31750708429983
"5_F10",1,"Ehmt2.4",26.857307134049,51.0750929579509,0.0269518466864615
"5_F11",1,"Ezh2.4",30.2112843031303,54.8241198071906,0.121218963902437
"5_G02",1,"Ercc5.4",21.1549818390618,44.6970903886159,-0.133318107426977
"5_G03",1,"Ep300.4",10.1192326195879,32.8705802683769,-0.4434896478979
"5_G04",1,"Eed.4",24.7449967672988,48.7069794086946,-0.0324168964208457
"5_G05",1,"Fbxo44.4",27.3469089433136,51.6237503441631,0.0407126294277887
"5_G06",1,"Fbxl19.4",24.3314535750965,48.2436271516356,-0.044039970344119
"5_G07",1,"Elp3.4",27.6821677375277,51.9992769535907,0.0501354365784181
