"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",25.03467406,38.3468556276559,-0.296383646832404
"1_B03",1,"Asxl3.1",31.66869671,69.5515258463426,0.511545005106519
"1_B04",1,"Atad2.1",34.44003964,80.2074588851035,0.849054759839625
"1_B05",1,"Asxl2.1",34.88636364,81.6845994769105,0.903410610983424
"1_B06",1,"Aff4.1",29.36660269,59.1413692006215,0.231183026207449
"1_B07",1,"Aurkb.1",30.1050175,62.5936992182694,0.321111341724284
"1_B08",1,"Atm.1",30.98177543,66.5633617616649,0.427887861768524
"1_B09",1,"A2l.1",29.06038101,57.6868846153775,0.193889624877733
"1_B10",1,"Aff1.1",28.57762359,55.3732292967419,0.135096706593966
"1_B11",1,"Atr.1",25.35094963,39.8255229947958,-0.257865826138604
"1_C02",1,"Atm.2",24.92233345,37.8255718390535,-0.310065119203515
"1_C03",1,"Arid2.1",28.5054678,55.0256400310776,0.12630916798882
"1_C04",1,"Actl6b.2",31.30553657,67.9863565775653,0.467317317347849
"1_C05",1,"Atr.2",26.70157068,46.280100392061,-0.0933795857717827
"1_C06",1,"Atad2b.1",31.195801,67.5068708764327,0.453953101423767
"1_C07",1,"Atad2.2",37.62318841,89.1903833808499,1.23671654972922
"1_C08",1,"Aff4.2",25.18714223,39.0577105780993,-0.277815214140711
"1_C09",1,"Atrx.1",25.91695502,42.5072076285369,-0.188934501080064
"1_C10",1,"Asxl3.2",22.08920188,25.6201736709703,-0.65509984261009
"1_C11",1,"Asxl1.1",27.98315395,52.4996841354542,0.0626988448134034
"1_D02",1,"Aff1.2",19.80558931,17.5355506196408,-0.93321104641053
"1_D03",1,"Atrx.2",25.48828125,40.4722992877816,-0.241140807779616
"1_D04",1,"Asxl3.3",29.51724138,59.8524060681322,0.249528654518131
"1_D05",1,"A1l.1",28.48189415,54.9119959719366,0.123438236086623
"1_D06",1,"Arid2.2",28.40150856,54.5241751224035,0.113648426073837
"1_D07",1,"Atrx.3",24.79108635,37.2193591831475,-0.326049130438975
"1_D08",1,"Atad2b.2",32.82937365,74.3089232776172,0.652898781682907
"1_D09",1,"A2l.2",27.66151046,50.9385164316725,0.023527288581133
"1_D10",1,"Actl6b.3",28.1512605,53.3142535305499,0.0831718075223269
"1_D11",1,"Aurkb.2",24.18478261,34.4619426171623,-0.399888215586465
"1_E02",1,"Asxl1.2",34.30742256,79.7550536350986,0.832903904721806
"1_E03",1,"Asxl2.2",31.60377358,69.2742213548919,0.503638300582296
"1_E04",1,"Actl6b.4",27.64109986,50.8393752818851,0.0210415707273866
"1_E05",1,"Atm.3",25.62724014,41.1293990232499,-0.224217611312593
"1_E06",1,"Atad2.3",26.12826603,43.5180539856563,-0.163199855834445
"1_E07",1,"A1l.2",21.82235835,24.5853125430131,-0.687597550990921
"1_E08",1,"Aff1.3",29.26018288,58.6372170088118,0.218222622215928
"1_E09",1,"Atr.3",33.66013072,77.4597322897365,0.75407305784457
"1_E10",1,"Atad2b.3",31.18756937,67.4707845690234,0.452950607148418
"1_E11",1,"A2l.3",29.78947368,61.1289936618332,0.282682637667892
"1_F02",1,"Aff4.3",31.24826244,67.7364674804971,0.460342151135253
"1_F03",1,"Aurkb.3",31.78807947,70.0585115797592,0.52608411017749
"1_F04",1,"Atad2.4",48.14814815,99.4107296861311,2.5185054405841
"1_F05",1,"A1l.3",34.59915612,80.7421294068925,0.86843286117723
"1_F06",1,"Arid2.3",31.46603099,68.6822371727843,0.486863231981456
"1_F07",1,"Atm.4",26.53061224,45.453967838746,-0.114199867711396
"1_F08",1,"Asxl2.3",25.10121457,38.6566219645883,-0.288279968660062
"1_F09",1,"Asxl1.3",27.27272727,49.0497727093537,-0.0238209185572935
