"Position","Pool","shRNA","GeoMean","precentile","z"
"1_B02",1,"Actl6b.1",3149.01975025338,39.9781408395966,-0.25391294112941
"1_B03",1,"Asxl3.1",2749.18146652577,22.4989190520138,-0.755451068961186
"1_B04",1,"Atad2.1",2844.25495912912,26.232453508289,-0.636195401289312
"1_B05",1,"Asxl2.1",3442.78673243881,54.5608760296747,0.114574390525014
"1_B06",1,"Aff4.1",2704.76870502292,20.8636803324128,-0.811160324834126
"1_B07",1,"Aurkb.1",3478.52261751979,56.3323045959154,0.159399785264193
"1_B08",1,"Atm.1",2355.56264365534,10.5798196408102,-1.24918780087521
"1_B09",1,"A2l.1",2065.30866101573,5.33430834083394,-1.61326859296854
"1_B10",1,"Aff1.1",2602.52881994542,17.3761378676176,-0.939405174410456
"1_B11",1,"Atr.1",2577.49499018409,16.5822342528397,-0.970806419918778
"1_C02",1,"Atm.2",2706.93039798363,20.9416134492893,-0.808448799988746
"1_C03",1,"Arid2.1",3433.08117633608,54.0780488535048,0.102400202520931
"1_C04",1,"Actl6b.2",3306.17102717588,47.7356298487035,-0.0567898530666916
"1_C05",1,"Atr.2",2460.52636705838,13.188468087968,-1.11752629804204
"1_C06",1,"Atad2b.1",3726.97701413146,68.1197186896967,0.471049164524436
"1_C07",1,"Atad2.2",2658.15261606441,19.2250408651165,-0.869633329882883
"1_C08",1,"Aff4.2",2947.3346752759,30.6113507637439,-0.506897107559874
"1_C09",1,"Atrx.1",3234.91355000559,44.1892866170686,-0.146171843607522
"1_C10",1,"Asxl3.2",3384.15030298292,51.6361475938034,0.0410236420126938
"1_C11",1,"Asxl1.1",2605.34285114132,17.4668675392339,-0.935875387506375
"1_D02",1,"Aff1.2",3402.27209062426,52.5417245648919,0.0637547506045721
"1_D03",1,"Atrx.2",3984.20040022694,78.6314352190156,0.793697947162678
"1_D04",1,"Asxl3.3",4004.91768134599,79.3802068346291,0.819684719338029
"1_D05",1,"A1l.1",3141.02820772749,39.5914173608765,-0.263937152016763
"1_D06",1,"Arid2.2",3890.59890251129,75.0571310726428,0.676288679873659
"1_D07",1,"Atrx.3",3673.01809186207,65.666037687556,0.4033656585767
"1_D08",1,"Atad2b.2",2850.63815582954,26.494019120358,-0.628188622916654
"1_D09",1,"A2l.2",2559.77620323498,16.0347174345255,-0.993032023607996
"1_D10",1,"Actl6b.3",2053.69149177789,5.17793427510592,-1.62784061757792
"1_D11",1,"Aurkb.2",1672.00166664908,1.7575518206243,-2.10661418203719
