"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",1.325019486,47.7769920459699,-0.055751413740372
"1_B03",1,"Asxl3.1",0.877192982,37.8374251073108,-0.309753385554524
"1_B04",1,"Atad2.1",0.743931088,34.9993513702004,-0.38533797811738
"1_B05",1,"Asxl2.1",0.729927007,34.7056000896907,-0.393280929585579
"1_B06",1,"Aff4.1",1.248049922,46.0407303306084,-0.0994076530452156
"1_B07",1,"Aurkb.1",0.984455959,40.1713236809867,-0.248915075590056
"1_B08",1,"Atm.1",1.415797317,49.82991999597,-0.00426328638511431
"1_B09",1,"A2l.1",1.933404941,61.3830874546088,0.289317723107879
"1_B10",1,"Aff1.1",1.197023617,44.8936324116189,-0.128349178320348
"1_B11",1,"Atr.1",1.417434444,49.8669638856579,-0.00333472703814414
"1_C02",1,"Atm.2",1.704545455,56.3366968338371,0.159511290944647
"1_C03",1,"Arid2.1",1.336675021,48.0403651996273,-0.0491405301814372
"1_C04",1,"Actl6b.2",1.452712719,50.6651934277108,0.0166746992288682
"1_C05",1,"Atr.2",1.765409934,57.6924944933714,0.194032913808311
"1_C06",1,"Atad2b.1",0.82400169,36.6957308081556,-0.339922866214253
"1_C07",1,"Atad2.2",1.88172043,60.2569220522844,0.260002871063637
"1_C08",1,"Aff4.2",0.516605166,30.353001201937,-0.51427459065979
"1_C09",1,"Atrx.1",1.556676168,53.0147862632059,0.0756415553812678
"1_C10",1,"Asxl3.2",1.433915212,50.2398814474229,0.0060129724205096
"1_C11",1,"Asxl1.1",2.126905353,65.5078781747702,0.399068900753342
"1_D02",1,"Aff1.2",0.97020097,39.8589255629939,-0.257000339150493
"1_D03",1,"Atrx.2",2.394000577,70.9033085648449,0.550562197715825
"1_D04",1,"Asxl3.3",1.40291807,49.5385040842867,-0.0115682451230668
"1_D05",1,"A1l.1",1.771812081,57.8346074691496,0.19766413694343
"1_D06",1,"Arid2.2",0.770218228,35.5531725649929,-0.370428218793813
"1_D07",1,"Atrx.3",1.417434444,49.8669638856579,-0.00333472703814414
"1_D08",1,"Atad2b.2",1.960784314,61.9758652340043,0.304846984254591
"1_D09",1,"A2l.2",0.566572238,31.3507033769372,-0.485933849992552
"1_D10",1,"Actl6b.3",0.640439158,32.850777424799,-0.444037394190468
"1_D11",1,"Aurkb.2",1.34529148,48.2351218259594,-0.0442533750968069
"1_E02",1,"Asxl1.2",1.835443038,59.2412357773833,0.233754873874046
"1_E03",1,"Asxl2.2",3.125,83.2771804265724,0.965176547644982
"1_E04",1,"Actl6b.4",1.119515885,43.1596652020794,-0.172310660240237
"1_E05",1,"Atm.3",1.53621068,52.5528330978839,0.0640337691968688
"1_E06",1,"Atad2.3",0.215982721,24.674007356646,-0.684784136476202
"1_E07",1,"A1l.2",2.990224267,81.292679120944,0.888733323251328
"1_E08",1,"Aff1.3",0.972972973,39.9196238209589,-0.255428091367957
"1_E09",1,"Atr.3",0.729927007,34.7056000896907,-0.393280929585579
"1_E10",1,"Atad2b.3",0.643915003,32.922074684206,-0.442065935431697
"1_E11",1,"A2l.3",0.929839391,38.9779815742563,-0.279892956179548
"1_F02",1,"Aff4.3",1.192131929,44.7838731820021,-0.131123686721262
"1_F03",1,"Aurkb.3",0.474683544,29.527055883123,-0.538052045889746
"1_F04",1,"Atad2.4",0,20.9750570904236,-0.807287017662943
"1_F05",1,"A1l.3",0.917431193,38.7082675736855,-0.286930741416708
"1_F06",1,"Arid2.3",1.404494382,49.5741699418598,-0.0106741793350483
"1_F07",1,"Atm.4",0,20.9750570904236,-0.807287017662943
"1_F08",1,"Asxl2.3",0.626740947,32.5704063740434,-0.451806859760836
"1_F09",1,"Asxl1.3",0,20.9750570904236,-0.807287017662943
"1_F10",1,"Arid2.4",0.994035785,40.3816203549645,-0.243481509975019
"1_F11",1,"Atr.4",2.012711864,63.0923286013382,0.334299685186017
"1_G02",1,"Atad2b.4",1.442190174,50.4271167750627,0.010706434388288
"1_G03",1,"Asxl1.4",3.90070922,92.0011626969891,1.40514977315648
"1_G04",1,"Aff1.4",1.569506726,53.3041986435984,0.0829188982860902
"1_G05",1,"Aurkb.4",1.132686084,43.4534693206841,-0.164840676920123
"1_G06",1,"Atrx.4",0.753669179,35.2041504691261,-0.379814646439571
"1_G07",1,"A1l.4",0.663176265,33.3182862657192,-0.431141172194305
"1_G08",1,"Aff4.4",1.029269862,41.1574299609566,-0.223497152298298
"1_G09",1,"Asxl3.4",0.965665236,39.7596600248762,-0.25957295459271
"1_G10",1,"A2l.4",1.019935095,40.9515400015428,-0.228791723305702
"1_G11",1,"Asxl2.4",1.437290805,50.3162609493505,0.00792756941372825
"2_B02",1,"Baz1a.1",1.01010101,40.7349066741373,-0.234369501661107
"2_B03",1,"Brd2.1",0.554715078,31.1126743219615,-0.492659092900721
"2_B04",1,"Brd3.1",1.785714286,58.1428509933441,0.205549305532211
"2_B05",1,"Brd1.1",0.779816514,35.7561606618478,-0.364984182882003
"2_B06",1,"Baz2a.1",1.007705987,40.6821897468281,-0.235727930782891
"2_B07",1,"Brpf3.1",0.307692308,26.3442732401784,-0.632767527981182
"2_B08",1,"Brd8.1",0,20.9750570904236,-0.807287017662943
"2_B09",1,"Bop1.1",0.220264317,24.750704126618,-0.682355665144564
"2_B10",1,"Baz1b.1",0.55157198,31.0497092220051,-0.494441821440622
"2_B11",1,"Brd9.1",0,20.9750570904236,-0.807287017662943
"2_C02",1,"Brd8.2",1.094890511,42.6113424469648,-0.186277885263303
"2_C03",1,"Baz2b.1",0.526513727,30.5497185552789,-0.508654570385508
"2_C04",1,"Baz1a.2",0.791556728,36.0049954461143,-0.358325270381549
"2_C05",1,"Brd9.2",0.303720577,26.2707604831515,-0.635020247497567
"2_C06",1,"Brd4.1",3.58974359,89.0421666350373,1.22877369340031
"2_C07",1,"Brd3.2",0.416493128,28.3980512369028,-0.571056971396981
"2_C08",1,"Baz2a.2",0,20.9750570904236,-0.807287017662943
"2_C09",1,"Brpf1.1",0.532978015,30.6783596503914,-0.504988101599698
"2_C10",1,"Brd2.2",0.53667263,30.751990646703,-0.502892559047589
"2_C11",1,"Bptf.1",0,20.9750570904236,-0.807287017662943
"2_D02",1,"Baz1b.2",2.276707531,68.5819467104845,0.484034949556149
"2_D03",1,"Brpf1.2",0.986500519,40.2161822733357,-0.247755424995788
"2_D04",1,"Brd2.3",0.325027086,26.6663472558656,-0.622935444007517
"2_D05",1,"Bmi1.1",1.240694789,45.8751568571777,-0.103579398728574
"2_D06",1,"Baz2b.2",1.162790698,44.1263843387581,-0.147765690852072
"2_D07",1,"Brpf1.3",0.88691796,38.0473481862185,-0.304237491417429
"2_D08",1,"Brd4.2",2.083333333,64.5930024680685,0.374355359019944
"2_D09",1,"Bop1.2",0.397088021,28.0262014771024,-0.58206332184127
"2_D10",1,"Baz1a.3",0.292275574,26.0595134471552,-0.641511719760716
"2_D11",1,"Brpf3.2",0.636132316,32.7625211478612,-0.44648018475896
"2_E02",1,"Bptf.2",2.857142857,79.1962946188038,0.81325109910899
"2_E03",1,"Brd1.2",2.067183463,64.2517202102017,0.365195341048917
"2_E04",1,"Baz1a.4",0.823045267,36.675306070964,-0.34046533818882
"2_E05",1,"Brd8.3",2.877697842,79.5288555487457,0.824909646948334
"2_E06",1,"Brd3.3",1.718213058,56.641859794761,0.167263396014277
"2_E07",1,"Bmi1.2",2.406417112,71.1442830786096,0.557604711602184
"2_E08",1,"Baz1b.3",1.657458564,55.2825866014934,0.132804155360287
"2_E09",1,"Brd9.3",0.453857791,29.1206270529721,-0.549864170181778
"2_E10",1,"Brd4.3",3.03030303,81.8974930224834,0.911465530342564
"2_E11",1,"Bop1.3",0.454338937,29.129987405822,-0.549591269780308
"2_F02",1,"Baz2a.3",0.682593857,33.7196069298785,-0.42012774040358
"2_F03",1,"Brpf3.3",0.755287009,35.2382164099375,-0.378897032126015
"2_F04",1,"Brd3.4",0,20.9750570904236,-0.807287017662943
"2_F05",1,"Bmi1.3",1.821493625,58.93382066752,0.225842929458067
"2_F06",1,"Baz2b.3",2.785923754,78.0196330829094,0.772856454238138
"2_F07",1,"Brd8.4",0.60296846,32.0861776788213,-0.465290337221398
"2_F08",1,"Brd1.3",0.759668508,35.3305351383181,-0.376411896977557
"2_F09",1,"Bptf.3",0.628930818,32.6151623982887,-0.450564790461564
"2_F10",1,"Baz2b.4",1.134089393,43.4847963125202,-0.164044736416645
"2_F11",1,"Brd9.4",0.264830508,25.5565304461819,-0.657078241211106
"2_G02",1,"Brd4.4",4.733727811,96.9783977799356,1.87762820572341
"2_G03",1,"Bptf.4",0.757134537,35.2771334883522,-0.377849135784932
"2_G04",1,"Baz1b.4",2.013422819,63.1075404719208,0.33470293057292
"2_G05",1,"Brpf3.4",0.713012478,34.3520219316042,-0.402874653226169
"2_G06",1,"Brpf1.4",0.821917808,36.651233646524,-0.341104819788461
"2_G07",1,"Bmi1.4",0.900163666,38.3338356092827,-0.296724681407259
"2_G08",1,"Baz2a.4",0.133333333,23.2187476569713,-0.731661905732201
"2_G09",1,"Brd2.4",0.984251969,40.1668487553778,-0.249030776339716
"2_G10",1,"Bop1.4",0.638297872,32.8068859592517,-0.445251906644197
