"Position","Pool","shRNA","GeoMean","precentile","z"
"7_B02",1,"Hdac7.1",3576.047237,34.3321004895174,-0.403416283390118
"7_B03",1,"Ing4.1",3559.382476,33.732548280678,-0.419773445171752
"7_B04",1,"Ing5.1",3572.662323,34.2099950001647,-0.406738718432236
"7_B05",1,"Ing3.1",3702.492992,39.0005587253682,-0.279304472177468
"7_B06",1,"Hdac9.1",3818.774857,43.4405503815033,-0.165168945236806
"7_B07",1,"Jmjd4.1",4069.401027,53.2211882890101,0.080831150978282
"7_B08",1,"Jarid2.1",3491.935763,31.3492366755277,-0.485975222453795
"7_B09",1,"Hltf.1",3600.159823,35.2065957372867,-0.379748769035992
"7_B10",1,"Hdac8.1",2495.563726,7.16029634386288,-1.46395616102866
"7_B11",1,"Jhdm1d.1",3692.152769,38.6117051527976,-0.289453834683728
"7_C02",1,"Jarid2.2",4219.838166,59.0367922854356,0.228491511699281
"7_C03",1,"Hells.1",3653.924861,37.1842969814861,-0.326976129526687
"7_C04",1,"Hdac7.2",4214.089158,58.8173336681036,0.222848619254565
"7_C05",1,"Jhdm1d.2",4181.201853,57.5568105710475,0.190568350221786
"7_C06",1,"Ino80.1",4288.817832,61.6460541565743,0.29619794663736
"7_C07",1,"Ing5.2",3161.61214,20.891212713582,-0.810201711012897
"7_C08",1,"Hdac9.2",3612.465097,35.6559422645963,-0.367670626566062
"7_C09",1,"Jmjd1c.1",6198.136102,98.50069486355,2.17027389858294
"7_C10",1,"Ing4.2",3753.614716,40.9385354505563,-0.229126356210244
"7_C11",1,"Ing2.1",3308.950333,25.2838807101639,-0.665583095749546
"7_D02",1,"Hdac8.2",4417.77101,66.3768789009414,0.422770898676812
"7_D03",1,"Jmjd1c.2",4051.480333,52.5212796461335,0.063241238287835
"7_D04",1,"Ing4.3",3519.509025,32.314907211188,-0.458910909477366
"7_D05",1,"Hira.1",4782.4835,78.2525668503131,0.780751502341802
"7_D06",1,"Hells.2",4486.729629,68.8094609800501,0.490456675101754
"7_D07",1,"Jmjd1c.3",3563.922347,33.8954793044013,-0.415317371399392
"7_D08",1,"Ino80.2",3685.530598,38.3632692173462,-0.29595377323026
"7_D09",1,"Hltf.2",3730.084455,40.0434623382958,-0.252222294156254
"7_D10",1,"Hdac7.3",4033.563627,51.8207480051503,0.0456552399866303
"7_D11",1,"Jmjd4.2",3543.244174,33.1558454595625,-0.43561386536709
"7_E02",1,"Ing2.2",4408.782484,66.0544008937344,0.413948283461362
"7_E03",1,"Ing3.2",4177.961859,57.4321847527199,0.187388160237092
"7_E04",1,"Hdac7.4",4611.638257,73.0081577533829,0.613059731702326
"7_E05",1,"Jarid2.3",3686.717394,38.4077579603118,-0.294788883186305
"7_E06",1,"Ing5.3",5504.144635,93.1768450336042,1.48909217021655
"7_E07",1,"Hira.2",3970.975987,49.3706087567814,-0.0157771533738689
"7_E08",1,"Hdac8.3",3674.444883,37.948453360738,-0.306834867397773
"7_E09",1,"Jhdm1d.3",3519.978617,32.3314593641828,-0.458449985236366
"7_E10",1,"Ino80.3",3706.403625,39.147911348729,-0.275466021890086
"7_E11",1,"Hltf.3",3985.486528,49.938784371187,-0.0015344488624725
"7_F02",1,"Hdac9.3",3966.629571,49.2004398412838,-0.0200433429509221
"7_F03",1,"Jmjd4.3",4496.645168,69.1529066225816,0.500189192452294
"7_F04",1,"Ing5.4",3384.937433,27.7260689391612,-0.590998570473891
"7_F05",1,"Hira.3",4036.910768,51.9516682954154,0.0489405992451847
"7_F06",1,"Hells.3",4163.315128,56.8678915736408,0.173011779529377
"7_F07",1,"Jarid2.4",4492.801441,69.0199676334284,0.496416413209709
"7_F08",1,"Ing3.3",3669.220321,37.7534323617229,-0.311962994100111
"7_F09",1,"Ing2.3",3111.154122,19.4969395709703,-0.859728371707679
"7_F10",1,"Hells.4",4131.684474,55.6446160842319,0.141964966152521
"7_F11",1,"Jhdm1d.4",3907.258758,46.8787436123053,-0.0783182857087675
"7_G02",1,"Ino80.4",3997.465218,50.4078370832883,0.0102231377156997
"7_G03",1,"Ing2.4",4166.510186,56.9911110221837,0.176147862945617
"7_G04",1,"Hdac8.4",4050.454405,52.4811854885292,0.0622342469321049
