"Position","Pool","shRNA","Percentage","precentile","z"
"6_B02",1,"Fbxw9.1",38.9254386,23.4373100264971,-0.72452057461071
"6_B03",1,"Hcfc1.1",46.04462475,49.1815150035604,-0.020517815854442
"6_B04",1,"Hdac1.1",58.44044559,88.5952636403941,1.20528129720969
"6_B05",1,"Hat1.1",45.70998495,47.8623060765297,-0.0536097083019578
"6_B06",1,"Gadd45a.1",41.3509061,31.3954972145624,-0.484670713222598
"6_B07",1,"Hdac6.1",33.64485981,10.625248413817,-1.24670695345541
"6_B08",1,"Hdac2.1",55.67313345,82.4235355934877,0.93162707046922
"6_B09",1,"Gtf2f1.1",38.26606876,21.4844368519045,-0.789724402214049
"6_B10",1,"Fkbp1a.1",30.12863913,5.54210740844658,-1.59441931930159
"6_B11",1,"Hdac3.1",20.41522491,0.530999471599746,-2.55496035078204
"6_C02",1,"Hdac2.2",42.27272727,34.6970100394144,-0.393513573475672
"6_C03",1,"Gadd45b.1",48.72483221,59.6587025078069,0.244522794985483
"6_C04",1,"Fbxw9.2",46.33204633,50.3153508843307,0.00790475675185037
"6_C05",1,"Hdac3.2",26.50176678,2.5405424426215,-1.95307381804044
"6_C06",1,"Hdac10.1",37.71790808,19.9353991043442,-0.843930967800442
"6_C07",1,"Hdac1.2",43.88984509,40.7647813442134,-0.233599872312804
"6_C08",1,"Gadd45a.2",43.28042328,38.4430748016907,-0.293864434363375
"6_C09",1,"Hdac4.1",39.12037037,24.0329157264157,-0.70524414315383
"6_C10",1,"Hcfc1.2",38.22115385,21.3549413485831,-0.794165952116392
"6_C11",1,"Gtf3c4.1",31.54574132,7.29336837908254,-1.45428478282798
"6_D02",1,"Fkbp1a.2",49.69325153,63.3180149720619,0.340287937032354
"6_D03",1,"Hdac4.2",48.89643463,60.3143530211068,0.261492231455304
"6_D04",1,"Hcfc1.3",62.52485089,94.6211544965732,1.6091803579301
"6_D05",1,"Gtf2b.1",45.39800995,46.6345224329142,-0.0844603218461738
"6_D06",1,"Gadd45b.2",60.4217356,91.9423952907127,1.40120729261806
"6_D07",1,"Hdac4.3",55.06329114,80.8210526142353,0.871320925974557
"6_D08",1,"Hdac10.2",50.78922934,67.3164087588717,0.448667095199985
"6_D09",1,"Gtf2f1.2",45.5178416,47.1058075992401,-0.0726103982160251
"6_D10",1,"Fbxw9.3",40.22988506,27.5745845937529,-0.595526348706131
"6_D11",1,"Hdac6.2",45.78833693,48.1710268308647,-0.0458616302335094
"6_E02",1,"Gtf3c4.2",40.2363534,27.5959601775152,-0.594886706883509
"6_E03",1,"Hat1.2",58.30449827,88.3337559927578,1.19183772566809
"6_E04",1,"Fbxw9.4",51.15633673,68.6151061256406,0.484969645782935
"6_E05",1,"Hdac2.3",55.24407927,81.3051854636996,0.889198719810639
"6_E06",1,"Hdac1.3",65.45454545,97.1210679240297,1.89889227290134
"6_E07",1,"Gtf2b.2",65.42239686,97.1001007908895,1.89571316006832
"6_E08",1,"Fkbp1a.3",46.93129771,52.6774262442533,0.0671635843509159
"6_E09",1,"Hdac3.3",39.55276031,25.3829925959946,-0.662485925542334
"6_E10",1,"Hdac10.3",43.08019872,37.6888024178447,-0.313664259742398
