"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",46.1437046802901,71.8391246797246,0.578069042970237
"1_B03",1,"Asxl3.1",43.4927697441602,62.4372809843755,0.316985795681185
"1_B04",1,"Atad2.1",43.2109308283518,61.3796646646369,0.289228260651258
"1_B05",1,"Asxl2.1",33.1582895723931,24.1705005167835,-0.700828563138319
"1_B06",1,"Aff4.1",46.6509988249119,73.5008196798294,0.628031039699565
"1_B07",1,"Aurkb.1",35.048231511254,30.3383639369427,-0.514693410645315
"1_B08",1,"Atm.1",37.1085099652009,37.7602993577919,-0.311782286066222
"1_B09",1,"A2l.1",39.175704989154,45.6922501451944,-0.108189967643889
"1_B10",1,"Aff1.1",49.8743086978381,82.779456979927,0.945485910874569
"1_B11",1,"Atr.1",46.7462039045553,73.8070285825859,0.637407524581536
"1_C02",1,"Atm.2",50.3968253968254,84.0604914500088,0.996947134865799
"1_C03",1,"Arid2.1",40.0325467860049,49.0505276446551,-0.023801989770162
"1_C04",1,"Actl6b.2",40.2362495385751,49.8508011502405,-0.00373986927150163
"1_C05",1,"Atr.2",46.6190214403518,73.3975640055645,0.624881675568829
"1_C06",1,"Atad2b.1",38.6312033733377,43.5725209010744,-0.161816425266042
"1_C07",1,"Atad2.2",40.4833836858006,50.8217505770281,0.0205996891213722
"1_C08",1,"Aff4.2",44.986301369863,67.8704639149667,0.464079593213859
"1_C09",1,"Atrx.1",50.0200400801603,83.1431771853652,0.959838591511894
"1_C10",1,"Asxl3.2",46.1650627004958,71.9100863628875,0.58017253528722
"1_C11",1,"Asxl1.1",56.7567567567568,94.773940402188,1.62331917793468
"1_D02",1,"Aff1.2",61.2068965517241,98.0377136992889,2.06160113375533
"1_D03",1,"Atrx.2",54.8423423423423,92.4324216772479,1.43477379903451
"1_D04",1,"Asxl3.3",47.2420506164828,75.3719771674447,0.686242095337401
"1_D05",1,"A1l.1",38.8293802601377,44.3422103011523,-0.1422985319982
"1_D06",1,"Arid2.2",49.1127647395535,80.798189839035,0.870483553452485
"1_D07",1,"Atrx.3",43.3879781420765,62.0450874741981,0.306665160727927
"1_D08",1,"Atad2b.2",45.578231292517,69.9296113124607,0.52237713355247
"1_D09",1,"A2l.2",51.6824849007765,86.9401869764234,1.12356818226488
"1_D10",1,"Actl6b.3",52.9791816223977,89.4583147181739,1.25127625469467
"1_D11",1,"Aurkb.2",61.25,98.0578501368296,2.065846273118
"1_E02",1,"Asxl1.2",45.7142857142857,70.3943576161233,0.535776757118963
"1_E03",1,"Asxl2.2",56.5217391304348,94.5219888535502,1.60017294216177
"1_E04",1,"Actl6b.4",42.358803986711,58.1332942675809,0.205304645670901
"1_E05",1,"Atm.3",39.0614672835426,45.2463020654189,-0.119440923198241
"1_E06",1,"Atad2.3",46.2745098039216,72.2723600575644,0.590951677686884
"1_E07",1,"A1l.2",39.5153774464119,47.0212156328173,-0.0747365671296493
"1_E08",1,"Aff1.3",49.490662139219,81.7982056823824,0.907701622784204
"1_E09",1,"Atr.3",39.4736842105263,46.8578822865982,-0.0788428185757491
"1_E10",1,"Atad2b.3",49.9165275459099,82.8853395179269,0.949643928410631
"1_E11",1,"A2l.3",57.0863024544735,95.111632629706,1.65577522192029
"1_F02",1,"Aff4.3",43.4435575826682,62.253256568796,0.31213902605537
"1_F03",1,"Aurkb.3",46.4285714285714,72.7784051708199,0.606124780843055
"1_F04",1,"Atad2.4",54.5454545454545,92.0068747830213,1.40553414134412
"1_F05",1,"A1l.3",48.7012987012987,79.671913108674,0.829959401783355
"1_F06",1,"Arid2.3",48.440065681445,78.936829283685,0.804231284433896
"1_F07",1,"Atm.4",52.2388059701493,88.0673183409644,1.17835870516591
"1_F08",1,"Asxl2.3",42.7571728481456,59.6593257947991,0.244538892632098
"1_F09",1,"Asxl1.3",54.5454545454545,92.0068747830213,1.40553414134412
"1_F10",1,"Arid2.4",61.2791702679343,98.0713776478994,2.06871917209895
"1_F11",1,"Atr.4",52.1028037383178,87.7983262192169,1.16496422164194
"1_G02",1,"Atad2b.4",41.5366614664587,54.9474626966258,0.124334103543888
"1_G03",1,"Asxl1.4",53.4685598377282,90.3109303748344,1.29947376111764
"1_G04",1,"Aff1.4",50.4524886877828,84.1931841509938,1.00242925838376
"1_G05",1,"Aurkb.4",48.5762144053601,79.3218665771553,0.817640195557874
"1_G06",1,"Atrx.4",46.0496613995485,71.5256431520047,0.568806980447655
"1_G07",1,"A1l.4",53.0477759472817,89.5809893716948,1.25803191996666
"1_G08",1,"Aff4.4",39.1378574477166,45.5444423362563,-0.111917467284001
"1_G09",1,"Asxl3.4",56.9326542161856,94.9564210829661,1.64064283204315
"1_G10",1,"A2l.4",54.2045454545455,91.4961891106417,1.37195894820308
"1_G11",1,"Asxl2.4",42.7167630057803,59.5051549979688,0.240559039062937
"2_B02",1,"Baz1a.1",67.7581863979849,99.6603441420315,2.70681954469477
"2_B03",1,"Brd2.1",49.618966977138,82.1301924370087,0.920338011278782
"2_B04",1,"Brd3.1",45.3488372093023,69.1386673367657,0.499784744981054
"2_B05",1,"Brd1.1",50.9978991596639,85.4549064793645,1.05614522672513
"2_B06",1,"Baz2a.1",41.4276998169616,54.5223655142049,0.113602772158514
"2_B07",1,"Brpf3.1",61.2903225806452,98.0765282550651,2.06981753252178
"2_B08",1,"Brd8.1",66.6666666666667,99.5329550874066,2.59931878635904
"2_B09",1,"Bop1.1",53.1770045385779,89.8092851549991,1.27075928637553
"2_B10",1,"Baz1b.1",61.7422012948793,98.2756104891785,2.11432181683488
"2_B11",1,"Brd9.1",50,83.0934555961334,0.957864899463525
"2_C02",1,"Brd8.2",53.4736842105263,90.3195821755382,1.29997844641648
"2_C03",1,"Baz2b.1",53.55,90.4477602313863,1.30749457737227
"2_C04",1,"Baz1a.2",50.3467406380028,83.9404755749767,0.992014425543185
"2_C05",1,"Brd9.2",48.7156376746282,79.7118133320857,0.831371607593703
"2_C06",1,"Brd4.1",36.0262008733624,33.7836146946783,-0.418375914003462
"2_C07",1,"Brd3.2",46.6453674121406,73.4826505086086,0.627476417436635
"2_C08",1,"Baz2a.2",40,48.9226902889305,-0.027007432673784
"2_C09",1,"Brpf1.1",48.7654320987654,79.8500096208034,0.836275722656447
"2_C10",1,"Brd2.2",46.8871595330739,74.2570301825147,0.651289854440235
"2_C11",1,"Bptf.1",47.5903614457831,76.4405637580027,0.720546265213568
"2_D02",1,"Baz1b.2",44.8510193413487,67.3917306317101,0.450756040521945
"2_D03",1,"Brpf1.2",42.4107142857143,58.3328944730382,0.210417147395033
"2_D04",1,"Brd2.3",36.9299221357063,37.0937677371437,-0.329370907278791
"2_D05",1,"Bmi1.1",39.0581717451524,45.2334459399967,-0.119765491656241
"2_D06",1,"Baz2b.2",43.1359791802212,61.0969385502644,0.281846480202066
"2_D07",1,"Brpf1.3",47.075208913649,74.8510642250676,0.669810317640633
"2_D08",1,"Brd4.2",34.1222879684418,27.2294886891483,-0.605887028289008
"2_D09",1,"Bop1.2",42.4274406332454,58.3971634489796,0.212064479085143
"2_D10",1,"Baz1a.3",55.6599342414279,93.5151290214259,1.51529616307342
"2_D11",1,"Brpf3.2",44.954128440367,67.7568759646036,0.460910970403418
"2_E02",1,"Bptf.2",45.8937198067633,71.0021908741111,0.553448724431298
"2_E03",1,"Brd1.2",37.4785591766724,39.15286077022,-0.275337163075471
"2_E04",1,"Baz1a.4",51.8345042935207,87.2552498577663,1.13854015165109
"2_E05",1,"Brd8.3",40.1496259351621,49.510462701484,-0.0122711883026517
"2_E06",1,"Brd3.3",34.7682119205298,29.381565157981,-0.542271765381383
"2_E07",1,"Bmi1.2",32.4594257178527,22.0751475038085,-0.769657730565086
"2_E08",1,"Baz1b.3",45.2173913043478,68.6813785482934,0.486839001484809
