"Position","Pool","shRNA","GeoMean","precentile","z"
"1_B02",1,"Actl6b.1",163.800760127893,61.5605527012081,0.293959375799096
"1_B03",1,"Asxl3.1",137.051467344655,47.2457278143901,-0.0690943023120481
"1_B04",1,"Atad2.1",138.173995716114,47.8523818137807,-0.053858832075703
"1_B05",1,"Asxl2.1",82.8455005340832,21.0466811666677,-0.804802561428366
"1_B06",1,"Aff4.1",146.250884773781,52.2235257464779,0.055764413063666
"1_B07",1,"Aurkb.1",103.771177539271,30.1256650203589,-0.520789669376885
"1_B08",1,"Atm.1",110.721306735313,33.4886589939232,-0.426459326200416
"1_B09",1,"A2l.1",115.163753331953,35.7121201663089,-0.366164402151689
"1_B10",1,"Aff1.1",195.588613732821,76.589626904174,0.725398713805052
"1_B11",1,"Atr.1",156.714317199029,57.8390980140502,0.197778920080246
"1_C02",1,"Atm.2",189.156327250253,73.8294655354237,0.638096769597232
"1_C03",1,"Arid2.1",121.56318824556,39.0004105349339,-0.279308334514874
"1_C04",1,"Actl6b.2",123.273959196654,39.8941070906571,-0.256088966016669
"1_C05",1,"Atr.2",163.854687042574,61.5885143814932,0.29469129663464
"1_C06",1,"Atad2b.1",111.789535302758,34.0184063896146,-0.411960837824778
"1_C07",1,"Atad2.2",127.989906335022,42.3839000034,-0.192081967093874
"1_C08",1,"Aff4.2",156.314893316659,57.6269009809706,0.192357755835084
"1_C09",1,"Atrx.1",195.205454133991,76.4298543499481,0.720198295880509
"1_C10",1,"Asxl3.2",172.141727278504,65.8057261702533,0.40716681001325
"1_C11",1,"Asxl1.1",263.3059091617,94.9962375038924,1.64448892588719
"1_D02",1,"Aff1.2",355.169611271612,99.8081773566782,2.89130525131951
"1_D03",1,"Atrx.2",233.439479084315,89.2350955940673,1.23912802982498
"1_D04",1,"Asxl3.3",178.733074434991,69.0274156376797,0.496627598687618
"1_D05",1,"A1l.1",115.782883630815,36.0260984047204,-0.357761281588713
"1_D06",1,"Arid2.2",185.971385101452,72.4034571034836,0.594869273040089
"1_D07",1,"Atrx.3",147.293512246358,52.7869514739348,0.0699154316302582
"1_D08",1,"Atad2b.2",149.322545791173,53.8817229766774,0.0974544061155047
"1_D09",1,"A2l.2",200.897598212981,78.74064955124,0.797454687702234
"1_D10",1,"Actl6b.3",232.177144007227,88.9145248438977,1.22199503881623
"1_D11",1,"Aurkb.2",335.586641249705,99.5674115343515,2.62551619467392
"1_E02",1,"Asxl1.2",157.754580948796,58.390663879419,0.211897857116041
