Gene,nbPctgShift,ZScore
Actl6b,-4.040801931514888,-1.0008468573526617
Aff1,0.6156048524960589,0.339395414880574
Aff4,5.447425986289561,1.7301267740084856
Arid2,-6.519265763499622,-1.7142170915068653
Ash1l,1.2072945613513504,0.5097000288537876
Ash2l,4.556427460904731,1.4736728292374481
Asxl1,-8.52982273196865,-2.2929108278720087
Asxl2,0.1412842678256787,0.2028728712856945
Asxl3,0.1031445339482886,0.19189520417771616
Atad2,2.191836526364469,0.793078354997695
Atad2b,2.0361905415145394,0.7482791486406503
Atm,-0.859542421786692,-0.08519264764698248
Atr,-1.0322979860543846,-0.13491646275482566
Atrx,-2.8233481737434367,-0.6504300947413422
Aurkb,2.4767603003238428,0.8750872738781985
Baz1a,-1.8402785772349723,-0.3674755568534391
Baz1b,-4.118584326654581,-1.023234775513018
Baz2a,1.3346763567352962,0.5463640221012743
Baz2b,-4.478487456377714,-1.1268248205280478
Bmi1,-0.9260268151974422,-0.10432868936886111
Bop1,3.7009748926485546,1.2274499911030556
Bptf,-4.1172965656404195,-1.0228641223833044
Brd1,-2.0543495260163844,-0.4290910788905382
Brd2,2.213537266534253,0.7993244264135694
Brd3,2.5893665599201725,0.9074984604925842
Brd4,-1.1230196809816917,-0.16102866819352013
Brd8,-1.5451375909016782,-0.28252584251345536
Brd9,3.465598818452387,1.1597022664856034
Brpf1,2.6369064395884756,0.9211817487669515
Brpf3,0.7631297731761943,0.38185715503229267
Brwd1,-3.031560407740429,-0.7103593171102078
Brwd3,-5.969782007902789,-1.5560605147049575
Carm1,-3.088685163425321,-0.726801397003825
Cbx1,-2.2889074426489486,-0.49660331520059997
Cbx3,-0.9211778334465599,-0.10293301871093331
Cbx4,-2.6460973981119373,-0.5994124338481427
Cbx5,-6.92017197050987,-1.8296089528195043
Cbx6,-10.499865625601249,-2.8599434963290276
Cbx7,-6.942127400477329,-1.8359283309821868
Cbx8,-2.2150876881722077,-0.47535595429232796
Chaf1a,-7.202763751024589,-1.9109466596822287
Chaf1b,-3.8505741831365707,-0.9460940658646383
Chd1,1.8219443457663154,0.686613185694091
Chd1l,-6.707328420613966,-1.7683467100270147
Chd2,-3.8904762439894416,-0.9575789792720909
Chd3,-0.2265067068204054,0.09701248699556946
Chd4,-5.165916400520324,-1.3246858264135721
Chd5,4.493859071324188,1.4556639214011857
Chd6,2.601223472927071,0.9109112070087615
Chd8,0.20449574705496332,0.2210668780559761
Chd9,-0.8458264919304526,-0.08124482481942367
Crebbp,-0.4918844800046962,0.020629446116494504
Ctsl,0.632086362779738,0.3441392480156607
Cxxc1,-0.6283928000428176,-0.018661412589161794
Dmap1,2.2499782657604257,0.8098131508465464
Dnmt1,0.8997296622580198,0.42117436983373113
Dnmt3a,1.0715491673135098,0.4706287612885947
Dnmt3b,-4.354250415770956,-1.0910659744216287
Dnmt3l,-0.8533370714769362,-0.0834065767161291
Dot1l,-0.2759379281879326,0.08278481842667086
Dub2a,0.9540073521689223,0.43679698569013564
Eed,-2.587700235790077,-0.5826041202379633
Ehmt1,-1.9547646512746155,-0.4004278059002426
Ehmt2,-1.714923126087509,-0.3313948013533836
Elp3,2.8029484292195357,0.9689732119684483
Elp4,1.234993484575881,0.5176725427519144
Ep300,0.05667500053582586,0.17851999107043473
Ep400,6.857188474743477,2.135895292197771
Epc1,-4.608236771398527,-1.1641702512110625
Epc2,5.0687658578489305,1.6211379475408265
Ercc5,2.992316335603043,1.0234785172203371
Ezh1,-3.1679632923449645,-0.7496198285907102
Ezh2,0.2882328397642624,0.245168722376855
Fbxl19,4.500184955732504,1.4574846853693162
Fbxo44,2.254539561881696,0.811126017647379
Fbxw9,5.1093266537283135,1.6328124630534397
Fkbp1a,2.6020533492328943,0.9111500682933057
Gadd45a,2.8957932159915707,0.9956965017840295
Gadd45b,1.4980277914193287,0.5933810693973235
Gtf2b,0.4287301971722073,0.28560773603471895
Gtf2f1,3.01855741283703,1.0310314228424768
Gtf3c4,-0.3548693676975425,0.06006617361190739
Hat1,7.208442645040826,2.2369959281961593
Hcfc1,-0.21674884216939638,0.09982106951394377
Hdac1,1.38891089632269,0.5619742181047086
Hdac10,8.943993230480624,2.736535244261224
Hdac2,2.056542264790039,0.7541369357953891
Hdac3,-0.3136761165064339,0.07192272720310586
Hdac4,0.9786866497882336,0.4439003680733076
Hdac6,1.1307172152959737,0.48765895704896495
Hdac7,-2.9183034305207407,-0.6777608360203681
Hdac8,0.35176162555142554,0.26345405872418
Hdac9,-0.1452554707661875,0.12039883322395087
Hells,-2.396966579129767,-0.5277057143960292
Hira,-9.344087657070325,-2.5272787265627796
Hltf,1.9772870604713013,0.7313251025407872
Ing2,-1.3090424530993445,-0.2145711515620656
Ing3,2.3771050808422522,0.8464037537320354
Ing4,-2.03932334749768,-0.4247661303679902
Ing5,5.183311702797967,1.6541074003035283
Ino80,-1.5374717221593492,-0.28031939410410683
Jarid2,-0.17385986381892593,0.11216570014105641
Jhdm1d,-1.1328721480716908,-0.1638644799024854
Jmjd1c,-12.149105149084733,-3.334640108747065
Jmjd4,1.0752205816464269,0.4716854955723679
Jmjd5,-4.747092737030499,-1.2041368270546426
Jmjd6,-4.16421857317804,-1.0363695700207198
Kat2a,-4.3642296790701,-1.0939382815759742
Kat2b,0.36836784373824116,0.2682337862325931
Kat5,1.3270801420395557,0.5441776220472351
Kdm1a,-4.323343913294643,-1.0821702307662697
