Pool,Gene,nbPctgShift
P1-7,Actl6b,1.7203639174431302
P1-7,Aff1,5.94927027703147
P1-7,Aff4,-1.075938672851393
P1-7,Arid2,-1.4074731160730707
P1-7,Ash1l,-6.432849704015563
P1-7,Ash2l,-7.285005203932947
P1-7,Asxl1,-1.6300903525032684
P1-7,Asxl2,-2.5057714914659783
P1-7,Asxl3,-6.457946878733722
P1-7,Atad2,-3.4566798473537332
P1-7,Atad2b,-6.6448318421740495
P1-7,Atm,-5.704712374853994
P1-7,Atr,-0.2618271038250377
P1-7,Atrx,-5.733526818984277
P1-7,Aurkb,4.929301534330033
P1-7,Baz1a,-7.482092270530163
P1-7,Baz1b,-6.21897929657997
P1-7,Baz2a,-3.3303038732320402
P1-7,Baz2b,-7.5948604989201876
P1-7,Bcl6,-8.795407858609352
P1-7,Bmi1,-0.8288870036011211
P1-7,Bop1,-7.324177560685229
P1-7,Bptf,-4.947290141862457
P1-7,Brd1,-5.33553420433871
P1-7,Brd2,-1.4945013242618437
P1-7,Brd3,-3.4703008667679924
P1-7,Brd4,4.840365705403219
P1-7,Brd8,-1.456342052513417
P1-7,Brd9,-3.4544013214629863
P1-7,Brpf1,-3.2249893925293343
P1-7,Brpf3,1.5876263718830437
P1-7,Brwd1,-3.1116625766444557
P1-7,Brwd3,-4.844717023565877
P1-7,CD4,-0.7128146501568473
P1-7,Carm1,-2.780821594305362
P1-7,Cbx1,-4.346401152333101
P1-7,Cbx3,-2.3892197560806707
P1-7,Cbx4,-2.830192751504825
P1-7,Cbx5,-3.3195142668087616
P1-7,Cbx6,4.748297586059202
P1-7,Cbx7,-7.450987454163435
P1-7,Cbx8,-2.5693167436583337
P1-7,Cd14,-7.24750402572667
P1-7,Cd4,-7.785873701143643
P1-7,Chaf1a,1.1558202946862064
P1-7,Chaf1b,2.1520236871917575
P1-7,Chd1,-2.8606045681250514
P1-7,Chd1l,0.5475311242809843
P1-7,Chd2,-4.615470251832853
P1-7,Chd3,-2.1361572174315775
P1-7,Chd4,-2.2749406839166433
P1-7,Chd5,-4.470367421411051
P1-7,Chd6,-3.8411683762770465
P1-7,Chd8,-5.069535031744845
