Pool,Gene,nbPctgShift
P1-7,Actl6b,-4.040801931514888
P1-7,Aff1,0.6156048524960589
P1-7,Aff4,5.447425986289561
P1-7,Arid2,-6.519265763499622
P1-7,Ash1l,1.2072945613513504
P1-7,Ash2l,4.556427460904731
P1-7,Asxl1,-8.52982273196865
P1-7,Asxl2,0.1412842678256787
P1-7,Asxl3,0.1031445339482886
P1-7,Atad2,2.191836526364469
P1-7,Atad2b,2.0361905415145394
P1-7,Atm,-0.859542421786692
P1-7,Atr,-1.0322979860543846
P1-7,Atrx,-2.8233481737434367
P1-7,Aurkb,2.4767603003238428
P1-7,Baz1a,-1.8402785772349723
P1-7,Baz1b,-4.118584326654581
P1-7,Baz2a,1.3346763567352962
P1-7,Baz2b,-4.478487456377714
P1-7,Bcl6,8.45412862832675
P1-7,Bmi1,-0.9260268151974422
P1-7,Bop1,3.7009748926485546
P1-7,Bptf,-4.1172965656404195
P1-7,Brd1,-2.0543495260163844
P1-7,Brd2,2.213537266534253
P1-7,Brd3,2.5893665599201725
P1-7,Brd4,-1.1230196809816917
P1-7,Brd8,-1.5451375909016782
P1-7,Brd9,3.465598818452387
P1-7,Brpf1,2.6369064395884756
P1-7,Brpf3,0.7631297731761943
P1-7,Brwd1,-3.031560407740429
P1-7,Brwd3,-5.969782007902789
P1-7,CD4,4.923408075222913
P1-7,Carm1,-3.088685163425321
P1-7,Cbx1,-2.2889074426489486
P1-7,Cbx3,-0.9211778334465599
P1-7,Cbx4,-2.6460973981119373
P1-7,Cbx5,-6.92017197050987
P1-7,Cbx6,-10.499865625601249
P1-7,Cbx7,-6.942127400477329
P1-7,Cbx8,-2.2150876881722077
P1-7,Cd14,2.4853741967938987
P1-7,Cd4,-16.84729034185466
P1-7,Chaf1a,-7.202763751024589
P1-7,Chaf1b,-3.8505741831365707
P1-7,Chd1,1.8219443457663154
P1-7,Chd1l,-6.707328420613966
P1-7,Chd2,-3.8904762439894416
P1-7,Chd3,-0.2265067068204054
P1-7,Chd4,-5.165916400520324
