GeneName,inputMinusAvg_nbPctg
Bcl6,4.877387713621154
CD4,20.14387328286245
CDK9,8.051067185211897
Ccnt1,8.191478576349146
Cd14,-6.019774370695238
Cd19,-8.887307599578556
Fosb,11.446787267751251
Hes1,6.732544353795009
Id2,4.157660226104431
Id3,8.173086022307471
Jmjd5,21.226238811865684
Jmjd6,3.4821753850460224
Jmjd8,0.3486724297623063
Kat2a,-0.5420992966761228
Kat2b,-4.814640943975114
Kat5,0.7334019526656755
Kdm1a,3.1622787153721745
Kdm1b,2.077630659257837
Kdm2a,3.513821749800969
Kdm2b,14.50379865509352
Kdm3a,-2.3321051214609163
Kdm3b,8.14995657211682
Kdm4a,3.059693855714059
Kdm4b,13.794207972626173
Kdm4c,12.29739837059378
Kdm4d,-5.559785402462904
Kdm5a,-0.683921733490946
Kdm5b,7.318557679764927
Kdm5c,-3.4934445522455864
Kdm5d,-5.891147180373155
Kdm6a,4.165918335908415
Kdm6b,23.453196505689704
Klf12,33.56038768880539
Klf2,5.407277768367864
L3mbtl1,7.770988013694623
L3mbtl2,12.946812445307557
L3mbtl3,4.658145971194504
L3mbtl4,-2.8955303644204555
Mbd1,7.150998453016941
Mbd2,14.061035208386393
Mbd3,7.09605407534357
Mbd4,-0.8930751157543533
Mecom,17.377922761826497
Mecp2,1.5981998809700508
Men1,8.112886532858097
Mll1,16.497399242866408
Mll2,17.464481306826784
Mll3,3.5095085664836696
Mll5,14.997717043696838
Morf4l1,0.8679273450004956
Ms4a1,-8.586888749620002
Msl3,-5.937509383294856
Mta1,22.22298515352453
Mta2,18.076933977398138
Mta3,21.77395000329189
Mtf2,6.270163847241145
Myst1,5.138090394609158
Myst2,7.489055574626221
Myst3,19.12148552840968
Myst4,10.620205765336353
Nap1l1,4.727776580642676
Nap1l2,4.069271899903079
Nap1l3,-6.449972934854936
Ncoa1,-1.5139986650835056
Ncoa3,8.460041372629638
Ncor1,-5.1192971065279025
Ncor2,2.0667304101493364
Nfatc3,5.815485396503776
Nsd1,10.503805293390684
Orc1,-0.7720472745927935
Padi1,-4.589328451681125
Padi2,7.574436241166637
Padi3,-27.86303646646489
Padi4,-0.5729439665273031
Padi6,3.2843425873080605
Paf1,5.908193467755653
Parp1,-0.25308120112138344
Parp2,-0.820444141633363
Paxip1,-3.057446602761013
Pbrm1,-2.0169281357884565
Pcgf1,-7.155499291843336
Pcgf2,20.650882767201544
Pcgf5,9.166594729055596
Pcgf6,-7.258461054628902
Pcmt1,-6.264187904344904
Phc1,7.340727987931425
Phc2,10.249132212314029
Phc3,0.9425139644132914
Phf1,13.073600469445488
Phf10,5.7600731413145665
Phf17,-2.9333170269139925
Phf19,14.404064348894195
Phf2,6.589569969442916
Phf20,10.704131606388415
Phf20l1,6.978698855905506
Phf8,7.74737242545351
Phip,-4.190605706349704
Polr2b,27.64702734698887
Ppargc1a,-1.2907948005176024
Prdm1,6.194923822064798
Prdm10,7.369995844384594
Prdm11,12.77705621617965
Prdm12,1.610497081768976
Prdm13,11.614362783437693
Prdm14,-0.3170381844120982
Prdm15,-6.819294958543404
Prdm16,0.12444722268134889
Prdm2,3.7509940038392973
Prdm4,-2.687017986302985
Prdm5,9.472480957459089
Prdm6,9.081833983218697
Prdm8,4.468494055464561
Prdm9,2.686278772740831
Prkaa1,-5.913928257417299
Prkaa2,-7.583792191130813
Prkcd,-5.901476146122016
Prmt1,19.88400421047985
Prmt2,7.33123390678141
Prmt3,-2.125733274487846
Prmt5,13.965868470481125
Prmt6,19.97516311983524
Prmt7,10.093935455366108
Prmt8,17.27582017287766
Psip1,3.2589771318979217
Rbbp4,4.46457280665732
Rbbp5,-10.468660799953204
Rbbp7,-3.202963953146044
Ring1,16.56688906457293
Rnf2,10.762624086158782
Rnf20,6.909538060822866
Rnf217,4.538017246134764
Rnf40,5.681987471538711
Runx3,29.6305368504081
Tbx21,-0.40434781826571015
