GeneName,q3minusOther_nbPctg
Bcl6,2.868421803219325
CD4,-1.3258309257645262
CDK9,-7.686379065663394
Ccnt1,1.4893407381888846
Cd14,-5.348178846515406
Cd19,-4.669431360674214
Fosb,21.917721764647798
Hes1,-6.881688771469888
Id2,5.088883155049016
Id3,-0.42549322900221115
Klf12,-11.321912713684362
Klf2,2.6982075829972776
Ms4a1,3.5248828663523497
Nfatc3,-2.917828106574013
Rpa3,1.6386618613739152
Runx3,1.1420302254223387
Satb1,0.8804039274659772
Scmh1,-0.14164587049718827
Scml2,-10.42872663254608
Scml4,5.9094747447202804
Setd1a,-1.694949826673202
Setd2,-1.2787240927766028
Setd3,-0.002324929643509203
Setd4,-1.4720378308983013
Setd5,0.24110517661476694
Setd7,-10.499095212434998
Setd8,0.8009620991861643
Setdb1,3.031525918571001
Setdb2,-5.060364993326893
Setmar,-2.3566717535263493
Sfmbt1,0.35398440266530784
Sfmbt2,-4.601258812989253
Sgk1,8.528685100764147
Sin3a,-7.192460481924991
Sin3b,-4.723931895884097
Sirt1,-1.869483386236034
Sirt3,-7.688043853147885
Sirt4,12.6032749578411
Sirt5,5.642026694926902
Sirt6,-12.514466424417623
Sirt7,3.1708454145690474
Smarca1,6.183411619438051
Smarca2,1.4907354480183983
Smarca4,10.37790485303668
Smarca5,-9.544175929840339
Smarcc1,4.062914694312757
Smarcc2,-9.134101219125665
Smarcd1,3.5802723344446576
Smarcd2,12.273845595072627
Smarcd3,-3.6893699213533484
Smarce1,20.040924489326716
Smyd1,-0.45330329840265665
Smyd2,-2.2196044710167726
Smyd3,-3.6840011641089148
Smyd4,-7.164757666883279
Smyd5,6.261269719243014
Sp100,-2.1311634534257013
Sp110,-6.436680131006161
Sp140,1.1791386651976552
Ssrp1,-3.21660112111009
Supt16h,-7.362779788329268
Suv39h1,-0.2960864334189992
Suv39h2,-2.9295642097894294
Suv420h1,-20.805641730589326
Suv420h2,0.9788972293568241
Suz12,-5.83885526280001
Taf1,11.628792454992174
Taf3,1.9074925063366357
Tbx21,7.194158946140798
Tcea1,-4.992485864206946
Tdg,-5.289967589352649
Tet1,-8.678831982283413
Tet2,0.4968244639030388
Tet3,-8.451996201607011
Trim24,-3.292297485226978
Trim28,0.7906433914800148
Trim33,0.6270781355961894
Trim66,-5.104236308740579
Ube2a,3.9481698678469996
Ube2b,-2.037572355483645
Ube2e1,-0.6545024307858908
Ube2i,8.837700563635044
Uhrf1,0.7466926246759371
Usp22,8.523672328276941
Usp27x,3.105013125352409
Usp51,-1.8859112780135892
Wbp7,-17.924059644674948
Wdr5,-4.603783480268587
Wdr82,5.560583705834617
Whsc1,-1.4687328411846199
Whsc1l1,1.9442031539910924
Zmynd11,-1.3853155964294264
Zmynd8,1.6431232056935365
