shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6,60.2498129075738,45.73211253590164,47.09257861075527,57.66303673933187,-9.269696883318666
Bcl6.2,66.31117961262053,68.04958964339198,62.21275103052174,72.31573390051047,1.1030347955077247
Bcl6.3,52.70502020720066,43.61599336544903,67.1280655168236,54.12097570042468,-14.368693776033943
CD4.1,35.609497999840265,5.387592201832225,5.387592201832225,40.89967849306746,-21.91133069641443
CD4.2,27.651778401565597,62.112405421444684,45.16080400751449,30.658730395242117,27.621967820003952
CD4.3,55.258122734726314,50.050908237314175,55.293071615262825,51.15386636056495,-3.8507786662038583
CD4.4,47.1927618080871,46.743361448368134,37.063749459519364,33.12900505400846,7.614856007829822
CDK9.1,74.3544406808232,57.34896600243905,65.589178436546,51.524620400088516,-6.473780503380198
CDK9.2,42.17983497587489,22.910553300663288,33.71239356171242,24.64546822686432,-10.602012287487256
CDK9.3,90.52960410278727,89.36870987438074,92.87124468773766,93.60894001673739,-2.96788639470671
Ccnt1,72.52597564293143,63.60882858582448,68.99727395720438,54.655204971059845,-1.7839896045740744
Ccnt1.3,86.95922204709771,84.96077152978565,72.28160282691671,77.87135451329998,5.923378400680846
Ccnt1.4,66.17244053206433,87.94117809050664,57.52936905508918,78.08939578035393,20.677442968004172
Cd14,79.20890554868834,72.54657297439235,74.52785258398623,68.33306838021618,-1.4767025299045713
Cd14.2,65.94937894625501,72.31150146213224,47.99652001947521,62.63176345978492,13.452280653627191
Cd19,70.17349660965023,68.99420455443314,63.03466192679933,71.9144601564633,0.619998323462184
Cd19.3,85.47097444904385,60.412142079008376,82.60765260269802,81.10084512407663,-22.64768197959779
Cd19.4,86.58511405763737,86.26260055537263,87.6897449369728,83.22909675206994,0.42794863981259823
Fosb,27.799701549238648,31.433893354763846,23.791343721147996,46.17310450653212,-1.1541565708757417
Fosb.2,58.567243548312305,5.387592201832225,71.63907321567365,47.78873764925337,-53.944092602580874
Hes1,55.73965748972054,48.88618890321455,57.05808265061299,53.59943748526367,-6.579536971984517
Hes1.2,80.12655676087186,67.55291745932045,81.04817628967368,76.08820015836328,-11.534726943649162
Hes1.3,66.28741190355734,73.40316584705052,65.37250165695438,68.542549902315,6.669011359441612
Id2,12.768766045001263,22.910553300663288,37.063749459519364,5.387592201832225,4.503850731879002
Id2.2,49.03778499643428,62.13795686714738,40.26076480882394,56.1796325867154,13.645229403156172
Id2.3,75.50661959904812,88.75950595903933,66.37916056015003,60.87518826197771,21.17251648531405
Id2.4,79.57935671960657,68.56215733463691,74.8421929471918,64.29853539816128,-4.344537687016299
Id2.5,62.41792570888982,62.75912966808853,47.370932276705375,48.200841453914514,10.095896521585296
Id3,74.00146435540002,76.87926213375827,67.53023775594033,72.95422055965169,5.383954576760942
Id3.2,83.64538330648122,93.36937835884724,81.6620325694267,92.4798769033996,7.440280765744745
Id3.3,93.52645703568207,94.96563181647953,94.10693000091545,91.97139299470948,1.7640384727105243
Id3.4,60.60181034219766,42.96363049568024,48.83880835825211,56.50998170488091,-12.353236306096647
Id3.5,25.593551809561767,5.387592201832225,46.11492408550315,35.688301430636955,-30.411333573401727
Jmjd5.1,23.502182454892743,22.910553300663288,5.387592201832225,5.387592201832225,11.48476434781089
Jmjd5.2,30.059629699467038,5.387592201832225,5.387592201832225,17.871844697897245,-12.385429997899946
Jmjd5.3,58.2521627415993,63.07177980408844,59.887708667645924,56.23686731536891,4.946200229217062
Jmjd5.4,88.33065577757733,86.71861703603541,91.65717628665642,89.5906593171112,-3.1408800910795804
Jmjd6.1,31.176384156995756,24.949253385969765,39.911298342084365,28.76682441307579,-8.335582251415541
Jmjd6.2,90.51311303903033,92.07514538650165,85.11883845364545,91.54522934151044,3.016085108439569
Jmjd6.3,41.78088043387087,55.519864083503464,55.44099426832858,50.91443089966745,6.141095549547835
Jmjd6.4,48.09547257793636,41.90697829897805,63.811985978469984,54.49395064072667,-13.560158100066289
Jmjd8.1,5.387592201832225,5.387592201832225,5.387592201832225,5.387592201832225,8.881784197001252e-16
Jmjd8.2,12.768766045001263,5.387592201832225,5.387592201832225,5.387592201832225,-2.460391281056345
Jmjd8.3,5.387592201832225,39.730668679653434,44.360353001722174,41.91471461444303,9.17644874032096
