Pool,Gene,nbPctgShift
P1-7,Actb,-10.341974270060442
P1-7,Actl6a,-4.6840739524670205
P1-7,Actl6b,23.816523142848993
P1-7,Aff1,18.127773433578398
P1-7,Aff4,0.9782474807100279
P1-7,Arid1a,17.27720830715427
P1-7,Arid1b,-8.528976076978696
P1-7,Arid2,19.797549119265007
P1-7,Ash1l,8.082300090241075
P1-7,Ash2l,-3.6858016853183417
P1-7,Asxl1,11.442353119954564
P1-7,Asxl2,3.665144874090501
P1-7,Asxl3,5.3506607599747085
P1-7,Atad2,10.949118076350917
P1-7,Atad2b,1.6670888560835841
P1-7,Atm,4.959304492033272
P1-7,Atr,7.192102613547728
P1-7,Atrx,2.411640615896868
P1-7,Aurkb,3.4801952697468295
P1-7,Baz1a,-9.821134790541317
P1-7,Baz1b,-7.879364727854627
P1-7,Baz2a,4.171422378199296
P1-7,Baz2b,-2.0419498334089763
P1-7,Bcl6,13.108115940816633
P1-7,Bmi1,8.347020604977098
P1-7,Bop1,-11.218308295642773
P1-7,Bptf,10.915521288501978
P1-7,Brd1,0.2889206751290647
P1-7,Brd2,-13.260011244285353
P1-7,Brd3,-2.622803411988457
P1-7,Brd4,14.016822980180915
P1-7,Brd7,23.920965308909825
P1-7,Brd8,-2.4488055757496214
P1-7,Brd9,-4.3053229878266635
P1-7,Brdt,3.789003077042287
P1-7,Brpf1,-0.5228455090389303
P1-7,Brpf3,16.29023192209833
P1-7,Brwd1,2.6491938914156297
P1-7,Brwd3,1.2558470105714648
P1-7,CD4,-0.11933208627114134
P1-7,CDK9,-1.8850380511181193
P1-7,Carm1,4.255404857483537
P1-7,Cbx1,2.7168070851072734
P1-7,Cbx2,-3.6671214425315384
P1-7,Cbx3,0.09322159400426244
P1-7,Cbx4,11.226334225865791
P1-7,Cbx5,3.7539484009128126
P1-7,Cbx6,27.839526560609414
P1-7,Cbx7,12.317537661445526
P1-7,Cbx8,-2.6644998789644703
P1-7,Ccnt1,4.481218923970541
P1-7,Cd14,-6.2329689966569966
P1-7,Cd19,0.19813097052947626
P1-7,Cd4,12.691270598111172
P1-7,Cecr2,-10.916913453974564
P1-7,Chaf1a,1.853340631888286
P1-7,Chaf1b,21.339284358453458
P1-7,Chd1,2.5432202205442263
P1-7,Chd1l,4.035591190285362
P1-7,Chd2,-2.573830362884319
P1-7,Chd3,7.014682941475856
P1-7,Chd4,9.106478317602429
P1-7,Chd5,-3.694976383700059
P1-7,Chd6,11.445338813243056
P1-7,Chd7,-26.769669246277488
P1-7,Chd8,2.576392911936596
P1-7,Chd9,11.712047362344563
P1-7,Clock,6.943073601274652
P1-7,Crebbp,-7.525970801733204
P1-7,Ctsl,-2.7674350565707417
P1-7,Cxxc1,6.2988525520307155
P1-7,Dmap1,-1.7242760989163344
P1-7,Dnmt1,12.993891259522709
P1-7,Dnmt3a,-3.028652235472375
P1-7,Dnmt3b,9.088515362942864
P1-7,Dnmt3l,-5.068146896190303
P1-7,Dot1l,7.281015227668308
P1-7,Dpy30,-5.001297633004332
P1-7,Dub2a,4.1372606682741395
P1-7,Eaf1,-8.020080760808101
P1-7,Eed,7.481077184222503
P1-7,Ehmt1,-14.540085986221941
P1-7,Ehmt2,-9.824200552993037
P1-7,Elp3,1.0890780899786396
P1-7,Elp4,-10.855344210513799
P1-7,Ep300,1.313698230350571
P1-7,Ep400,-1.534797039266059
P1-7,Epc1,6.810210228190759
P1-7,Epc2,-12.20419637021007
P1-7,Ercc5,-3.9291796207152743
P1-7,Ezh1,-3.771682035808252
P1-7,Ezh2,-3.1092512401508445
P1-7,Fbxl19,10.464226827110897
P1-7,Fbxo17,-0.6760666818671748
P1-7,Fbxo44,6.711676561126604
P1-7,Fbxw9,-6.1948509908202105
P1-7,Fkbp1a,-7.85574173272168
P1-7,Fkbp2,21.6410297674078
P1-7,Fkbp5,-4.71203532066374
P1-7,Fosb,41.07033315391024
P1-7,Gadd45a,18.891925926854967
P1-7,Gadd45b,-9.739778079556892
P1-7,Gtf2b,10.931353480828973
P1-7,Gtf2f1,13.07695505488925
P1-7,Gtf2h1,6.179173932636091
P1-7,Gtf3c4,4.158111823533285
P1-7,H2afz,11.033299252065037
P1-7,Hat1,25.155261060437812
P1-7,Hcfc1,22.818284573829573
P1-7,Hdac1,-2.7738451991767548
P1-7,Hdac10,10.447467450748627
P1-7,Hdac11,-0.10225802900217455
P1-7,Hdac2,-7.585636744318322
P1-7,Hdac3,21.47155171439054
P1-7,Hdac4,8.71909800237352
P1-7,Hdac5,2.6854563096090076
