type,shRNA,count,ZScore
target,Smarcb1.2,794607,18.622151613051816
target,Tet3.2,274340,6.316378159749862
target,Zmynd11.3,112301,2.483701429148853
target,Taf1.2,111532,2.4655124227625373
target,Sp100.1,87870,1.9058397711201485
target,Smarcd1.2,73794,1.5729028999969017
target,Sirt1.2,68832,1.455537685837087
target,Setd5.2,53521,1.0933896015966753
target,Setd5.4,51763,1.0518079719124847
target,Sp140.1,49343,0.994568185885328
target,Hdac5.3,47052,0.9403796115926768
target,Brdt.1,46389,0.9246978024455673
target,Supt16h.4,36656,0.6944850597173376
target,Suv39h2.3,34811,0.6508456360726664
target,Whsc1l1.4,26139,0.44572851854064055
target,Ube2a.1,25338,0.42678262242173454
target,Paf1.3,24338,0.40312981827828137
target,Setd2.3,24324,0.40279867902027305
target,Setdb1.2,22553,0.36090956288221754
target,Fkbp5.2,22235,0.3533879711645994
target,Smarcc2.4,21652,0.3395983863489662
target,Smarca5.1,19686,0.2930969734029373
target,Smarce1.4,19120,0.2797094862577428
target,Gtf2h1.1,16351,0.21421487158452093
target,Dpy30.1,14925,0.1804859728759567
target,Gtf2h1.2,14183,0.16293559220151443
target,Whsc1.4,13644,0.15018673076819317
target,Satb1.3,11327,0.09538318356781217
target,Setmar.2,11177,0.0918352629462942
target,Ube2a.2,10972,0.08698643809688629
target,Trim24.3,10596,0.0780929837389479
target,Setmar.1,10557,0.07717052437735322
target,Trim24.2,10175,0.06813515319455411
target,Uhrf1.3,10140,0.06730730504953325
target,Suv39h1.2,9604,0.05462940202864235
target,Tcea1.3,8955,0.039278732139541236
target,Hdac11.3,8876,0.03741016061220844
target,Fkbp2.2,8686,0.03291612782495234
target,Fkbp5.3,8627,0.031520612380488595
target,Ube2b.1,8604,0.030976597885189177
target,Chd7.2,8586,0.03055084741060702
target,Chd7.1,8495,0.02839844223355278
target,Smyd5.1,8278,0.02326578373442344
target,Setmar.4,8229,0.022106796331394233
target,Taf3.4,8158,0.02042744723720906
target,Suv39h2.2,8157,0.020403794433065607
target,Smyd4.2,8032,0.017447193915133958
target,Ube2b.4,8022,0.01721066587369943
target,Setdb1.1,7983,0.016288206512104754
target,Sirt1.1,7689,0.00933428209392952
target,Smyd4.1,7537,0.005739055864124638
target,Rnf2.2,7459,0.00389413714093529
target,Sfmbt1.1,7266,-0.0006708540587511728
target,Whsc1l1.3,7178,-0.0027523008233750522
target,Clock.1,6910,-0.009091252333820504
target,Zmynd11.2,6635,-0.015595773473270126
target,Sirt3.4,6596,-0.0165182328348648
target,Mecp2.1,6545,-0.01772452584618091
target,Sirt7.1,6540,-0.01784278986689818
target,Zmynd8.3,6431,-0.020420945518534572
target,Suv39h2.1,6426,-0.02053920953925184
target,Clock.2,6395,-0.021272446467698887
target,Wdr82.2,6200,-0.025884743275672258
target,Setd7.1,6174,-0.02649971618340204
target,Sfmbt1.3,6137,-0.027374869936709807
target,Smyd1.3,6045,-0.029550927917907498
target,Sp100.2,5985,-0.03097009616651469
target,Smyd4.4,5940,-0.032034472352970085
target,Smarca1.2,5768,-0.03610275466564403
target,Scmh1.2,5565,-0.04090427390676502
target,Whsc1l1.2,5493,-0.04260727580509365
target,Phf10.2,5459,-0.04341147114597106
target,Taf1.3,5456,-0.04348242955840142
target,Suz12.4,5440,-0.04386087442469667
target,Brdt.3,5394,-0.04494890341529552
target,Suv420h1.3,5297,-0.047243225417210474
target,Usp51.2,5290,-0.04740879504621465
target,Wdr5.1,5218,-0.049111796944543276
target,Parp2.1,5204,-0.04944293620255162
target,Setd3.3,5202,-0.049490241810838526
target,Suz12.3,5144,-0.05086210445115881
target,Sirt1.4,5082,-0.05232857830805291
target,Smarca2.2,5074,-0.052517800741200535
target,Setdb2.2,5071,-0.05258875915363089
target,Tet2.3,5012,-0.05398427459809463
target,Setd3.1,4872,-0.05729566717817807
target,Zmynd11.4,4776,-0.05956633637594958
target,Usp51.3,4731,-0.06063071256240497
target,Setd8.3,4716,-0.06098550462455677
target,Scml2.4,4642,-0.0627358121311723
target,Wbp7.4,4641,-0.06275946493531576
target,Sirt1.3,4571,-0.06441516122535748
