type,shRNA,count,ZScore
target,Rbbp7.3,410271,15.053899748323198
target,Kat5.2,215893,7.77676271282611
target,Kat2b.2,211714,7.620309021197724
target,Psip1.2,132225,4.644394330159499
target,Pbrm1.2,82110,2.7681854869059586
target,Prmt8.4,78173,2.6207918080495447
target,Nap1l3.3,69829,2.3084085577630526
target,Pcgf6.3,67656,2.2270556331618367
target,Morf4l1.2,67415,2.2180330584591705
target,Prmt3.2,65058,2.1297915291057117
target,Mll5.1,49587,1.5505871588777258
target,Prdm8.1,47423,1.4695711769002606
target,L3mbtl1.3,40120,1.1961609567609692
target,Phf8.2,38087,1.1200493618625467
target,Pcmt1.4,33425,0.9455130827595235
target,Prdm4.2,30290,0.828144735486255
target,Mbd4.1,29501,0.7986060988040832
target,Phf20.3,28440,0.7588843072707696
target,Rbbp4.3,27795,0.7347367525686139
target,Kdm4a.3,25132,0.6350391740076207
target,Parp1.3,25050,0.6319692523245559
target,Prdm9.4,24408,0.6079340118303173
target,Nap1l3.1,23143,0.5605748541586475
target,Prdm15.4,22797,0.5476212821788864
target,Kdm1a.1,22070,0.520403805793666
target,Ncoa1.2,20953,0.4785854823792351
target,Prdm6.4,20409,0.45821917267695184
target,Nap1l1.4,20218,0.4510685014395693
target,Ncor1.4,20029,0.44399270634079807
target,Prmt5.3,19453,0.42242837842073344
target,Kdm5b.3,18940,0.4032226488669259
target,Mta1.4,18940,0.4032226488669259
target,Kdm3a.3,18855,0.4000404129759441
target,Prmt5.2,18659,0.39270255139203325
target,Kdm4d.1,18016,0.36862987282848886
target,Jmjd6.2,17726,0.3577728327298452
target,Prmt2.4,17443,0.34717785911634125
target,Mll2.2,17380,0.3448192607500842
target,Kat2b.3,17308,0.34212371976007605
target,Psip1.1,16306,0.3046107743157969
target,Phf20l1.4,15664,0.28057553382155825
target,Mta3.1,15550,0.2763075939207121
target,Phc1.2,15358,0.2691194846140239
target,Ppargc1a.4,15249,0.2650387350597061
target,L3mbtl3.4,15153,0.261444680406362
target,Phip.1,15130,0.26058360481233167
target,Kdm5a.3,14980,0.2549678944164815
target,Kat2a.3,14710,0.24485961570395118
target,Jmjd5.4,14609,0.24107837070407873
target,Phf19.3,14496,0.23684786887253828
target,Kdm4c.1,14409,0.2335907568429452
target,Nap1l3.2,14180,0.22501743897194726
target,Phf1.3,14067,0.2207869371404068
target,Mll1.3,14023,0.21913966209095742
target,Padi1.4,13993,0.2180165200117874
target,Myst1.2,13982,0.21760470124942505
target,Prmt3.4,13972,0.21723032055636837
target,Mbd1.4,13644,0.20495063382410936
target,Paxip1.4,13491,0.19922260922034218
target,Pbrm1.1,13159,0.18679317021086048
target,Prdm1.4,12556,0.1642180144195428
target,Mbd1.1,12472,0.16107321659786672
target,Mbd3.2,12252,0.1528368413506198
target,Kdm5a.2,12086,0.14662212184587897
target,Phc1.1,11801,0.13595227209376365
target,Kdm5c.2,11657,0.1305611901137475
target,Kdm6a.3,11630,0.12955036224249447
target,Kdm4c.2,11399,0.12090216823288522
target,Rbbp7.4,11271,0.11611009536175973
target,Myst3.2,11210,0.113826373134114
target,Prmt3.1,10892,0.10192106709491165
target,Kdm5a.1,10864,0.10087280115435296
target,Prkaa2.2,10809,0.09881370734254123
target,Prkcd.3,10719,0.09544428110503113
target,Ncor1.1,10483,0.08660889674889354
target,Nap1l2.1,10416,0.0841005461054138
target,L3mbtl4.2,10228,0.07706218907594825
target,Psip1.4,9977,0.06766523368022564
target,Nsd1.1,9959,0.06699134843272363
target,Prkaa2.3,9929,0.06586820635355359
target,Phip.2,9777,0.060177619819092094
target,Prdm10.2,9743,0.05890472546269939
target,Padi6.1,9702,0.05736976462116701
target,Prkcd.1,9507,0.0500693411065618
target,Kat5.4,9166,0.03730295947332909
target,Men1.4,8783,0.022964178929258332
target,Kdm5c.1,8707,0.02011888566202758
target,Nap1l3.4,8611,0.016524831008683478
target,Prdm2.4,8530,0.013492347394924388
target,Mtf2.1,8463,0.010983996751444647
target,Mta2.2,8401,0.008662836454493247
target,Kdm4d.2,8279,0.004095391999201779
target,Kdm5d.1,8111,-0.002194203644150406
target,Kdm2a.2,8110,-0.0022316417134560732
target,Rbbp7.1,7691,-0.017918192752530867
target,Prdm10.4,7643,-0.01971522007920292
target,Polr2b.3,7589,-0.021736875821708978
target,Rnf20.3,7429,-0.02772696691061582
target,Rbbp4.1,7015,-0.04322632760316228
target,Rnf217.4,6964,-0.045135669137751334
target,Padi1.1,6780,-0.0520242738899942
target,L3mbtl3.3,6591,-0.05910006898876541
target,Phf19.1,6554,-0.06048527755307512
target,Mta3.4,6364,-0.067598510721152
target,Rbbp5.3,6353,-0.06801032948351433
target,Kdm5c.3,6168,-0.07493637230506288
target,Phf20l1.3,5932,-0.08377175666120047
target,Ncoa1.3,5913,-0.08448307997800815
target,Kdm4d.4,5843,-0.0871037448294049
target,Prmt3.3,5829,-0.08762787779968424
target,Myst4.1,5806,-0.08848895339371461
target,Prdm12.4,5784,-0.0893125909184393
target,Ncoa3.4,5721,-0.09167118928469636
target,Mll1.2,5569,-0.09736177581915786
target,Mta2.1,5563,-0.09758640423499187
target,Mtf2.2,5529,-0.09885929859138458
target,Kdm5d.2,5249,-0.10934195799697155
target,Rbbp7.2,5246,-0.10945427220488856
target,Orc1.2,5218,-0.11050253814544725
target,Mbd4.4,5196,-0.11132617567017195
target,Msl3.1,5000,-0.11866403725408282
target,Mecom.3,4912,-0.1219585873529816
target,Msl3.3,4881,-0.1231191675014573
target,Prkaa1.3,4878,-0.1232314817093743
target,Rbbp5.1,4846,-0.12442949992715566
target,Phip.4,4735,-0.12858512562008478
target,Nap1l2.4,4679,-0.13068165750120217
target,Mtf2.4,4580,-0.13438802636246328
target,Ncoa3.3,4516,-0.13678406279802602
