type,shRNA,count,ZScore
control,Bcl6.2,5608,-0.2581674793610197
control,Bcl6.3,2419,-0.29862894675317503
control,CD4.1,2829,-0.2934269393430829
control,CD4.2,5443,-0.260260970148008
control,CD4.3,3395,-0.28624563155256555
control,CD4.4,2860,-0.29303361683158813
control,CDK9.1,19774,-0.07843177943086205
control,CDK9.2,24600,-0.01720034586719265
control,CDK9.3,776,-0.3194750398623977
control,Ccnt1.2,10207,-0.19981618160732809
control,Ccnt1.3,36970,0.1397480240421713
control,Ccnt1.4,13800,-0.1542288337427893
control,Cd14.2,10542,-0.19556576091859432
control,Cd19.3,71,-0.32841995504316585
control,Cd19.4,7180,-0.2382222216813495
control,Cd4.5,6522,-0.24657080918339971
control,Fosb.2,941,-0.31738154907540944
control,Hes1.2,1,-0.32930810264976695
control,Hes1.3,1959,-0.3044653453108393
control,Hes6.3,12164,-0.17498611209135193
control,Id2.2,1450,-0.31092344719312437
control,Id2.3,4542,-0.2716926986272591
control,Id2.4,17786,-0.10365517145833299
control,Id2.5,2483,-0.29781692608428256
control,Id3.2,920,-0.31764799335738975
control,Id3.3,4992,-0.2659831782991093
control,Id3.4,4110,-0.27717383814228297
control,Id3.5,4721,-0.26942157831895064
target,Jmjd5.1,20433,-0.07007050410586037
target,Jmjd5.2,1260,-0.3133341335538988
target,Jmjd5.3,11247,-0.1866208457378262
target,Jmjd5.4,99274,0.9302501452089467
target,Jmjd6.1,1084,-0.31556719039335296
target,Jmjd6.2,40908,0.1897126708249583
target,Jmjd6.3,6087,-0.25209001216727794
target,Jmjd6.4,42525,0.21022888053744349
target,Kat2a.1,3,-0.329282727003864
target,Kat2a.2,0,-0.3293207904727184
target,Kat2a.3,60667,0.440411364522543
target,Kat2b.1,4188,-0.27618418795207034
target,Kat2b.2,18680,-0.09231225773974193
target,Kat2b.3,78376,0.6651000211696672
target,Kat2b.4,6832,-0.24263758406845204
target,Kat5.1,5779,-0.2559978616363227
target,Kat5.2,22197,-0.047689184419512906
target,Kat5.3,2683,-0.29527936149399375
target,Kat5.4,105454,1.0086608910488715
target,Kdm1a.1,13530,-0.15765454593967923
target,Kdm1a.2,5281,-0.2623163974661419
target,Kdm1a.3,80178,0.6879634781281695
target,Kdm1a.4,46348,0.2587344276808144
target,Kdm1b.1,42897,0.2149487506753807
target,Kdm1b.2,4618,-0.27072842408294934
target,Kdm1b.3,1864,-0.3056706884912265
target,Kdm1b.4,18004,-0.10088922605491817
target,Kdm2a.1,462,-0.3234590162691512
target,Kdm2a.2,354425,4.16756085909287
target,Kdm2a.3,2651,-0.29568537182843996
target,Kdm2a.4,79825,0.6834846766263097
target,Kdm2b.1,32450,0.08239906430164382
target,Kdm2b.2,39165,0.16759779542059117
target,Kdm2b.3,40038,0.17867426485720192
target,Kdm2b.4,97449,0.907094868322561
target,Kdm3a.1,33084,0.0904431440528594
target,Kdm3a.2,36298,0.13122180701880085
target,Kdm3a.3,194402,2.1372173669339243
target,Kdm3a.4,8644,-0.21964724888043527
target,Kdm3b.2,9771,-0.20534807241415773
target,Kdm3b.3,16040,-0.12580811033155445
target,Kdm3b.4,5606,-0.2581928550069226
target,Kdm4a.1,16168,-0.1241840689937696
target,Kdm4a.2,20381,-0.07073027089933545
target,Kdm4a.3,4701,-0.2696753347779795
target,Kdm4a.4,741,-0.31991911366569825
target,Kdm4c.1,95142,0.8778240607735794
target,Kdm4c.2,8111,-0.226409858513555
target,Kdm4c.3,3200,-0.28871975702809716
target,Kdm4c.4,20187,-0.07319170855191562
target,Kdm4d.1,10261,-0.1991310391679501
target,Kdm4d.2,11081,-0.18872702434776592
target,Kdm4d.3,8013,-0.22765326516279652
target,Kdm4d.4,5769,-0.25612473986583717
target,Kdm5a.1,11221,-0.18695072913456373
target,Kdm5a.2,53584,0.3505435145574642
target,Kdm5a.3,37999,0.1528037938592073
target,Kdm5a.4,657,-0.3209848907936196
target,Kdm5b.1,4,-0.3292700391809126
target,Kdm5b.2,3831,-0.2807137407457359
target,Kdm5b.3,84542,0.7433331374882717
target,Kdm5b.4,1338,-0.31234448336368614
target,Kdm5c.1,57711,0.4029061598780741
target,Kdm5c.2,298569,3.458869820317006
target,Kdm5c.3,3781,-0.2813481318933081
target,Kdm5c.4,11973,-0.17740948627507774
target,Kdm5d.1,91065,0.8260958066005418
target,Kdm5d.2,2973,-0.29159989283807497
target,Kdm5d.3,2078,-0.30295549437961744
target,Kdm5d.4,78,-0.32833114028250576
target,Kdm6a.1,2209,-0.3012933895729783
target,Kdm6a.2,50501,0.3114269563981619
target,Kdm6a.3,592,-0.32180959928546343
target,Kdm6a.4,765,-0.3196146059148636
target,Kdm6b.1,3496,-0.2849641614344697
target,Kdm6b.2,15592,-0.1314922550138014
target,Kdm6b.3,11955,-0.17763786708820373
target,Kdm6b.4,12077,-0.17608995268812755
control,Klf12.4,12334,-0.1728291821896064
control,Klf12.5,16947,-0.11430025491459461
control,Klf2.2,12665,-0.1686295127926784
control,Klf2.3,3472,-0.28526866918530436
control,Klf2.4,7,-0.32923197571205826
control,Klf2.5,339,-0.3250196184921788
control,Klf2.6,22536,-0.04338801243897335
control,Klf2.7,54283,0.3594123028005236
target,L3mbtl1.1,6261,-0.24988233097372664
target,L3mbtl1.2,22246,-0.047067481094892144
target,L3mbtl1.3,36378,0.1322368328549164
target,L3mbtl1.4,4292,-0.27486465436512014
target,L3mbtl2.1,248,-0.3261742103807602
target,L3mbtl2.3,3364,-0.2866389540640603
target,L3mbtl2.4,5302,-0.2620499531841616
target,L3mbtl3.1,41223,0.1937093350546632
target,L3mbtl3.2,4059,-0.27782091711280665
target,L3mbtl3.3,921,-0.3176353055344383
target,L3mbtl3.4,5582,-0.2584973627577572
target,L3mbtl4.1,18439,-0.09537002307103996
target,L3mbtl4.2,13736,-0.15504085441168172
target,L3mbtl4.3,9184,-0.21279582448665543
target,L3mbtl4.4,559,-0.32222829744286113
target,Mbd1.1,27646,0.021446762842906187
target,Mbd1.2,38380,0.15763785440370753
target,Mbd1.3,25711,-0.0031041745681382156
target,Mbd1.4,15755,-0.12942413987271603
target,Mbd2.2,79143,0.6748315813734248
target,Mbd2.3,15551,-0.13201245575481063
target,Mbd2.4,20867,-0.0645639889449336
target,Mbd3.1,8781,-0.21790901713608743
target,Mbd3.2,23367,-0.032844431566323266
target,Mbd3.3,6118,-0.2516966896557832
