type,shRNA,count,ZScore
control,Bcl6.2,7737,-0.34818088985889223
control,Bcl6.3,24911,-0.04911395515806996
control,CD4.1,36109,0.14588729875946865
control,CD4.2,0,-0.48291251171636645
control,CD4.3,2161,-0.4452809962925585
control,CD4.4,17573,-0.17689741660180083
control,CDK9.1,197629,2.958586221134967
control,CDK9.2,14002,-0.23908258160801
control,CDK9.3,32098,0.07604000196868035
control,Ccnt1.2,217999,3.3133080948892326
control,Ccnt1.3,9930,-0.30999212848711494
control,Ccnt1.4,132014,1.8159708187596062
control,Cd14.2,3,-0.4828602699087443
control,Cd19.3,0,-0.48291251171636645
control,Cd19.4,5,-0.48282544203699623
control,Cd4.5,3664,-0.41910785067387124
control,Fosb.2,1,-0.4828950977804924
control,Hes1.2,2,-0.4828776838446184
control,Hes1.3,2,-0.4828776838446184
control,Hes6.3,32,-0.48235526576839705
control,Id2.2,0,-0.48291251171636645
control,Id2.3,13,-0.48268613055000387
control,Id2.4,0,-0.48291251171636645
control,Id2.5,0,-0.48291251171636645
control,Id3.2,0,-0.48291251171636645
control,Id3.3,2,-0.4828776838446184
control,Id3.4,7218,-0.3572187225775208
control,Id3.5,1,-0.4828950977804924
target,Jmjd5.1,2594,-0.43774076205909773
target,Jmjd5.2,2614,-0.43739248334161684
target,Jmjd5.3,58832,0.5415841636253581
target,Jmjd5.4,14256,-0.23465944189600296
target,Jmjd6.1,8905,-0.3278414127580095
target,Jmjd6.2,63307,0.6195115266617025
target,Jmjd6.3,11300,-0.2861350363396754
target,Jmjd6.4,543,-0.47345674453676084
target,Kat2a.1,4,-0.4828428559728703
target,Kat2a.2,0,-0.48291251171636645
target,Kat2a.3,45739,0.31358350122650713
target,Kat2b.1,2019,-0.4477537751866727
target,Kat2b.2,86813,1.028843503316968
target,Kat2b.3,52516,0.4315977446448996
target,Kat2b.4,7511,-0.35211643936642606
target,Kat5.1,8853,-0.32874693742345973
target,Kat5.2,72749,0.7839339091844209
target,Kat5.3,3281,-0.42577738811362986
target,Kat5.4,75923,0.8392057416486347
target,Kdm1a.1,10071,-0.3075367635288748
target,Kdm1a.2,21530,-0.10799047234821088
target,Kdm1a.3,177541,2.6087750772971825
target,Kdm1a.4,14922,-0.22306176060389002
target,Kdm1b.1,101426,1.283313348244365
target,Kdm1b.2,14333,-0.2333185688337016
target,Kdm1b.3,5229,-0.3918550410309932
target,Kdm1b.4,1002,-0.4654637479705749
target,Kdm2a.1,2307,-0.4427385616549482
target,Kdm2a.2,26859,-0.01519160807543331
target,Kdm2a.3,12366,-0.26757178069794507
target,Kdm2a.4,3114,-0.42868551540459515
target,Kdm2b.1,0,-0.48291251171636645
target,Kdm2b.2,7375,-0.35448473464529595
target,Kdm2b.3,176,-0.4798476590025348
target,Kdm2b.4,1643,-0.4543014150753131
target,Kdm3a.1,10772,-0.29532959448117035
target,Kdm3a.2,19937,-0.1357308721955621
target,Kdm3a.3,77589,0.8682173588147911
target,Kdm3a.4,23107,-0.08052869547484436
target,Kdm3b.2,11488,-0.2828612163953552
target,Kdm3b.3,6253,-0.37402317069597274
target,Kdm3b.4,2807,-0.4340315937179265
target,Kdm4a.1,43562,0.2756733628287145
target,Kdm4a.2,689,-0.4709143098991505
target,Kdm4a.3,30003,0.03955780631255931
target,Kdm4a.4,3354,-0.4245061707948247
target,Kdm4c.1,193057,2.878969706318841
target,Kdm4c.2,28435,0.012252754862059175
target,Kdm4c.3,28876,0.019932300582512337
target,Kdm4c.4,2529,-0.43887266789091056
target,Kdm4d.1,69157,0.7213830515248567
target,Kdm4d.2,13587,-0.24630936499573802
target,Kdm4d.3,1910,-0.44965189419694346
target,Kdm4d.4,43509,0.2747504242273902
target,Kdm5a.1,75141,0.8255880437951327
target,Kdm5a.2,266048,4.150030299701147
target,Kdm5a.3,3466,-0.4225558099769318
target,Kdm5a.4,5624,-0.3849765363607461
target,Kdm5b.1,2,-0.4828776838446184
target,Kdm5b.2,12703,-0.26170328430839246
target,Kdm5b.3,36164,0.14684506523254104
target,Kdm5b.4,5252,-0.39145452050589025
target,Kdm5c.1,122384,1.6482746162925677
target,Kdm5c.2,139228,1.9415949521549556
target,Kdm5c.3,1572,-0.45553780452237014
target,Kdm5c.4,7287,-0.3560171610022118
target,Kdm5d.1,28948,0.021186103965443466
target,Kdm5d.2,4437,-0.40564687824323564
target,Kdm5d.3,29537,0.03144291219525506
target,Kdm5d.4,75,-0.4816064665258132
target,Kdm6a.1,11026,-0.2909064547691633
target,Kdm6a.2,21165,-0.11434655894223673
target,Kdm6a.3,1381,-0.4588638662743124
target,Kdm6a.4,12240,-0.2697659366180746
target,Kdm6b.1,39,-0.48223336821727875
target,Kdm6b.2,4831,-0.3987857875088625
target,Kdm6b.3,5099,-0.3941188526946189
target,Kdm6b.4,1516,-0.4565129849313166
control,Klf12.4,0,-0.48291251171636645
control,Klf12.5,2,-0.4828776838446184
control,Klf2.2,1,-0.4828950977804924
control,Klf2.3,0,-0.48291251171636645
control,Klf2.4,0,-0.48291251171636645
control,Klf2.5,1,-0.4828950977804924
control,Klf2.6,2,-0.4828776838446184
control,Klf2.7,0,-0.48291251171636645
target,L3mbtl1.1,726,-0.4702699942718109
target,L3mbtl1.2,4687,-0.40129339427472477
target,L3mbtl1.3,172760,2.5255190498833806
target,L3mbtl1.4,70083,0.737508356144221
target,L3mbtl2.1,5910,-0.37999615070076964
target,L3mbtl2.3,4936,-0.39695732424208796
target,L3mbtl2.4,2473,-0.43984784829985696
target,L3mbtl3.1,15524,-0.21257857120771587
target,L3mbtl3.2,1658,-0.4540402060372024
target,L3mbtl3.3,386,-0.4761907324689857
target,L3mbtl3.4,21997,-0.09985816429503258
target,L3mbtl4.1,14253,-0.23471168370362508
target,L3mbtl4.2,26682,-0.018273874725139
target,L3mbtl4.3,3977,-0.4136572887452956
target,L3mbtl4.4,655,-0.471506383718868
target,Mbd1.1,37054,0.1623434681604397
target,Mbd1.2,405,-0.47585986768737887
target,Mbd1.3,1216,-0.4617371656935296
target,Mbd1.4,5968,-0.3789861424200751
target,Mbd2.2,18211,-0.1657873255141611
target,Mbd2.3,75583,0.83328500345146
target,Mbd2.4,1636,-0.4544233126264314
target,Mbd3.1,1252,-0.46111026400206406
target,Mbd3.2,149598,2.122177467168786
target,Mbd3.3,3409,-0.42354840432175234
target,Mbd3.4,108,-0.48103180664196976
target,Mbd4.1,95541,1.1808323356256192
target,Mbd4.2,18683,-0.1575679477816126
target,Mbd4.3,26900,-0.014477636704597526
target,Mbd4.4,10184,-0.3055689887751079
target,Mecom.1,2861,-0.4330912411807281
target,Mecom.2,5125,-0.39366609036189376
target,Mecom.3,5165,-0.392969532926932
target,Mecom.4,1994,-0.4481891235835238
target,Men1.1,6668,-0.3667963873082447
target,Men1.3,2655,-0.43667851197078106
target,Men1.4,3975,-0.4136921166170437
