type,shRNA,count,ZScore
target,Sirt3.1,9982,-0.24120622148268875
target,Sirt3.2,16289,-0.1619575548745175
target,Sirt3.3,448,-0.3610027630146857
target,Sirt3.4,35086,0.07423036112893826
target,Sirt4.1,3659,-0.32065593116454494
target,Sirt4.2,26164,-0.03787628283461082
target,Sirt4.3,24612,-0.057377460982047296
target,Sirt4.4,368576,4.2645962763277705
target,Sirt5.1,24529,-0.05842037192678778
target,Sirt5.2,97,-0.36541314544364845
target,Sirt5.3,0,-0.3666319690778632
target,Sirt5.4,4092,-0.315215202982947
target,Sirt6.1,432,-0.3612038060883706
target,Sirt6.2,6,-0.3665565779252314
target,Sirt6.3,1,-0.3666194038857579
target,Sirt6.4,7,-0.3665440127331261
target,Sirt7.1,1732,-0.3448690563514715
target,Sirt7.2,1324,-0.34999565473043676
target,Sirt7.3,18123,-0.13891299255338443
target,Sirt7.4,9160,-0.2515348093932511
target,Smarca1.1,108156,0.992368948263721
target,Smarca1.2,2686,-0.33288186308300866
target,Smarca1.3,16196,-0.16312611774031102
target,Smarca1.4,34782,0.07041054272892493
target,Smarca2.1,183,-0.36433253892259204
target,Smarca2.2,38085,0.11191337225275395
target,Smarca2.3,464,-0.3608017199410008
target,Smarca4.1,346,-0.362284412609427
target,Smarca4.2,8211,-0.26345917670118746
target,Smarca4.3,160,-0.36462153834101413
target,Smarca4.4,3194,-0.32649874549351265
target,Smarca5.1,2906,-0.3301175208198411
target,Smarca5.2,531,-0.35995985206994524
target,Smarca5.3,12358,-0.2113513250404793
target,Smarca5.4,20929,-0.10365506350589299
target,Smarcb1.2,384536,4.46513674232847
target,Smarcc1.1,37724,0.10737733790273812
target,Smarcc1.2,225,-0.36380480085416916
target,Smarcc1.3,86480,0.7200058441890864
target,Smarcc2.1,0,-0.3666319690778632
target,Smarcc2.2,1383,-0.3492543083962237
target,Smarcc2.3,36810,0.09589275231848753
target,Smarcc2.4,150199,1.5206473199471433
target,Smarcd1.1,491,-0.3604624597541575
target,Smarcd1.2,590545,7.05367940275066
target,Smarcd1.3,9994,-0.24105543917742506
target,Smarcd1.4,14839,-0.18017708342721264
target,Smarcd2.1,21854,-0.092032260808484
target,Smarcd2.2,3342,-0.32463909706192723
target,Smarcd2.3,78851,0.6241459936176993
target,Smarcd3.1,260,-0.3633650191304834
target,Smarcd3.2,9392,-0.2486196848248199
target,Smarcd3.3,154,-0.36469692949364596
target,Smarcd3.4,4908,-0.30496200622501646
target,Smarce1.1,223,-0.36382993123837976
target,Smarce1.2,21489,-0.09661855592692106
target,Smarce1.3,20732,-0.10613040635063846
target,Smarce1.4,686,-0.35801224729362263
target,Smyd1.1,1075,-0.3531243875646582
target,Smyd1.2,1292,-0.3503977408778066
target,Smyd1.3,18275,-0.13700308335337777
target,Smyd2.1,1814,-0.34383871059883636
target,Smyd2.2,2313,-0.33756867973828814
target,Smyd2.3,1286,-0.35047313203043845
target,Smyd2.4,30009,0.0104368808102946
target,Smyd3.1,2255,-0.338297460880396
target,Smyd3.2,2008,-0.34140106333040676
target,Smyd3.3,6032,-0.2908387302986514
target,Smyd3.4,1520,-0.3475328770777966
target,Smyd4.1,2661,-0.33319599288564133
target,Smyd4.2,1051,-0.3534259521751856
target,Smyd4.3,655,-0.35840176824888714
target,Smyd4.4,277762,3.1235009204764204
target,Smyd5.1,446820,5.247747167415412
target,Smyd5.2,114655,1.0740301317561112
target,Smyd5.3,0,-0.3666319690778632
target,Smyd5.4,12,-0.36648118677259955
target,Sp100.1,43428,0.17904919367140926
target,Sp100.2,1240,-0.35105113086728257
target,Sp100.3,2949,-0.3295772175593129
target,Sp100.4,12576,-0.20861211316152237
target,Sp110.1,678,-0.3581127688304651
target,Sp110.2,164,-0.3645712775725929
target,Sp110.3,32371,0.04011586456302974
target,Sp110.4,3406,-0.3238349247671876
target,Sp140.1,5432,-0.2983778455618356
target,Sp140.2,2129,-0.3398806750856646
target,Sp140.3,1922,-0.34248166985146317
target,Sp140.4,2137,-0.3397801535488222
target,Ssrp1.1,31,-0.3662424481225987
target,Ssrp1.2,39785,0.13327419883177585
target,Ssrp1.3,17118,-0.15154101061921796
target,Ssrp1.4,7117,-0.27720549686439333
target,Supt16h.1,33996,0.06053430173415362
target,Supt16h.2,1996,-0.3415518456356705
target,Supt16h.3,2611,-0.33382425249090664
target,Supt16h.4,24282,-0.0615239743767986
target,Suv39h1.1,845,-0.35601438174887884
target,Suv39h1.2,1009,-0.35395369024360845
target,Suv39h1.3,22936,-0.07843672295054183
target,Suv39h1.4,126573,1.22378209126716
target,Suv39h2.1,9681,-0.24498834430638614
target,Suv39h2.2,11924,-0.21680461841418255
target,Suv39h2.3,20321,-0.11129470030591965
target,Suv39h2.4,4790,-0.3064446988934427
target,Suv420h1.1,1165,-0.3519935202751806
target,Suv420h1.2,2113,-0.34008171815934957
target,Suv420h1.3,6309,-0.28735817208548137
target,Suv420h1.4,61703,0.40867807939589473
target,Suv420h2.1,1,-0.3666194038857579
target,Suv420h2.2,868,-0.35572538233045675
target,Suv420h2.3,40572,0.14316300501865248
target,Suv420h2.4,71524,0.5320808310621149
target,Suz12.1,233,-0.3637042793173267
target,Suz12.2,13180,-0.20102273712991695
target,Suz12.3,8887,-0.2549651068379999
target,Suz12.4,6032,-0.2908387302986514
target,Taf1.1,0,-0.3666319690778632
target,Taf1.2,509042,6.029578550591824
target,Taf1.3,2314,-0.33755611454618284
target,Taf1.4,263,-0.3633273235541675
target,Taf3.1,26490,-0.03378003020828074
target,Taf3.2,13,-0.36646862158049426
target,Taf3.3,1363,-0.3495056122383298
target,Taf3.4,2065,-0.3406848473804043
control,Tbx21.3,512,-0.36019859071994603
control,Tbx21.4,2899,-0.33020547716457826
target,Tcea1.1,1177,-0.3518427379699169
target,Tcea1.2,98,-0.36540058025154315
target,Tcea1.3,70249,0.5160602111278484
target,Tcea1.4,34346,0.06493211897101107
target,Tdg.1,205,-0.3640561046962753
target,Tdg.2,3058,-0.3282076116198344
target,Tdg.3,292,-0.3629629329831136
target,Tdg.4,29284,0.0013271165339470228
target,Tet1.1,337,-0.3623974993383748
target,Tet1.2,1217,-0.3513401302857046
target,Tet1.3,17888,-0.1418658126981316
target,Tet1.4,17038,-0.15254622598764253
target,Tet2.1,19,-0.3663932304278624
target,Tet2.2,225024,2.4608378192267395
target,Tet2.3,16322,-0.16154290353504233
target,Tet2.4,1108,-0.3527097362251831
target,Tet3.1,4133,-0.3147000301066294
target,Tet3.2,307752,3.5003310317145773
target,Tet3.3,15786,-0.1682778465034869
target,Tet3.4,337,-0.3623974993383748
target,Trim24.1,569,-0.35948237476994355
target,Trim24.2,23382,-0.0728326472715749
target,Trim24.3,29689,0.006416019336596359
target,Trim24.4,3976,-0.3166727652671626
target,Trim28.1,624,-0.35879128920415165
target,Trim28.2,3708,-0.3200402367513849
target,Trim28.3,227,-0.36377967046995857
target,Trim28.4,5623,-0.29597789386972195
target,Trim33.1,2627,-0.33362320941722173
target,Trim33.2,1699,-0.34528370769094663
target,Trim33.3,738,-0.3573588573041467
target,Trim33.4,4711,-0.30743734906976194
target,Trim66.1,71606,0.5331111768147501
target,Trim66.3,509,-0.360236286296262
target,Trim66.4,477,-0.3606383724436318
target,Ube2a.1,13834,-0.19280510149304617
target,Ube2a.2,264769,2.9602413794521665
target,Ube2b.1,4967,-0.3042206598908034
target,Ube2b.2,120,-0.3651241460252264
target,Ube2b.3,1213,-0.35139039105412584
target,Ube2b.4,4303,-0.31256394744872723
target,Ube2e1.1,6881,-0.28017088220124575
target,Ube2e1.3,16282,-0.16204551121925462
target,Ube2e1.4,2700,-0.33270595039353434
target,Ube2i.1,451,-0.36096506743836976
target,Ube2i.2,37138,0.10001413532902823
target,Ube2i.3,1546,-0.3472061820830586
target,Ube2i.4,12968,-0.20368655785624204
target,Uhrf1.1,25878,-0.04146992777672863
target,Uhrf1.2,407,-0.3615179358910033
target,Uhrf1.3,279867,3.1499506498580914
target,Uhrf1.4,1622,-0.34625122748305526
target,Usp22.1,32212,0.03811799901828593
target,Usp22.2,10985,-0.22860333380106582
target,Usp22.3,2686,-0.33288186308300866
target,Usp22.4,61573,0.4070446044222048
target,Usp27x.1,10393,-0.23604192752740757
target,Usp27x.2,10121,-0.23945965978005107
target,Usp27x.3,2478,-0.3354954230409125
target,Usp27x.4,33273,0.051449667842016655
target,Usp51.1,2837,-0.3309845190751073
target,Usp51.2,11723,-0.21933022202734925
target,Usp51.3,1403,-0.34900300455411754
target,Usp51.4,1161,-0.3520437810436018
target,Wbp7.1,3985,-0.3165596785382148
target,Wbp7.2,39,-0.3661419265857563
target,Wbp7.3,141259,1.4083145025256987
target,Wbp7.4,19,-0.3663932304278624
target,Wdr5.1,11816,-0.2181616591615557
target,Wdr5.2,15069,-0.17728708924299202
target,Wdr5.3,7294,-0.274981457861754
target,Wdr5.4,110343,1.0198490233980273
target,Wdr82.1,0,-0.3666319690778632
target,Wdr82.2,8510,-0.25970218426170066
target,Wdr82.3,926,-0.35499660118834897
target,Wdr82.4,13564,-0.19619770336147907
target,Whsc1.1,50796,0.2716295291033113
target,Whsc1.2,13371,-0.19862278543780332
target,Whsc1.3,14620,-0.18292886049827486
target,Whsc1.4,69668,0.5087598345146651
target,Whsc1l1.2,2581,-0.33420120825406585
target,Whsc1l1.3,112,-0.36522466756206884
target,Whsc1l1.4,3532,-0.3222517105619189
target,Zmynd11.1,2203,-0.3389508508698719
target,Zmynd11.2,107,-0.3652874935225954
target,Zmynd11.3,103451,0.9332497194082515
target,Zmynd11.4,2765,-0.3318892129066894
target,Zmynd8.1,22090,-0.08906687547163156
target,Zmynd8.2,20514,-0.10886961822959539
target,Zmynd8.3,254487,2.8310460742253998
target,Zmynd8.4,44,-0.36607910062522975
