shRNA,count
Actb,3
Actl6a,433
Actl6b.1,0
Actl6b.2,0
Actl6b.3,2
Actl6b.4,0
Aff1.1,0
Aff1.2,0
Aff1.3,18
Aff1.4,0
Aff4.1,0
Aff4.2,0
Aff4.3,0
Aff4.4,0
Arid1a.1,2
Arid1a.2,2019
Arid1b.1,19
Arid1b.2,1
Arid1b.3,331
Arid2.1,210
Arid2.2,12
Arid2.3,0
Arid2.4,1
Ash1l.1,0
Ash1l.2,0
Ash1l.3,0
Ash1l.4,0
Ash2l.1,0
Ash2l.2,5908
Ash2l.3,0
Ash2l.4,426
Asxl1.1,5
Asxl1.2,0
Asxl1.3,0
Asxl1.4,9
Asxl2.1,1
Asxl2.2,4
Asxl2.3,1048
Asxl2.4,0
Asxl3.1,5331
Asxl3.2,0
Asxl3.3,5
Asxl3.4,546
Atad2.1,1
Atad2.2,1
Atad2.3,2
Atad2.4,0
Atad2b.1,24
Atad2b.2,4
Atad2b.3,0
Atad2b.4,0
Atm.1,2
Atm.2,0
Atm.3,7
Atm.4,2
Atr.1,1
Atr.2,6
Atr.3,1
Atr.4,0
Atrx.1,0
Atrx.2,1
Atrx.3,26654
Atrx.4,0
Aurkb.1,46
Aurkb.2,0
Aurkb.3,0
Aurkb.4,1
Baz1a.1,0
Baz1a.2,35114
Baz1a.3,0
Baz1a.4,0
Baz1b.1,0
Baz1b.2,1
Baz1b.3,29
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,1
Baz2b.1,1
Baz2b.2,4312
Baz2b.3,2
Baz2b.4,0
Bcl6,68713
Bcl6.2,20828
Bcl6.3,13422
Bmi1.1,1
Bmi1.2,7
Bmi1.3,0
Bmi1.4,2466
Bop1.1,0
Bop1.2,0
Bop1.3,1
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,0
Bptf.4,0
Brd1.1,0
Brd1.2,0
Brd1.3,2
Brd1.4,1
Brd2.1,0
Brd2.2,1429
Brd2.3,0
Brd2.4,0
Brd3.1,0
Brd3.2,2285
Brd3.3,0
Brd3.4,0
Brd4.1,2
Brd4.2,0
Brd4.3,0
Brd4.4,0
Brd7.1,1524
Brd7.2,0
Brd7.3,6884
Brd8.1,0
Brd8.2,0
Brd8.3,7
Brd8.4,5
Brd9.2,10777
Brd9.3,2
Brd9.4,0
Brdt.1,208923
Brdt.2,206
Brdt.3,21777
Brpf1.1,247
Brpf1.2,1
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,9668
Brpf3.4,2
Brwd1.1,2203
Brwd1.2,1
Brwd1.3,0
Brwd1.4,0
Brwd3.1,143
Brwd3.2,10
Brwd3.3,4
Carm1.1,0
Carm1.2,581
Carm1.3,10
Carm1.4,0
Cbx1.1,0
Cbx1.2,0
Cbx1.3,3
Cbx1.4,0
Cbx2.1,22927
Cbx2.2,48286
Cbx2.3,507
Cbx3.1,6625
Cbx3.2,4
Cbx3.3,0
Cbx3.4,0
Cbx4.1,0
Cbx4.2,6
Cbx4.3,0
Cbx4.4,2
Cbx5.1,22
Cbx5.2,21
Cbx5.3,1
Cbx5.4,3
Cbx6.1,0
Cbx6.2,0
Cbx6.3,3
Cbx6.4,2
Cbx7.1,0
Cbx7.2,0
Cbx7.3,0
Cbx7.4,0
Cbx8.1,0
Cbx8.2,0
Cbx8.3,6
Cbx8.4,0
Ccnt1,5714
Ccnt1.2,15616
Ccnt1.3,17986
Ccnt1.4,6
Cd14,32021
Cd14.2,3244
Cd19,7320
Cd19.3,0
Cd19.4,4
CD4.1,20198
CD4.2,3651
CD4.3,35653
CD4.4,122254
Cd4.5,16
CDK9.1,12338
CDK9.2,0
CDK9.3,3538
Cecr2.1,11034
Cecr2.2,479
Cecr2.3,509
Chaf1a.1,2
Chaf1a.2,0
Chaf1a.3,4801
Chaf1a.4,2
Chaf1b.1,10
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,0
Chd1.1,10790
Chd1.2,1
Chd1.3,0
Chd1.4,8
Chd1l.1,0
Chd1l.2,667
Chd1l.3,0
Chd2.1,0
Chd2.2,0
Chd2.3,2
Chd2.4,95
Chd3.1,17
Chd3.2,0
Chd3.3,7
Chd3.4,0
Chd4.1,2
Chd4.2,7
