shRNA,count
Actb,1
Actl6a,312
Actl6b.1,0
Actl6b.2,0
Actl6b.3,0
Actl6b.4,1
Aff1.1,0
Aff1.2,0
Aff1.3,324
Aff1.4,1
Aff4.1,0
Aff4.2,0
Aff4.3,0
Aff4.4,0
Arid1a.1,7
Arid1a.2,3539
Arid1b.1,0
Arid1b.2,50
Arid1b.3,91
Arid2.1,0
Arid2.2,0
Arid2.3,0
Arid2.4,0
Ash1l.1,0
Ash1l.2,0
Ash1l.3,0
Ash1l.4,1
Ash2l.1,0
Ash2l.2,223
Ash2l.3,0
Ash2l.4,1251
Asxl1.1,0
Asxl1.2,0
Asxl1.3,0
Asxl1.4,0
Asxl2.1,0
Asxl2.2,2
Asxl2.3,1518
Asxl2.4,0
Asxl3.1,49
Asxl3.2,0
Asxl3.3,4
Asxl3.4,0
Atad2.1,1
Atad2.2,1
Atad2.3,0
Atad2.4,0
Atad2b.1,3
Atad2b.2,2
Atad2b.3,0
Atad2b.4,0
Atm.1,3
Atm.2,0
Atm.3,0
Atm.4,1
Atr.1,0
Atr.2,39
Atr.3,0
Atr.4,0
Atrx.1,0
Atrx.2,0
Atrx.3,5333
Atrx.4,0
Aurkb.1,0
Aurkb.2,0
Aurkb.3,1
Aurkb.4,0
Baz1a.1,0
Baz1a.2,4157
Baz1a.3,0
Baz1a.4,1
Baz1b.1,0
Baz1b.2,0
Baz1b.3,0
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,1
Baz2b.1,247
Baz2b.2,0
Baz2b.3,0
Baz2b.4,0
Bcl6,407659
Bcl6.2,85068
Bcl6.3,3546
Bmi1.1,0
Bmi1.2,9
Bmi1.3,0
Bmi1.4,0
Bop1.1,0
Bop1.2,0
Bop1.3,0
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,0
Bptf.4,0
Brd1.1,0
Brd1.2,0
Brd1.3,0
Brd1.4,1
Brd2.1,0
Brd2.2,1624
Brd2.3,0
Brd2.4,0
Brd3.1,0
Brd3.2,418
Brd3.3,1
Brd3.4,0
Brd4.1,5
Brd4.2,0
Brd4.3,0
Brd4.4,0
Brd7.1,7
Brd7.2,0
Brd7.3,36
Brd8.1,0
Brd8.2,0
Brd8.3,1
Brd8.4,0
Brd9.2,1561
Brd9.3,0
Brd9.4,0
Brdt.1,6596
Brdt.2,1782
Brdt.3,1590
Brpf1.1,20
Brpf1.2,0
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,209
Brpf3.4,0
Brwd1.1,61
Brwd1.2,1
Brwd1.3,0
Brwd1.4,0
Brwd3.1,230
Brwd3.2,0
Brwd3.3,0
Carm1.1,0
Carm1.2,1610
Carm1.3,2
Carm1.4,0
Cbx1.1,0
Cbx1.2,0
Cbx1.3,0
Cbx1.4,0
Cbx2.1,6159
Cbx2.2,5458
Cbx2.3,6
