shRNA,count
Actb,2
Actl6a,541
Actl6b.1,4257
Actl6b.2,2722
Actl6b.3,1082
Actl6b.4,4058
Aff1.1,520
Aff1.2,8200
Aff1.3,215673
Aff1.4,88
Aff4.1,35388
Aff4.2,86
Aff4.3,1393
Aff4.4,92
Arid1a.1,0
Arid1a.2,0
Arid1b.1,0
Arid1b.2,0
Arid1b.3,4
Arid2.1,48756
Arid2.2,2932
Arid2.3,325
Arid2.4,464
Ash1l.1,2051
Ash1l.2,7970
Ash1l.3,99
Ash1l.4,976
Ash2l.1,2583
Ash2l.2,1717
Ash2l.3,15
Ash2l.4,0
Asxl1.1,864
Asxl1.2,882
Asxl1.3,14
Asxl1.4,2439
Asxl2.1,55812
Asxl2.2,1462
Asxl2.3,669
Asxl2.4,89821
Asxl3.1,2523955
Asxl3.2,3003
Asxl3.3,1254
Asxl3.4,3322
Atad2.1,2027
Atad2.2,1033
Atad2.3,3910
Atad2.4,2957
Atad2b.1,7006
Atad2b.2,810
Atad2b.3,1677
Atad2b.4,3960
Atm.1,972
Atm.2,2064
Atm.3,4733
Atm.4,1123
Atr.1,10529
Atr.2,78598
Atr.3,3700
Atr.4,2026
Atrx.1,0
Atrx.2,489
Atrx.3,16456
Atrx.4,1276
Aurkb.1,14857
Aurkb.2,51349
Aurkb.3,1958
Aurkb.4,1061
Baz1a.1,0
Baz1a.2,131890
Baz1a.3,0
Baz1a.4,6654
Baz1b.1,2050
Baz1b.2,40082
Baz1b.3,6044
Baz1b.4,147
Baz2a.1,1864
Baz2a.3,0
Baz2a.4,675
Baz2b.1,27316
Baz2b.2,2938
Baz2b.3,794
Baz2b.4,717
Bcl6,6155
Bcl6.2,7845
Bcl6.3,7
Bmi1.1,2405
Bmi1.2,2294
Bmi1.3,674
Bmi1.4,323843
Bop1.1,1132
Bop1.2,1101
Bop1.3,32
Bop1.4,9
Bptf.1,495
Bptf.2,824
Bptf.3,147
Bptf.4,236
Brd1.1,992
Brd1.2,11350
Brd1.3,15
Brd1.4,35
Brd2.1,28
Brd2.2,32522
Brd2.3,1581
Brd2.4,236
Brd3.1,1335
Brd3.2,10815
Brd3.3,1662
Brd3.4,776
Brd4.1,2233
Brd4.2,29214
Brd4.3,259
Brd4.4,7135
Brd7.1,5634
Brd7.2,0
Brd7.3,0
Brd8.1,48756
Brd8.2,1147
Brd8.3,1168
Brd8.4,4981
Brd9.2,12837
Brd9.3,593
Brd9.4,54
Brdt.1,1
Brdt.2,0
Brdt.3,0
Brpf1.1,6
Brpf1.2,4373
Brpf1.3,6396
Brpf1.4,400
Brpf3.1,1556
Brpf3.2,1728
Brpf3.3,1101
Brpf3.4,481
Brwd1.1,9570
Brwd1.2,69
Brwd1.3,2551
Brwd1.4,2229
Brwd3.1,4029
Brwd3.2,8779
Brwd3.3,1853
Carm1.1,81
Carm1.2,7723
Carm1.3,447
Carm1.4,3994
Cbx1.1,3000
Cbx1.2,13005
Cbx1.3,218
Cbx1.4,6779
Cbx2.1,2530
Cbx2.2,6131
Cbx2.3,0
Cbx3.1,31630
Cbx3.2,141
Cbx3.3,184058
Cbx3.4,20639
Cbx4.1,454
Cbx4.2,30688
Cbx4.3,151
Cbx4.4,1498
Cbx5.1,3439
Cbx5.2,6301
Cbx5.3,7
Cbx5.4,45217
Cbx6.1,38
Cbx6.2,1220
Cbx6.3,858
Cbx6.4,0
Cbx7.1,966
Cbx7.2,54
Cbx7.3,3558
Cbx7.4,638
Cbx8.1,495
Cbx8.2,26808
Cbx8.3,1458
Cbx8.4,7452
Ccnt1,3624
Ccnt1.2,5233
Ccnt1.3,82
Ccnt1.4,1661
Cd14,562
Cd14.2,1319
Cd19,1060
Cd19.3,590
Cd19.4,4438
CD4.1,24
CD4.2,7
CD4.3,2056
CD4.4,4190
Cd4.5,15
CDK9.1,1067
CDK9.2,3837
CDK9.3,581
Cecr2.1,0
Cecr2.2,0
Cecr2.3,3
Chaf1a.1,2681
Chaf1a.2,1
Chaf1a.3,2992
Chaf1a.4,3360
Chaf1b.1,4712
Chaf1b.2,820
Chaf1b.3,2626
Chaf1b.4,13105
Chd1.1,3915
Chd1.2,598
Chd1.3,23561
Chd1.4,30964
Chd1l.1,1830
Chd1l.2,3323
Chd1l.3,16392
Chd2.1,2278
Chd2.2,1379
Chd2.3,2940
Chd2.4,2796
Chd3.1,157420
Chd3.2,120
Chd3.3,816
Chd3.4,95
Chd4.1,1042
Chd4.2,105
Chd4.3,2370
Chd4.4,1070
Chd5.1,1649
Chd5.2,169
Chd5.3,166
Chd5.4,906
Chd6.1,266
Chd6.2,299
Chd6.3,3468
Chd6.4,130
Chd7.1,0
Chd7.2,1
Chd7.3,0
Chd8.1,11628
Chd8.2,3690
Chd8.3,217
Chd8.4,1961
Chd9.1,1859
Chd9.2,724
Chd9.3,3307
Chd9.4,17532
Clock.1,1
Clock.2,3
Clock.3,0
Crebbp.1,18376
Crebbp.2,264
Crebbp.3,8385
Crebbp.4,455
Ctsl.1,7751
Ctsl.2,4169
Ctsl.3,2489
Ctsl.4,48797
Cxxc1.1,2689
Cxxc1.2,2939
Cxxc1.3,542
Cxxc1.4,6216
Dmap1.1,2475
Dmap1.2,578
Dmap1.3,210
Dmap1.4,576
Dnmt1.1,0
Dnmt1.2,6006
Dnmt1.3,94
Dnmt1.4,7361
Dnmt3a.1,2330
Dnmt3a.2,245
Dnmt3a.3,996
Dnmt3a.4,2979
Dnmt3b.1,221319
Dnmt3b.2,4513
Dnmt3b.3,1969
Dnmt3b.4,5024
Dnmt3l.1,17563
Dnmt3l.2,347
Dnmt3l.3,4168
Dnmt3l.4,610
Dot1l.1,1086
Dot1l.2,1383
Dot1l.3,5
Dot1l.4,0
Dpy30.1,0
Dpy30.2,1
Dpy30.3,0
Dub2a.1,87
Dub2a.2,7
Dub2a.3,2496
Dub2a.4,4632
Eaf1.1,306
Eaf1.2,2
Eaf1.3,0
Eed.1,0
Eed.2,1799
Eed.3,9003
Eed.4,8771
Ehmt1.1,90
Ehmt1.2,59523
Ehmt1.3,44
Ehmt1.4,30176
Ehmt2.1,1620
Ehmt2.2,1321
Ehmt2.3,914
Ehmt2.4,292
Elp3.1,13219
Elp3.2,1229
Elp3.4,1496
Elp4.1,1577
Elp4.2,2640
Elp4.3,2662
Elp4.4,28825
Ep300.2,133
Ep300.3,2677
Ep400.1,4804
Ep400.2,544
Ep400.3,54
Ep400.4,12
Epc1.1,39
Epc1.2,12475
Epc1.3,1802
Epc1.4,1
Epc2.1,425
Epc2.2,9
Epc2.3,119
Epc2.4,6580
Ercc5.1,2441
Ercc5.2,645
Ercc5.3,981
Ercc5.4,328
Ezh1.2,15788
Ezh1.3,402
Ezh1.4,743
Ezh2.1,1701
Ezh2.2,1100
Ezh2.3,284
Ezh2.4,2654
Fbxl19.1,2872
Fbxl19.2,879
Fbxl19.3,5889
Fbxl19.4,1181
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,0
Fbxo44.1,467
Fbxo44.2,2755
Fbxo44.3,66
Fbxo44.4,2051
Fbxw9.1,130
Fbxw9.2,339
Fbxw9.3,0
Fbxw9.4,821
Fkbp1a.1,3677
Fkbp1a.3,1287
Fkbp1a.4,53314
Fkbp2.1,0
Fkbp2.2,0
Fkbp2.3,0
Fkbp5.1,1
Fkbp5.2,1
Fkbp5.3,0
Fosb,0
Fosb.2,2
Gadd45a.1,54
Gadd45a.2,9
Gadd45a.3,1927
Gadd45a.4,83355
Gadd45b.1,123
Gadd45b.2,274
Gadd45b.3,1791
Gadd45b.4,0
Gtf2b.1,5495
Gtf2b.2,750
Gtf2b.3,0
Gtf2b.4,2394
