type,shRNA,count
target,Tet3.2,1204129
target,Zmynd11.3,998926
target,Smarcb1.2,609243
target,Supt16h.4,340429
target,Sp100.1,231403
target,Setd5.2,227864
target,Sp140.1,134929
target,Taf1.2,92769
target,Smyd4.1,85195
target,Setd5.4,76191
target,Sin3a.2,60899
target,Satb1.3,58575
target,Trim24.4,57583
target,Smarcd1.4,57273
target,Ube2b.1,56306
target,Setdb1.2,54580
target,Setd2.4,50319
target,Setdb1.1,44752
target,Tet2.3,43800
target,Ube2b.4,43691
target,Usp27x.1,40860
target,Ube2e1.3,40648
target,Whsc1l1.4,35684
target,Trim28.2,34921
target,Trim24.3,31691
target,Smarcc2.4,28204
target,Wdr82.2,24743
target,Ube2b.3,24308
target,Smarcd1.1,24037
target,Usp51.1,23853
target,Taf3.3,23734
target,Trim24.2,23001
target,Ube2i.4,22990
target,Uhrf1.1,22148
target,Setdb2.2,21938
target,Usp27x.4,21134
target,Trim33.3,20636
target,Sfmbt1.4,20396
target,Zmynd11.4,20232
target,Trim66.1,20163
target,Wdr82.3,20152
target,Setd1a.2,19759
target,Sirt3.3,18517
target,Suv39h1.3,16915
target,Tet1.4,15530
target,Suv39h1.4,14084
target,Suv39h1.1,14077
target,Ube2a.1,13541
target,Usp51.3,13275
target,Smarcd1.2,13131
target,Tet2.2,12655
target,Setd2.2,11920
target,Setmar.2,11204
target,Suv39h2.1,10939
target,Sp100.2,10776
target,Scmh1.3,10481
target,Usp51.2,10372
target,Sirt1.1,10317
target,Usp22.4,9642
target,Sirt7.4,9436
target,Usp22.2,9286
target,Uhrf1.3,9067
target,Usp27x.2,8965
target,Whsc1.3,8959
target,Smarca5.4,8885
target,Tet3.4,8285
target,Usp22.3,8035
target,Trim28.3,7952
target,Sp110.1,7912
target,Sirt5.1,7849
target,Smarca1.1,7720
target,Taf3.4,7606
target,Smyd1.3,7393
target,Satb1.2,7316
target,Sirt7.2,7136
target,Sirt6.4,7053
target,Suv39h1.2,6877
target,Scml2.2,6865
target,Smarca1.2,6808
target,Sirt4.4,6442
target,Tcea1.4,6194
target,Ube2a.2,6163
target,Trim33.1,6120
target,Smarcd3.2,5866
target,Setd1a.3,5853
target,Scml2.4,5812
target,Sirt7.1,5751
target,Ssrp1.2,5651
target,Usp27x.3,5580
target,Trim33.4,5577
target,Sirt1.3,5366
target,Smyd4.2,5338
target,Whsc1l1.2,5290
target,Scmh1.2,5266
target,Sfmbt1.3,5260
target,Smyd1.1,5254
target,Setd2.3,4963
target,Setmar.1,4694
target,Setd4.2,4587
target,Wbp7.2,4465
target,Zmynd11.2,4406
target,Suz12.3,4403
target,Sfmbt2.3,4389
target,Sirt3.1,4277
target,Tdg.1,4198
target,Suv39h2.3,4101
target,Suv420h1.2,4062
target,Usp22.1,4005
target,Ssrp1.1,3940
target,Wdr5.3,3885
target,Sfmbt1.1,3846
target,Scmh1.1,3685
target,Taf3.1,3268
target,Suv420h1.3,3088
target,Tdg.3,3017
target,Usp51.4,2980
target,Scml4.1,2973
target,Ube2i.1,2887
target,Setd8.3,2768
target,Taf3.2,2754
target,Smyd2.2,2707
target,Uhrf1.2,2694
target,Smarcc2.3,2606
target,Smarcc2.2,2478
target,Tcea1.3,2440
target,Smarca1.3,2407
