shRNA,count
Actb,2
Actl6a,269
Actl6b.1,1101
Actl6b.2,714
Actl6b.3,135
Actl6b.4,1352
Aff1.1,251
Aff1.2,3910
Aff1.3,146026
Aff1.4,637
Aff4.1,20086
Aff4.2,3
Aff4.3,1093
Aff4.4,50
Arid1a.1,0
Arid1a.2,0
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,20997
Arid2.2,698
Arid2.3,471
Arid2.4,27
Ash1l.1,2352
Ash1l.2,1570
Ash1l.3,19
Ash1l.4,532
Ash2l.1,940
Ash2l.2,2103
Ash2l.3,315
Ash2l.4,0
Asxl1.1,10
Asxl1.2,991
Asxl1.3,156
Asxl1.4,4130
Asxl2.1,36749
Asxl2.2,855
Asxl2.3,2519
Asxl2.4,60569
Asxl3.1,1601821
Asxl3.2,586
Asxl3.3,177
Asxl3.4,296
Atad2.1,2425
Atad2.2,2019
Atad2.3,936
Atad2.4,757
Atad2b.1,2597
Atad2b.2,129
Atad2b.3,1448
Atad2b.4,606
Atm.1,239
Atm.2,1198
Atm.3,1021
Atm.4,1059
Atr.1,5295
Atr.2,35664
Atr.3,2400
Atr.4,503
Atrx.1,0
Atrx.2,342
Atrx.3,8644
Atrx.4,3873
Aurkb.1,11097
Aurkb.2,22243
Aurkb.3,0
Aurkb.4,44
Baz1a.1,1
Baz1a.2,53732
Baz1a.3,0
Baz1a.4,2200
Baz1b.1,2317
Baz1b.2,12552
Baz1b.3,2090
Baz1b.4,18
Baz2a.1,885
Baz2a.3,0
Baz2a.4,31
Baz2b.1,10022
Baz2b.2,3031
Baz2b.3,42
Baz2b.4,366
Bcl6,3788
Bcl6.2,6696
Bcl6.3,0
Bmi1.1,560
Bmi1.2,1249
Bmi1.3,677
Bmi1.4,166061
Bop1.1,1
Bop1.2,9
Bop1.3,1
Bop1.4,0
Bptf.1,790
Bptf.2,829
Bptf.3,18
Bptf.4,467
Brd1.1,217
Brd1.2,5034
Brd1.3,61
Brd1.4,116
Brd2.1,347
Brd2.2,14460
Brd2.3,39
Brd2.4,15
Brd3.1,507
Brd3.2,4219
Brd3.3,530
Brd3.4,0
Brd4.1,807
Brd4.2,12783
Brd4.3,2175
Brd4.4,1758
Brd7.1,5507
Brd7.2,0
Brd7.3,0
Brd8.1,16743
Brd8.2,36
Brd8.3,3743
Brd8.4,1596
Brd9.2,10555
Brd9.3,269
Brd9.4,13
Brdt.1,0
Brdt.2,0
Brdt.3,0
Brpf1.1,464
Brpf1.2,3238
Brpf1.3,1577
Brpf1.4,19
Brpf3.1,16
Brpf3.2,0
Brpf3.3,473
Brpf3.4,311
Brwd1.1,7067
Brwd1.2,1257
Brwd1.3,310
Brwd1.4,357
Brwd3.1,1674
Brwd3.2,3527
Brwd3.3,1135
Carm1.1,553
Carm1.2,3005
Carm1.3,320
Carm1.4,117
Cbx1.1,1288
Cbx1.2,3885
Cbx1.3,1271
Cbx1.4,1765
Cbx2.1,220
Cbx2.2,3972
Cbx2.3,612
Cbx3.1,8952
Cbx3.2,1404
Cbx3.3,69220
Cbx3.4,7050
Cbx4.1,2170
Cbx4.2,9850
Cbx4.3,541
Cbx4.4,2207
Cbx5.1,1177
Cbx5.2,3328
Cbx5.3,12
Cbx5.4,24300
Cbx6.1,4
Cbx6.2,2199
Cbx6.3,1970
Cbx6.4,0
Cbx7.1,233
Cbx7.2,19
Cbx7.3,1442
Cbx7.4,900
Cbx8.1,274
Cbx8.2,17527
Cbx8.3,370
Cbx8.4,4254
Ccnt1,11034
Ccnt1.2,49162
Ccnt1.3,5402
Ccnt1.4,40794
Cd14,0
Cd14.2,216
Cd19,502
Cd19.3,855
Cd19.4,1088
CD4.1,8614
CD4.2,6
CD4.3,5348
CD4.4,652
Cd4.5,1
CDK9.1,30269
CDK9.2,5937
CDK9.3,7199
Cecr2.1,0
Cecr2.2,0
Cecr2.3,1
Chaf1a.1,2308
Chaf1a.2,7
Chaf1a.3,3279
Chaf1a.4,2745
Chaf1b.1,1132
Chaf1b.2,272
Chaf1b.3,2950
Chaf1b.4,5222
Chd1.1,3788
Chd1.2,135
Chd1.3,12411
Chd1.4,18851
Chd1l.1,1407
Chd1l.2,1452
Chd1l.3,12747
Chd2.1,1290
Chd2.2,665
Chd2.3,2475
Chd2.4,453
Chd3.1,30268
Chd3.2,10
Chd3.3,819
Chd3.4,628
Chd4.1,943
Chd4.2,820
Chd4.3,25
Chd4.4,17
Chd5.1,1240
Chd5.2,971
Chd5.3,115
Chd5.4,1645
Chd6.1,78
Chd6.2,4
Chd6.3,778
Chd6.4,0
Chd7.1,0
Chd7.2,0
Chd7.3,0
Chd8.1,4058
Chd8.2,1855
Chd8.3,2468
Chd8.4,415
Chd9.1,478
Chd9.2,3
Chd9.3,2774
Chd9.4,5279
Clock.1,2
Clock.2,0
Clock.3,0
Crebbp.1,19795
Crebbp.2,228
Crebbp.3,6579
Crebbp.4,659
Ctsl.1,2539
Ctsl.2,3270
Ctsl.3,1018
Ctsl.4,29294
Cxxc1.1,218
Cxxc1.2,347
Cxxc1.3,1088
Cxxc1.4,2680
Dmap1.1,55
Dmap1.2,1726
Dmap1.3,18
Dmap1.4,311
Dnmt1.1,0
Dnmt1.2,2521
Dnmt1.3,4
Dnmt1.4,1985
Dnmt3a.1,792
Dnmt3a.2,127
Dnmt3a.3,714
Dnmt3a.4,1841
Dnmt3b.1,47308
Dnmt3b.2,5421
Dnmt3b.3,779
Dnmt3b.4,3875
Dnmt3l.1,7925
Dnmt3l.2,1847
Dnmt3l.3,2499
Dnmt3l.4,3
Dot1l.1,1706
Dot1l.2,293
Dot1l.3,910
Dot1l.4,0
Dpy30.1,0
Dpy30.2,3
Dpy30.3,0
Dub2a.1,143
Dub2a.2,0
Dub2a.3,456
Dub2a.4,1189
Eaf1.1,1257
Eaf1.2,0
Eaf1.3,0
Eed.1,2
Eed.2,456
Eed.3,2077
Eed.4,6485
Ehmt1.1,552
Ehmt1.2,35026
Ehmt1.3,37
Ehmt1.4,24681
Ehmt2.1,1304
Ehmt2.2,913
Ehmt2.3,793
