shRNA,count
Smarca4.1,1
Smarca4.2,0
Smarca4.3,8
Smarca4.4,0
Smarca5.1,11
Smarca5.2,0
Smarca5.3,0
Smarca5.4,0
Smarcb1.2,2
Smarcc1.1,3
Smarcc1.2,0
Smarcc1.3,0
Smarcc2.1,0
Smarcc2.2,17
Smarcc2.3,0
Smarcc2.4,1
Smarcd1.1,9
Smarcd1.2,5055
Smarcd1.3,0
Smarcd1.4,2
Smarcd2.1,1
Smarcd2.2,0
Smarcd2.3,1
Smarcd3.1,4156
Smarcd3.2,0
Smarcd3.3,0
Smarcd3.4,1
Smarce1.1,0
Smarce1.2,0
Smarce1.3,0
Smarce1.4,152216
Smyd1.1,0
Smyd1.2,97
Smyd1.3,1
Smyd2.1,5
Smyd2.2,26
Smyd2.3,3
Smyd2.4,0
Smyd3.1,0
Smyd3.2,0
Smyd3.3,0
Smyd3.4,0
Smyd4.1,1
Smyd4.2,474
Smyd4.3,0
Smyd4.4,81
Smyd5.1,0
Smyd5.2,104
Smyd5.3,0
Smyd5.4,0
Sp100.1,0
Sp100.2,0
Sp100.3,5193
Sp100.4,1
Sp110.1,202
Sp110.2,12
Sp110.3,0
Sp110.4,0
Sp140.1,0
Sp140.2,0
Sp140.3,0
Sp140.4,0
Ssrp1.1,1
Ssrp1.2,0
Ssrp1.3,16
Ssrp1.4,2
Supt16h.1,1
Supt16h.2,2
Supt16h.3,3
Supt16h.4,2
Suv39h1.1,1
Suv39h1.2,0
Suv39h1.3,4531
Suv39h1.4,2
Suv39h2.1,1
Suv39h2.2,0
Suv39h2.3,1
Suv39h2.4,0
Suv420h1.1,1
Suv420h1.2,10
Suv420h1.3,0
Suv420h1.4,1
Suv420h2.1,1
Suv420h2.2,1
Suv420h2.3,1
Suv420h2.4,0
Suz12.1,0
Suz12.2,1
Suz12.3,0
Suz12.4,0
Taf1.1,0
Taf1.2,47
Taf1.3,2221
Taf1.4,4
Taf3.1,791
Taf3.2,0
Taf3.3,0
Taf3.4,0
Tbx21,27392
Tbx21.3,17
Tbx21.4,198
Tcea1.1,99
Tcea1.2,3
Tcea1.3,0
Tcea1.4,824
Tdg.1,0
Tdg.2,2
Tdg.3,0
Tdg.4,0
Tet1.1,5
Tet1.2,0
Tet1.3,2
Tet1.4,0
Tet2.1,17
Tet2.2,0
Tet2.3,2
Tet2.4,24
Tet3.1,0
Tet3.2,1
Tet3.3,0
Tet3.4,0
Trim24.1,46674
Trim24.2,11
Trim24.3,9
Trim24.4,0
Trim28.1,0
Trim28.2,5
Trim28.3,827
Trim28.4,3
Trim33.1,0
Trim33.2,0
Trim33.3,0
Trim33.4,0
Trim66.1,1
Trim66.3,0
Trim66.4,1760
Ube2a.1,0
Ube2a.2,4
Ube2b.1,0
Ube2b.2,0
Ube2b.3,0
Ube2b.4,0
Ube2e1.1,6
Ube2e1.3,0
Ube2e1.4,0
Ube2i.1,3
Ube2i.2,3
Ube2i.3,0
Ube2i.4,0
Uhrf1.1,0
Uhrf1.2,0
Uhrf1.3,0
Uhrf1.4,0
Usp22.1,0
Usp22.2,20864
Usp22.3,0
Usp22.4,0
Usp27x.1,1
Usp27x.2,0
Usp27x.3,0
Usp27x.4,0
Usp51.1,0
Usp51.2,0
Usp51.3,5573
Usp51.4,1
Wbp7.1,0
Wbp7.2,9
Wbp7.3,0
Wbp7.4,0
Wdr5.1,0
Wdr5.2,0
Wdr5.3,0
Wdr5.4,13
Wdr82.1,0
Wdr82.2,0
Wdr82.3,5
Wdr82.4,2
Whsc1.1,0
Whsc1.2,0
Whsc1.3,0
Whsc1.4,0
Whsc1l1.2,0
Whsc1l1.3,0
Whsc1l1.4,1
Zmynd11.1,67
Zmynd11.2,17
Zmynd11.3,1
Zmynd11.4,2
Zmynd8.1,0
Zmynd8.2,0
Zmynd8.3,0
Zmynd8.4,0
