shRNA,count
Actb,6100
Actl6a,4631
Actl6b.1,0
Actl6b.2,0
Actl6b.3,0
Actl6b.4,0
Aff1.1,1
Aff1.2,0
Aff1.3,169
Aff1.4,0
Aff4.1,0
Aff4.2,0
Aff4.3,3
Aff4.4,183
Arid1a.1,794
Arid1a.2,179489
Arid1b.1,3955
Arid1b.2,38
Arid1b.3,30
Arid2.1,21
Arid2.2,0
Arid2.3,0
Arid2.4,0
Ash1l.1,1
Ash1l.2,3
Ash1l.3,11
Ash1l.4,13
Ash2l.1,294
Ash2l.2,3076
Ash2l.3,0
Ash2l.4,915
Asxl1.1,10791
Asxl1.2,0
Asxl1.3,0
Asxl1.4,39
Asxl2.1,1082
Asxl2.2,70
Asxl2.3,9
Asxl2.4,0
Asxl3.1,4040
Asxl3.2,0
Asxl3.3,6
Asxl3.4,90
Atad2.1,0
Atad2.2,10
Atad2.3,1566
Atad2.4,0
Atad2b.1,54
Atad2b.2,16
Atad2b.3,0
Atad2b.4,0
Atm.1,2
Atm.2,1
Atm.3,6830
Atm.4,0
Atr.1,2
Atr.2,28
Atr.3,0
Atr.4,0
Atrx.1,12
Atrx.2,0
Atrx.3,42854
Atrx.4,0
Aurkb.1,1
Aurkb.2,0
Aurkb.3,0
Aurkb.4,50
Baz1a.1,0
Baz1a.2,2541
Baz1a.3,0
Baz1a.4,0
Baz1b.1,0
Baz1b.2,534
Baz1b.3,0
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,1
Baz2b.1,50
Baz2b.2,0
Baz2b.3,3
Baz2b.4,2
Bcl6,1403
Bcl6.2,1291
Bcl6.3,292
Bmi1.1,3
Bmi1.2,392
Bmi1.3,8
Bmi1.4,2
Bop1.1,0
Bop1.2,0
Bop1.3,0
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,1
Bptf.4,0
Brd1.1,1
Brd1.2,40
Brd1.3,1
Brd1.4,5
Brd2.1,0
Brd2.2,157
Brd2.3,1
Brd2.4,0
Brd3.1,0
Brd3.2,2
Brd3.3,1
Brd3.4,2
Brd4.1,0
Brd4.2,0
Brd4.3,0
Brd4.4,32
Brd7.1,15547
Brd7.2,0
Brd7.3,5166
Brd8.1,0
Brd8.2,0
Brd8.3,0
Brd8.4,0
Brd9.2,88
Brd9.3,0
Brd9.4,0
Brdt.1,1079
Brdt.2,164
Brdt.3,247
Brpf1.1,9
Brpf1.2,57
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,402
Brpf3.4,1
Brwd1.1,560
Brwd1.2,5
Brwd1.3,0
Brwd1.4,1
Brwd3.1,890
Brwd3.2,1
Brwd3.3,0
Carm1.1,0
Carm1.2,63
Carm1.3,7
Carm1.4,0
Cbx1.1,1
Cbx1.2,0
Cbx1.3,7015
Cbx1.4,0
Cbx2.1,21686
Cbx2.2,928
Cbx2.3,6063
Cbx3.1,187
Cbx3.2,4
Cbx3.3,0
Cbx3.4,2
Cbx4.1,1
Cbx4.2,0
Cbx4.3,143
Cbx4.4,0
Cbx5.1,98
Cbx5.2,55
Cbx5.3,0
Cbx5.4,40
Cbx6.1,0
Cbx6.2,0
Cbx6.3,11
Cbx6.4,0
Cbx7.1,1
Cbx7.2,136
Cbx7.3,8
Cbx7.4,1
Cbx8.1,89
Cbx8.2,117
Cbx8.3,1
Cbx8.4,0
Ccnt1,336
Ccnt1.2,4171
Ccnt1.3,13866
Ccnt1.4,11850
Cd14,3151
Cd14.2,5659
Cd19,5181
Cd19.3,56
Cd19.4,2810
CD4.1,23
CD4.2,83
CD4.3,378
CD4.4,1643
Cd4.5,53584
CDK9.1,8716
CDK9.2,1098
CDK9.3,1467
Cecr2.1,154
Cecr2.2,589
Cecr2.3,176
Chaf1a.1,74
Chaf1a.2,0
Chaf1a.3,931
Chaf1a.4,0
Chaf1b.1,0
Chaf1b.2,0
Chaf1b.3,1
Chaf1b.4,3
Chd1.1,46
Chd1.2,0
Chd1.3,11
Chd1.4,0
Chd1l.1,167
Chd1l.2,14
Chd1l.3,308
Chd2.1,0
Chd2.2,0
Chd2.3,0
Chd2.4,9
Chd3.1,0
Chd3.2,2
Chd3.3,8
Chd3.4,0
Chd4.1,7
Chd4.2,2
Chd4.3,15
Chd4.4,0
Chd5.1,1
Chd5.2,8
Chd5.3,0
Chd5.4,1
Chd6.1,0
Chd6.2,3
Chd6.3,0
Chd6.4,0
Chd7.1,1099
Chd7.2,11151
Chd7.3,1256
Chd8.1,3
Chd8.2,2
Chd8.3,0
Chd8.4,3
Chd9.1,31
Chd9.2,2
Chd9.3,0
Chd9.4,0
Clock.1,3244
Clock.2,1106
Clock.3,0
Crebbp.1,3834
Crebbp.2,0
Crebbp.3,0
Crebbp.4,2
Ctsl.1,11
Ctsl.2,632
Ctsl.3,0
Ctsl.4,0
Cxxc1.1,12
Cxxc1.2,0
Cxxc1.3,2
Cxxc1.4,5
Dmap1.1,0
Dmap1.2,1
Dmap1.3,168
Dmap1.4,0
Dnmt1.1,0
Dnmt1.2,1
Dnmt1.3,10385
Dnmt1.4,0
Dnmt3a.1,0
Dnmt3a.2,315
Dnmt3a.3,0
Dnmt3a.4,80
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,0
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,0
Dnmt3l.3,3969
Dnmt3l.4,20
Dot1l.1,0
Dot1l.2,24
Dot1l.3,0
Dot1l.4,0
Dpy30.1,1079
Dpy30.2,412
Dpy30.3,582
Dub2a.1,0
Dub2a.2,2303
Dub2a.3,2
Dub2a.4,7
Eaf1.1,3848
Eaf1.2,7123
Eaf1.3,0
Eed.1,0
Eed.2,1617
Eed.3,0
Eed.4,0
Ehmt1.1,13
Ehmt1.2,0
Ehmt1.3,0
Ehmt1.4,2
Ehmt2.1,1
Ehmt2.2,0
Ehmt2.3,145
Ehmt2.4,0
Elp3.1,0
Elp3.2,20
Elp3.4,5
Elp4.1,0
Elp4.2,0
Elp4.3,157
Elp4.4,29
Ep300.2,0
Ep300.3,2
Ep400.1,11
Ep400.2,0
Ep400.3,15
Ep400.4,0
Epc1.1,0
Epc1.2,3
Epc1.3,0
Epc1.4,0
Epc2.1,1
Epc2.2,0
Epc2.3,1
Epc2.4,0
Ercc5.1,0
Ercc5.2,1
Ercc5.3,80
Ercc5.4,0
Ezh1.2,353
Ezh1.3,0
Ezh1.4,1
Ezh2.1,0
Ezh2.2,0
Ezh2.3,0
Ezh2.4,0
Fbxl19.1,4
Fbxl19.2,655
Fbxl19.3,0
Fbxl19.4,1
Fbxo17.1,1270
Fbxo17.2,1085
Fbxo17.3,13031
Fbxo44.1,0
Fbxo44.2,3
Fbxo44.3,0
Fbxo44.4,147
Fbxw9.1,0
Fbxw9.2,0
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,1
Fkbp1a.3,0
Fkbp1a.4,0
Fkbp2.1,1
Fkbp2.2,1801
Fkbp2.3,53
Fkbp5.1,23854
Fkbp5.2,3212
Fkbp5.3,0
Fosb,0
Fosb.2,0
Gadd45a.1,0
Gadd45a.2,0
Gadd45a.3,0
Gadd45a.4,0
Gadd45b.1,0
Gadd45b.2,1257
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,2425
Gtf2b.2,12
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,0
Gtf2f1.2,11
Gtf2f1.3,0
Gtf2f1.4,123
Gtf2h1.1,17463
Gtf2h1.2,3570
Gtf2h1.3,65235
Gtf3c4.1,0
Gtf3c4.2,0
Gtf3c4.3,0
Gtf3c4.4,290
H2afz.1,537
H2afz.2,0
H2afz.3,1280
Hat1.1,1
Hat1.2,465
Hat1.3,0
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,2
Hcfc1.3,0
Hcfc1.4,0
Hdac1.1,0
Hdac1.2,2
Hdac1.3,1
Hdac1.4,0
Hdac10.1,0
Hdac10.2,0
Hdac10.3,0
Hdac10.4,0
Hdac11.1,13341
Hdac11.2,210
Hdac11.3,31
Hdac2.1,0
Hdac2.2,41
Hdac2.3,3
Hdac2.4,1
Hdac3.1,0
Hdac3.2,2
Hdac3.3,0
Hdac3.4,2
Hdac4.1,4
Hdac4.2,1
Hdac4.3,0
Hdac4.4,0
Hdac5.1,35800
Hdac5.2,199
Hdac5.3,2
Hdac6.1,0
Hdac6.2,0
Hdac6.3,1
Hdac6.4,0
Hdac7.1,7556
Hdac7.2,1
Hdac7.3,0
Hdac7.4,0
Hdac8.1,3
Hdac8.2,0
Hdac8.3,0
Hdac8.4,9
Hdac9.2,30
Hdac9.3,6
Hells.1,3
Hells.2,0
Hells.3,0
Hells.4,1
Hes1,0
Hes1.2,150
Hes1.3,13
Hes6,646
Hes6.3,777
Hira.1,6
Hira.2,0
Hira.3,0
Hira.4,0
Hltf.1,0
Hltf.2,42
Hltf.3,0
Hltf.4,35
Id2,67
Id2.2,1063
Id2.3,363
Id2.4,739
Id2.5,1299
Id3,67
Id3.2,0
Id3.3,86
Id3.4,181
Id3.5,553
Ing2.1,114
Ing2.2,1
Ing2.3,2
Ing2.4,7
Ing3.1,4
Ing3.2,1979
Ing3.3,0
Ing3.4,1
Ing4.1,0
Ing4.2,5
Ing4.3,5
Ing4.4,6
Ing5.1,1
Ing5.2,16
Ing5.3,24
Ing5.4,0
Ino80.1,0
Ino80.2,7
Ino80.3,0
Ino80.4,0
Iws1.1,270
Iws1.2,875
Iws1.3,9
Jarid2.1,3
Jarid2.2,2
Jarid2.3,0
Jarid2.4,4
Jhdm1d.1,9
Jhdm1d.2,1
Jhdm1d.3,0
Jhdm1d.4,8
Jmjd1c.2,1
Jmjd1c.3,840
Jmjd1c.4,0
Jmjd4.1,5
Jmjd4.2,1
Jmjd4.3,0
Jmjd4.4,0
Jmjd5.1,0
Jmjd5.2,195
Jmjd5.3,706
Jmjd5.4,0
Jmjd6.1,1
Jmjd6.2,4
Jmjd6.3,0
Jmjd6.4,1
Jmjd8.1,371
Jmjd8.2,384
Jmjd8.3,127
Kat2a.1,1
Kat2a.2,0
