shRNA,count
Actb,3
Actl6a,81
Actl6b.1,0
Actl6b.2,1
Actl6b.3,0
Actl6b.4,7
Aff1.1,1
Aff1.2,0
Aff1.3,0
Aff1.4,0
Aff4.1,0
Aff4.2,0
Aff4.3,1
Aff4.4,1
Arid1a.1,7
Arid1a.2,84
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,2
Arid2.2,14
Arid2.3,0
Arid2.4,173
Ash1l.1,397
Ash1l.2,0
Ash1l.3,0
Ash1l.4,0
Ash2l.1,0
Ash2l.2,0
Ash2l.3,5
Ash2l.4,1
Asxl1.1,34
Asxl1.2,0
Asxl1.3,0
Asxl1.4,4073
Asxl2.1,13
Asxl2.2,521
Asxl2.3,61
Asxl2.4,0
Asxl3.1,1
Asxl3.2,12478
Asxl3.3,1
Asxl3.4,25405
Atad2.1,2
Atad2.2,0
Atad2.3,0
Atad2.4,1
Atad2b.1,21588
Atad2b.2,8
Atad2b.3,0
Atad2b.4,3
Atm.1,1
Atm.2,0
Atm.3,32
Atm.4,8706
Atr.1,1
Atr.2,149
Atr.3,0
Atr.4,2186
Atrx.1,0
Atrx.2,0
Atrx.3,17
Atrx.4,0
Aurkb.1,8655
Aurkb.2,0
Aurkb.3,13
Aurkb.4,0
Baz1a.1,0
Baz1a.2,500
Baz1a.3,0
Baz1a.4,11280
Baz1b.1,0
Baz1b.2,362
Baz1b.3,1
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,0
Baz2b.1,62737
Baz2b.2,554235
Baz2b.3,17
Baz2b.4,2
Bcl6,103848
Bcl6.2,6738
Bcl6.3,23960
Bmi1.1,2
Bmi1.2,0
Bmi1.3,2
Bmi1.4,635
Bop1.1,0
Bop1.2,6
Bop1.3,249430
Bop1.4,1
Bptf.1,36
Bptf.2,11
Bptf.3,0
Bptf.4,0
Brd1.1,26001
Brd1.2,0
Brd1.3,0
Brd1.4,14
Brd2.1,0
Brd2.2,0
Brd2.3,0
Brd2.4,1
Brd3.1,0
Brd3.2,0
Brd3.3,2
Brd3.4,9
Brd4.1,2
Brd4.2,56
Brd4.3,0
Brd4.4,0
Brd7.1,6
Brd7.2,0
Brd7.3,12
Brd8.1,2527
Brd8.2,0
Brd8.3,0
Brd8.4,5366
Brd9.2,0
Brd9.3,1
Brd9.4,0
Brdt.1,151
Brdt.2,1
Brdt.3,2231
Brpf1.1,0
Brpf1.2,0
Brpf1.3,3
Brpf1.4,1
Brpf3.1,1
Brpf3.2,0
Brpf3.3,1
Brpf3.4,1
Brwd1.1,0
Brwd1.2,1
Brwd1.3,1
Brwd1.4,4
Brwd3.1,1
Brwd3.2,4
Brwd3.3,0
Carm1.1,0
Carm1.2,2
Carm1.3,0
Carm1.4,0
Cbx1.1,2
Cbx1.2,0
Cbx1.3,1
Cbx1.4,0
Cbx2.1,14
Cbx2.2,89
Cbx2.3,3
Cbx3.1,9127
Cbx3.2,0
Cbx3.3,1
Cbx3.4,4
Cbx4.1,29
Cbx4.2,5
Cbx4.3,261
Cbx4.4,11
Cbx5.1,51
Cbx5.2,15
Cbx5.3,3
Cbx5.4,0
Cbx6.1,0
Cbx6.2,0
Cbx6.3,1
Cbx6.4,5
Cbx7.1,7
Cbx7.2,0
Cbx7.3,2
Cbx7.4,8
Cbx8.1,0
Cbx8.2,0
Cbx8.3,0
Cbx8.4,0
Ccnt1,7790
Ccnt1.2,3989
Ccnt1.3,5
Ccnt1.4,2
Cd14,1
Cd14.2,9
Cd19,1
Cd19.3,0
Cd19.4,2
CD4.1,0
CD4.2,1079
CD4.3,1430
CD4.4,24506
Cd4.5,1170
CDK9.1,35719
CDK9.2,0
CDK9.3,7467
Cecr2.1,0
Cecr2.2,2
Cecr2.3,2
Chaf1a.1,0
Chaf1a.2,0
Chaf1a.3,1
Chaf1a.4,328
Chaf1b.1,169
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,0
Chd1.1,8652
Chd1.2,0
Chd1.3,0
Chd1.4,8
Chd1l.1,2
Chd1l.2,0
Chd1l.3,0
Chd2.1,1
Chd2.2,0
Chd2.3,0
Chd2.4,31
Chd3.1,3
Chd3.2,1177
Chd3.3,5
Chd3.4,467
Chd4.1,13
Chd4.2,115
Chd4.3,33
Chd4.4,35354
Chd5.1,2
Chd5.2,1
Chd5.3,0
Chd5.4,0
Chd6.1,1
Chd6.2,2
Chd6.3,0
Chd6.4,0
Chd7.1,1
Chd7.2,3
Chd7.3,1
Chd8.1,1914
Chd8.2,16
Chd8.3,1
Chd8.4,9
Chd9.1,92
Chd9.2,0
Chd9.3,3
Chd9.4,0
Clock.1,4
Clock.2,0
Clock.3,0
Crebbp.1,4
Crebbp.2,0
Crebbp.3,4
Crebbp.4,6
Ctsl.1,66
Ctsl.2,2
Ctsl.3,0
Ctsl.4,0
Cxxc1.1,2
Cxxc1.2,6
Cxxc1.3,0
Cxxc1.4,0
Dmap1.1,0
Dmap1.2,4
Dmap1.3,0
Dmap1.4,7668
Dnmt1.1,0
Dnmt1.2,25
Dnmt1.3,4
Dnmt1.4,0
Dnmt3a.1,6
Dnmt3a.2,0
Dnmt3a.3,0
Dnmt3a.4,0
Dnmt3b.1,0
Dnmt3b.2,1
Dnmt3b.3,6
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,4
Dnmt3l.3,2
Dnmt3l.4,6
Dot1l.1,2
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,0
Dpy30.2,0
Dpy30.3,0
Dub2a.1,0
Dub2a.2,5
Dub2a.3,14
Dub2a.4,1
Eaf1.1,2
Eaf1.2,0
Eaf1.3,1
Eed.1,2
Eed.2,0
Eed.3,324
Eed.4,10
Ehmt1.1,8
Ehmt1.2,7
Ehmt1.3,1798
Ehmt1.4,3
Ehmt2.1,0
Ehmt2.2,0
Ehmt2.3,1
Ehmt2.4,2
Elp3.1,0
Elp3.2,2
Elp3.4,0
Elp4.1,5
Elp4.2,0
Elp4.3,0
Elp4.4,51519
Ep300.2,0
Ep300.3,3
Ep400.1,0
Ep400.2,0
Ep400.3,4406
Ep400.4,3
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,1
Epc2.1,63
Epc2.2,0
Epc2.3,1
Epc2.4,2173
Ercc5.1,1962
Ercc5.2,3
Ercc5.3,0
Ercc5.4,38
Ezh1.2,63350
Ezh1.3,24470
Ezh1.4,19
Ezh2.1,1
Ezh2.2,0
Ezh2.3,33
Ezh2.4,0
Fbxl19.1,53658
Fbxl19.2,95
Fbxl19.3,0
Fbxl19.4,0
Fbxo17.1,0
Fbxo17.2,2
Fbxo17.3,5
Fbxo44.1,2195
Fbxo44.2,1578
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,0
Fbxw9.2,0
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,3
Fkbp1a.3,0
Fkbp1a.4,0
Fkbp2.1,2
Fkbp2.2,0
Fkbp2.3,4
Fkbp5.1,303
Fkbp5.2,3
Fkbp5.3,0
Fosb,0
Fosb.2,0
Gadd45a.1,1
Gadd45a.2,0
Gadd45a.3,1
Gadd45a.4,0
Gadd45b.1,1
Gadd45b.2,163
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,31
Gtf2b.2,60
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,2861
Gtf2f1.2,2
Gtf2f1.3,0
Gtf2f1.4,0
Gtf2h1.1,968
Gtf2h1.2,3
Gtf2h1.3,18
Gtf3c4.1,0
Gtf3c4.2,33
Gtf3c4.3,0
Gtf3c4.4,2
H2afz.1,0
H2afz.2,0
H2afz.3,1
Hat1.1,0
Hat1.2,1
Hat1.3,1
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,3
Hcfc1.3,0
Hcfc1.4,0
Hdac1.1,11
Hdac1.2,53
Hdac1.3,0
Hdac1.4,0
Hdac10.1,0
Hdac10.2,27
Hdac10.3,1116
Hdac10.4,1
Hdac11.1,8
Hdac11.2,1
Hdac11.3,0
Hdac2.1,1
Hdac2.2,31
Hdac2.3,103
Hdac2.4,15074
Hdac3.1,0
Hdac3.2,0
Hdac3.3,0
Hdac3.4,0
Hdac4.1,0
Hdac4.2,0
Hdac4.3,1
Hdac4.4,0
Hdac5.1,15
Hdac5.2,0
Hdac5.3,0
Hdac6.1,0
Hdac6.2,0
Hdac6.3,3
Hdac6.4,2
Hdac7.1,1
Hdac7.2,0
Hdac7.3,0
Hdac7.4,0
Hdac8.1,11
Hdac8.2,1
Hdac8.3,0
Hdac8.4,11
Hdac9.2,7978
Hdac9.3,2
Hells.1,1
Hells.2,1
Hells.3,0
Hells.4,1
Hes1,0
Hes1.2,20
Hes1.3,1
Hes6,0
Hes6.3,15
Hira.1,0
Hira.2,1
Hira.3,0
Hira.4,24491
Hltf.1,0
Hltf.2,1
Hltf.3,8149
Hltf.4,0
Id2,0
Id2.2,1
Id2.3,4068
Id2.4,0
Id2.5,0
Id3,15624
Id3.2,0
Id3.3,344
Id3.4,2
Id3.5,0
Ing2.1,0
Ing2.2,0
Ing2.3,2
Ing2.4,134
Ing3.1,0
Ing3.2,1
Ing3.3,0
Ing3.4,1
Ing4.1,0
Ing4.2,17
Ing4.3,1
Ing4.4,7
Ing5.1,7
Ing5.2,3
Ing5.3,0
Ing5.4,0
Ino80.1,0
Ino80.2,2
Ino80.3,1
Ino80.4,5
Iws1.1,0
Iws1.2,0
Iws1.3,0
Jarid2.1,3
Jarid2.2,1
Jarid2.3,0
Jarid2.4,0
Jhdm1d.1,2
Jhdm1d.2,3
Jhdm1d.3,2
Jhdm1d.4,0
Jmjd1c.2,1
Jmjd1c.3,2
Jmjd1c.4,3742
Jmjd4.1,1
Jmjd4.2,6
Jmjd4.3,0
Jmjd4.4,56
Jmjd5.1,2226
Jmjd5.2,1160
Jmjd5.3,57241
Jmjd5.4,19030
Jmjd6.1,8138
Jmjd6.2,62986
Jmjd6.3,1846
Jmjd6.4,1202
Jmjd8.1,0
Jmjd8.2,1
Jmjd8.3,0
Kat2a.1,3
Kat2a.2,0
Kat2a.3,16085
Kat2b.1,3325
Kat2b.2,149152
Kat2b.3,37751
Kat2b.4,123
Kat5.1,5516
Kat5.2,84671
Kat5.3,123
Kat5.4,75147
Kdm1a.1,7763
Kdm1a.2,20028
Kdm1a.3,23309
Kdm1a.4,37462
Kdm1b.1,27888
Kdm1b.2,3536
Kdm1b.3,5008
Kdm1b.4,3258
Kdm2a.1,602
Kdm2a.2,16381
Kdm2a.3,19552
Kdm2a.4,3535
Kdm2b.1,14
Kdm2b.2,17378
Kdm2b.3,4249
Kdm2b.4,882
Kdm3a.1,1626
Kdm3a.2,7848
Kdm3a.3,52046
Kdm3a.4,719
Kdm3b.2,17162
Kdm3b.3,8141
Kdm3b.4,1600
Kdm4a.1,30501
Kdm4a.2,545
Kdm4a.3,20602
Kdm4a.4,1771
Kdm4b.1,4
Kdm4b.2,1
Kdm4b.3,1
Kdm4c.1,64146
Kdm4c.2,21012
Kdm4c.3,30987
Kdm4c.4,4213
Kdm4d.1,27686
Kdm4d.2,76370
Kdm4d.3,690
Kdm4d.4,6186
Kdm5a.1,44878
Kdm5a.2,246158
Kdm5a.3,10762
Kdm5a.4,2757
Kdm5b.1,271
Kdm5b.2,7357
Kdm5b.3,13844
Kdm5b.4,3842
Kdm5c.1,111175
Kdm5c.2,79556
Kdm5c.3,8677
Kdm5c.4,2550
Kdm5d.1,20830
Kdm5d.2,1542
Kdm5d.3,20779
Kdm5d.4,73
Kdm6a.1,4752
Kdm6a.2,6357
Kdm6a.3,1169
Kdm6a.4,2988
Kdm6b.1,4283
Kdm6b.2,876
Kdm6b.3,6916
Kdm6b.4,10
Klf12,5
Klf12.4,13
Klf12.5,1
Klf2,10
Klf2.2,2
Klf2.3,0
Klf2.4,1
Klf2.5,0
Klf2.6,1
Klf2.7,2
L3mbtl1.1,253
L3mbtl1.2,12952
L3mbtl1.3,119430
L3mbtl1.4,25586
L3mbtl2.1,3204
L3mbtl2.3,518
L3mbtl2.4,2215
L3mbtl3.1,1024
L3mbtl3.2,2056
L3mbtl3.3,1050
L3mbtl3.4,25033
L3mbtl4.1,25212
L3mbtl4.2,47529
L3mbtl4.3,2886
L3mbtl4.4,1337
Mbd1.1,26837
Mbd1.2,34
Mbd1.3,9
Mbd1.4,17276
Mbd2.2,2407
Mbd2.3,6508
Mbd2.4,1162
Mbd3.1,2223
Mbd3.2,42342
Mbd3.3,210
Mbd3.4,2205
Mbd4.1,68513
Mbd4.2,14213
Mbd4.3,22411
Mbd4.4,7302
Mecom.1,4292
Mecom.2,355
Mecom.3,2547
Mecom.4,3980
Mecp2.1,0
Mecp2.2,51
Mecp2.3,1
Men1.1,1902
Men1.3,3279
Men1.4,10169
Mll1.1,645
Mll1.2,19083
Mll1.3,11558
Mll1.4,18
Mll2.1,49000
Mll2.2,69797
Mll2.3,0
Mll2.4,79
Mll3.2,52204
Mll3.3,6121
Mll3.4,5224
Mll5.1,75006
Mll5.2,18736
Mll5.3,12820
Mll5.4,12044
Morf4l1.2,234862
Morf4l1.3,17459
Morf4l1.4,46831
Ms4a1,2956
Ms4a1.2,0
Msl3.1,5622
Msl3.2,9321
Msl3.3,19123
Msl3.4,478
Mta1.1,9472
Mta1.2,53
Mta1.3,2518
Mta1.4,22894
Mta2.1,8168
Mta2.2,47667
Mta2.3,95
Mta2.4,5120
Mta3.1,72856
Mta3.2,247
Mta3.3,36
Mta3.4,11030
Mtf2.1,6580
Mtf2.2,51857
Mtf2.3,1965
Mtf2.4,20101
Myst1.1,701
Myst1.2,43751
Myst1.3,33929
Myst1.4,6042
Myst2.1,1293
Myst2.2,5687
Myst2.3,54
Myst2.4,3702
Myst3.1,1074
Myst3.2,16671
Myst3.3,3584
Myst3.4,2
Myst4.1,48532
Myst4.3,4957
Myst4.4,264
Nap1l1.1,718
Nap1l1.2,464
Nap1l1.3,438
Nap1l1.4,39025
Nap1l2.1,36494
Nap1l2.2,0
