shRNA,count
Actb,2
Actl6a,527
Actl6b.1,0
Actl6b.2,0
Actl6b.3,0
Actl6b.4,0
Aff1.1,0
Aff1.2,0
Aff1.3,225
Aff1.4,0
Aff4.1,0
Aff4.2,0
Aff4.3,0
Aff4.4,0
Arid1a.1,26966
Arid1a.2,184
Arid1b.1,40
Arid1b.2,0
Arid1b.3,18
Arid2.1,551
Arid2.2,7
Arid2.3,0
Arid2.4,0
Ash1l.1,0
Ash1l.2,0
Ash1l.3,0
Ash1l.4,0
Ash2l.1,0
Ash2l.2,21634
Ash2l.3,1
Ash2l.4,2137
Asxl1.1,0
Asxl1.2,0
Asxl1.3,0
Asxl1.4,4
Asxl2.1,0
Asxl2.2,10
Asxl2.3,1724
Asxl2.4,0
Asxl3.1,727
Asxl3.2,0
Asxl3.3,5
Asxl3.4,4628
Atad2.1,14
Atad2.2,1
Atad2.3,1
Atad2.4,0
Atad2b.1,18
Atad2b.2,0
Atad2b.3,0
Atad2b.4,0
Atm.1,3
Atm.2,0
Atm.3,0
Atm.4,1
Atr.1,0
Atr.2,4
Atr.3,0
Atr.4,0
Atrx.1,0
Atrx.2,1
Atrx.3,27582
Atrx.4,0
Aurkb.1,12
Aurkb.2,0
Aurkb.3,0
Aurkb.4,0
Baz1a.1,1
Baz1a.2,57361
Baz1a.3,0
Baz1a.4,1
Baz1b.1,0
Baz1b.2,2
Baz1b.3,44
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,0
Baz2b.1,1
Baz2b.2,5
Baz2b.3,0
Baz2b.4,994
Bcl6,19736
Bcl6.2,9026
Bcl6.3,1705
Bmi1.1,0
Bmi1.2,458
Bmi1.3,0
Bmi1.4,46
Bop1.1,0
Bop1.2,0
Bop1.3,2
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,0
Bptf.4,0
Brd1.1,1
Brd1.2,0
Brd1.3,0
Brd1.4,0
Brd2.1,0
Brd2.2,807
Brd2.3,0
Brd2.4,0
Brd3.1,0
Brd3.2,9084
Brd3.3,4
Brd3.4,0
Brd4.1,0
Brd4.2,0
Brd4.3,2
Brd4.4,1
Brd7.1,618
Brd7.2,0
Brd7.3,802
Brd8.1,1
Brd8.2,0
Brd8.3,0
Brd8.4,18
Brd9.2,40
Brd9.3,0
Brd9.4,0
Brdt.1,383520
Brdt.2,4653
Brdt.3,21960
Brpf1.1,251
Brpf1.2,0
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,3880
Brpf3.4,0
Brwd1.1,3661
Brwd1.2,1
Brwd1.3,0
Brwd1.4,0
Brwd3.1,1001
Brwd3.2,5
Brwd3.3,2
Carm1.1,0
Carm1.2,750
Carm1.3,5
Carm1.4,0
Cbx1.1,0
Cbx1.2,0
Cbx1.3,0
Cbx1.4,0
Cbx2.1,21462
Cbx2.2,52285
Cbx2.3,129
Cbx3.1,11482
Cbx3.2,1
Cbx3.3,0
Cbx3.4,1
Cbx4.1,2
Cbx4.2,10
Cbx4.3,0
Cbx4.4,1
Cbx5.1,34
Cbx5.2,11
Cbx5.3,0
Cbx5.4,0
Cbx6.1,0
Cbx6.2,0
Cbx6.3,0
Cbx6.4,0
Cbx7.1,0
Cbx7.2,0
Cbx7.3,0
Cbx7.4,1
Cbx8.1,2
Cbx8.2,0
Cbx8.3,0
Cbx8.4,0
Ccnt1,363088
Ccnt1.2,11975
Ccnt1.3,20725
Ccnt1.4,0
Cd14,16159
Cd14.2,5893
Cd19,9279
Cd19.3,0
Cd19.4,24
CD4.1,1008
CD4.2,1701
CD4.3,31718
CD4.4,73830
Cd4.5,1
CDK9.1,21434
CDK9.2,0
CDK9.3,20136
Cecr2.1,6045
Cecr2.2,6054
Cecr2.3,162
Chaf1a.1,0
Chaf1a.2,0
Chaf1a.3,3780
Chaf1a.4,3
Chaf1b.1,2
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,7
Chd1.1,2007
Chd1.2,3
Chd1.3,0
Chd1.4,10
Chd1l.1,0
Chd1l.2,1
Chd1l.3,0
Chd2.1,0
Chd2.2,0
Chd2.3,0
Chd2.4,84
Chd3.1,4
Chd3.2,0
Chd3.3,5
Chd3.4,0
Chd4.1,0
Chd4.2,4
Chd4.3,0
Chd4.4,2
Chd5.1,0
Chd5.2,1
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,4
Chd6.3,0
Chd6.4,0
Chd7.1,3400
Chd7.2,12
Chd7.3,1639
Chd8.1,1
Chd8.2,1
Chd8.3,0
Chd8.4,2
Chd9.1,0
Chd9.2,10
Chd9.3,0
Chd9.4,0
Clock.1,22270
Clock.2,43441
Clock.3,0
Crebbp.1,10432
Crebbp.2,0
Crebbp.3,0
Crebbp.4,0
Ctsl.1,19
Ctsl.2,5821
Ctsl.3,0
Ctsl.4,11
Cxxc1.1,5254
Cxxc1.2,27
Cxxc1.3,1
Cxxc1.4,0
Dmap1.1,0
Dmap1.2,30
Dmap1.3,0
Dmap1.4,2
Dnmt1.1,0
Dnmt1.2,9
Dnmt1.3,0
Dnmt1.4,0
Dnmt3a.1,2
Dnmt3a.2,1
Dnmt3a.3,0
Dnmt3a.4,2
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,2
Dnmt3b.4,2984
Dnmt3l.1,0
Dnmt3l.2,0
Dnmt3l.3,0
Dnmt3l.4,0
Dot1l.1,1
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,32420
Dpy30.2,233
Dpy30.3,0
Dub2a.1,0
Dub2a.2,0
Dub2a.3,3
Dub2a.4,454
Eaf1.1,16087
Eaf1.2,266
Eaf1.3,1
Eed.1,0
Eed.2,23251
Eed.3,0
Eed.4,15
Ehmt1.1,1
Ehmt1.2,0
Ehmt1.3,1
Ehmt1.4,8
Ehmt2.1,0
Ehmt2.2,0
Ehmt2.3,0
Ehmt2.4,0
Elp3.1,1
Elp3.2,953
Elp3.4,2
Elp4.1,3
Elp4.2,3
Elp4.3,1
Elp4.4,4
Ep300.2,0
Ep300.3,2
Ep400.1,0
Ep400.2,1
Ep400.3,0
Ep400.4,0
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,0
Epc2.1,0
Epc2.2,1
Epc2.3,3
Epc2.4,0
Ercc5.1,0
Ercc5.2,7
Ercc5.3,80
Ercc5.4,0
Ezh1.2,3403
Ezh1.3,0
Ezh1.4,1
Ezh2.1,1
Ezh2.2,0
Ezh2.3,0
Ezh2.4,0
Fbxl19.1,0
Fbxl19.2,0
Fbxl19.3,5
Fbxl19.4,0
Fbxo17.1,0
Fbxo17.2,9
Fbxo17.3,1637
Fbxo44.1,0
Fbxo44.2,2
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,2
Fbxw9.2,0
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,0
Fkbp1a.3,0
Fkbp1a.4,20
Fkbp2.1,0
Fkbp2.2,5129
Fkbp2.3,4642
Fkbp5.1,16965
Fkbp5.2,8665
Fkbp5.3,0
Fosb,0
Fosb.2,0
Gadd45a.1,0
Gadd45a.2,3
Gadd45a.3,4
Gadd45a.4,0
Gadd45b.1,0
Gadd45b.2,395
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,10324
Gtf2b.2,32
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,0
Gtf2f1.2,1
Gtf2f1.3,0
Gtf2f1.4,0
Gtf2h1.1,18961
Gtf2h1.2,9853
Gtf2h1.3,242
Gtf3c4.1,0
Gtf3c4.2,2
Gtf3c4.3,0
Gtf3c4.4,2876
H2afz.1,44
H2afz.2,22
H2afz.3,27667
Hat1.1,0
Hat1.2,0
Hat1.3,1
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,0
Hcfc1.3,0
Hcfc1.4,1
Hdac1.1,0
Hdac1.2,6
Hdac1.3,0
Hdac1.4,4
Hdac10.1,0
Hdac10.2,0
Hdac10.3,0
Hdac10.4,0
Hdac11.1,44
Hdac11.2,13866
Hdac11.3,980
Hdac2.1,0
Hdac2.2,24
Hdac2.3,1
Hdac2.4,0
Hdac3.1,0
Hdac3.2,2
Hdac3.3,0
Hdac3.4,0
Hdac4.1,0
Hdac4.2,0
Hdac4.3,0
Hdac4.4,0
Hdac5.1,41
Hdac5.2,1961
Hdac5.3,0
Hdac6.1,0
Hdac6.2,0
Hdac6.3,0
Hdac6.4,0
Hdac7.1,161
Hdac7.2,1
Hdac7.3,0
Hdac7.4,9
Hdac8.1,0
Hdac8.2,0
Hdac8.3,0
Hdac8.4,3
Hdac9.2,0
Hdac9.3,38
Hells.1,0
Hells.2,0
Hells.3,0
Hells.4,0
Hes1,7
Hes1.2,4504
Hes1.3,0
Hes6,57
Hes6.3,1105
Hira.1,96
Hira.2,36
Hira.3,0
Hira.4,1
Hltf.1,0
Hltf.2,10
Hltf.3,3
Hltf.4,113
Id2,0
Id2.2,1
Id2.3,13325
Id2.4,0
Id2.5,0
Id3,572
Id3.2,0
Id3.3,0
Id3.4,930
Id3.5,460
Ing2.1,1
Ing2.2,0
Ing2.3,0
Ing2.4,0
Ing3.1,1
Ing3.2,521
Ing3.3,0
Ing3.4,1
Ing4.1,0
Ing4.2,8
Ing4.3,0
Ing4.4,488
Ing5.1,1
Ing5.2,1
Ing5.3,3
Ing5.4,0
Ino80.1,0
Ino80.2,4
Ino80.3,0
Ino80.4,0
Iws1.1,20611
Iws1.2,26551
Iws1.3,2
Jarid2.1,5
Jarid2.2,0
Jarid2.3,1
Jarid2.4,3
Jhdm1d.1,35
Jhdm1d.2,1
Jhdm1d.3,0
Jhdm1d.4,7090
Jmjd1c.2,1
Jmjd1c.3,0
Jmjd1c.4,0
Jmjd4.1,82
Jmjd4.2,0
Jmjd4.3,0
Jmjd4.4,32
Jmjd5.1,0
Jmjd5.2,0
Jmjd5.3,1125
Jmjd5.4,0
Jmjd6.1,1
Jmjd6.2,2
Jmjd6.3,0
Jmjd6.4,0
Jmjd8.1,10314
Jmjd8.2,493
Jmjd8.3,4880
Kat2a.1,2
Kat2a.2,0
Kat2a.3,8
Kat2b.1,0
Kat2b.2,2
Kat2b.3,12
Kat2b.4,0
Kat5.1,0
Kat5.2,3
Kat5.3,4
Kat5.4,2
Kdm1a.1,0
Kdm1a.2,2
Kdm1a.3,0
Kdm1a.4,7
Kdm1b.1,8529
Kdm1b.2,0
Kdm1b.3,2751
Kdm1b.4,1
Kdm2a.1,0
Kdm2a.2,0
Kdm2a.3,0
Kdm2a.4,0
Kdm2b.1,0
Kdm2b.2,0
Kdm2b.3,0
Kdm2b.4,1
Kdm3a.1,0
Kdm3a.2,0
Kdm3a.3,1
Kdm3a.4,0
Kdm3b.2,1
Kdm3b.3,368
Kdm3b.4,0
Kdm4a.1,0
Kdm4a.2,0
Kdm4a.3,0
Kdm4a.4,0
Kdm4b.1,3841
Kdm4b.2,3359
Kdm4b.3,558
