shRNA,count
Actb,0
Actl6a,130
Actl6b.1,0
Actl6b.2,2
Actl6b.3,0
Actl6b.4,17
Aff1.1,4
Aff1.2,1
Aff1.3,0
Aff1.4,0
Aff4.1,3
Aff4.2,2
Aff4.3,0
Aff4.4,0
Arid1a.1,31
Arid1a.2,7
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,1
Arid2.2,15
Arid2.3,0
Arid2.4,2875
Ash1l.1,0
Ash1l.2,0
Ash1l.3,0
Ash1l.4,3
Ash2l.1,0
Ash2l.2,3
Ash2l.3,3
Ash2l.4,0
Asxl1.1,10
Asxl1.2,0
Asxl1.3,0
Asxl1.4,3629
Asxl2.1,5
Asxl2.2,765
Asxl2.3,4481
Asxl2.4,0
Asxl3.1,1
Asxl3.2,14181
Asxl3.3,5
Asxl3.4,38220
Atad2.1,1
Atad2.2,0
Atad2.3,0
Atad2.4,2
Atad2b.1,29921
Atad2b.2,47
Atad2b.3,0
Atad2b.4,4
Atm.1,3
Atm.2,0
Atm.3,85
Atm.4,5677
Atr.1,0
Atr.2,843
Atr.3,0
Atr.4,0
Atrx.1,36
Atrx.2,1
Atrx.3,6
Atrx.4,1
Aurkb.1,18637
Aurkb.2,0
Aurkb.3,13
Aurkb.4,0
Baz1a.1,1
Baz1a.2,1067
Baz1a.3,0
Baz1a.4,11067
Baz1b.1,0
Baz1b.2,12611
Baz1b.3,200
Baz1b.4,2
Baz2a.1,6
Baz2a.3,0
Baz2a.4,0
Baz2b.1,78920
Baz2b.2,713060
Baz2b.3,18
Baz2b.4,4
Bcl6,21776
Bcl6.2,4282
Bcl6.3,23316
Bmi1.1,3
Bmi1.2,0
Bmi1.3,0
Bmi1.4,6
Bop1.1,0
Bop1.2,5
Bop1.3,489133
Bop1.4,0
Bptf.1,123
Bptf.2,10
Bptf.3,2
Bptf.4,0
Brd1.1,8776
Brd1.2,0
Brd1.3,0
Brd1.4,103
Brd2.1,0
Brd2.2,4
Brd2.3,0
Brd2.4,0
Brd3.1,0
Brd3.2,1
Brd3.3,0
Brd3.4,13
Brd4.1,0
Brd4.2,364
Brd4.3,3
Brd4.4,1
Brd7.1,0
Brd7.2,0
Brd7.3,8
Brd8.1,1
Brd8.2,0
Brd8.3,0
Brd8.4,6346
Brd9.2,0
Brd9.3,2
Brd9.4,0
Brdt.1,281
Brdt.2,0
Brdt.3,13824
Brpf1.1,0
Brpf1.2,1
Brpf1.3,1
Brpf1.4,6
Brpf3.1,2
Brpf3.2,0
Brpf3.3,3
Brpf3.4,3
Brwd1.1,1415
Brwd1.2,0
Brwd1.3,2
Brwd1.4,6
Brwd3.1,1
Brwd3.2,5
Brwd3.3,0
Carm1.1,1
Carm1.2,4
Carm1.3,0
Carm1.4,0
Cbx1.1,1
Cbx1.2,0
Cbx1.3,0
Cbx1.4,0
Cbx2.1,8
Cbx2.2,175
Cbx2.3,0
Cbx3.1,4330
Cbx3.2,0
Cbx3.3,4
Cbx3.4,10
Cbx4.1,9
Cbx4.2,5
Cbx4.3,1
Cbx4.4,10
Cbx5.1,88
Cbx5.2,4
Cbx5.3,4
Cbx5.4,3
Cbx6.1,0
Cbx6.2,0
Cbx6.3,1
Cbx6.4,16
Cbx7.1,8
Cbx7.2,0
Cbx7.3,6
Cbx7.4,18
Cbx8.1,15
Cbx8.2,0
Cbx8.3,0
Cbx8.4,0
Ccnt1,8428
Ccnt1.2,54
Ccnt1.3,1
Ccnt1.4,0
Cd14,4414
Cd14.2,3
Cd19,0
Cd19.3,0
Cd19.4,4
CD4.1,505
CD4.2,0
CD4.3,1673
CD4.4,14292
Cd4.5,3649
CDK9.1,43870
CDK9.2,0
CDK9.3,0
Cecr2.1,0
Cecr2.2,10
Cecr2.3,1
Chaf1a.1,0
Chaf1a.2,0
Chaf1a.3,0
Chaf1a.4,12
Chaf1b.1,190
Chaf1b.2,1
Chaf1b.3,0
Chaf1b.4,1
Chd1.1,7777
Chd1.2,8
Chd1.3,1
Chd1.4,9
Chd1l.1,2
Chd1l.2,0
Chd1l.3,0
Chd2.1,0
Chd2.2,0
Chd2.3,1
Chd2.4,89
Chd3.1,9
Chd3.2,345
Chd3.3,4
Chd3.4,2756
Chd4.1,4
Chd4.2,84
Chd4.3,0
Chd4.4,0
Chd5.1,2
Chd5.2,6
Chd5.3,0
Chd5.4,0
Chd6.1,1
Chd6.2,10
Chd6.3,0
Chd6.4,1
Chd7.1,0
Chd7.2,0
Chd7.3,0
Chd8.1,23
Chd8.2,29
Chd8.3,2
Chd8.4,29
Chd9.1,46
Chd9.2,1
Chd9.3,14
Chd9.4,1
Clock.1,6
Clock.2,0
Clock.3,0
Crebbp.1,6
Crebbp.2,0
Crebbp.3,0
Crebbp.4,4
Ctsl.1,84
Ctsl.2,10
Ctsl.3,0
Ctsl.4,1
Cxxc1.1,10
Cxxc1.2,12
Cxxc1.3,4
Cxxc1.4,2
Dmap1.1,4
Dmap1.2,2
Dmap1.3,3
Dmap1.4,2704
Dnmt1.1,0
Dnmt1.2,665
Dnmt1.3,6
Dnmt1.4,0
Dnmt3a.1,16
Dnmt3a.2,7
Dnmt3a.3,11
Dnmt3a.4,2
Dnmt3b.1,0
Dnmt3b.2,1
Dnmt3b.3,6
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,5
Dnmt3l.3,166
Dnmt3l.4,17
Dot1l.1,1
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,1
Dpy30.2,0
Dpy30.3,0
Dub2a.1,0
Dub2a.2,0
Dub2a.3,17
Dub2a.4,4
Eaf1.1,0
Eaf1.2,5
Eaf1.3,2
Eed.1,5
Eed.2,0
Eed.3,0
Eed.4,6
Ehmt1.1,24
Ehmt1.2,14
Ehmt1.3,15045
Ehmt1.4,6
Ehmt2.1,0
Ehmt2.2,1
Ehmt2.3,1
Ehmt2.4,6
Elp3.1,0
Elp3.2,9
Elp3.4,0
Elp4.1,8
Elp4.2,0
Elp4.3,0
Elp4.4,97508
Ep300.2,0
Ep300.3,2
Ep400.1,0
Ep400.2,0
Ep400.3,3
Ep400.4,3
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,0
Epc2.1,33
Epc2.2,2
Epc2.3,1
Epc2.4,0
Ercc5.1,1
Ercc5.2,5
Ercc5.3,2
Ercc5.4,18091
Ezh1.2,23368
Ezh1.3,16600
Ezh1.4,43
Ezh2.1,2
Ezh2.2,0
Ezh2.3,57
Ezh2.4,0
Fbxl19.1,11156
Fbxl19.2,2166
Fbxl19.3,0
Fbxl19.4,6
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,0
Fbxo44.1,1706
Fbxo44.2,190
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,0
Fbxw9.2,0
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,1
Fkbp1a.3,0
Fkbp1a.4,0
Fkbp2.1,0
Fkbp2.2,0
Fkbp2.3,1
Fkbp5.1,6
Fkbp5.2,11
Fkbp5.3,0
Fosb,2
Fosb.2,1
Gadd45a.1,0
Gadd45a.2,1
Gadd45a.3,3
Gadd45a.4,0
Gadd45b.1,5
Gadd45b.2,5711
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,80
Gtf2b.2,122
Gtf2b.3,0
Gtf2b.4,2
Gtf2f1.1,3480
Gtf2f1.2,1
Gtf2f1.3,2
Gtf2f1.4,0
Gtf2h1.1,677
Gtf2h1.2,1
Gtf2h1.3,0
Gtf3c4.1,118
Gtf3c4.2,19
Gtf3c4.3,0
Gtf3c4.4,2
H2afz.1,0
