shRNA,count
Actb,2
Actl6a,53
Actl6b.1,849
Actl6b.2,41
Actl6b.3,335
Actl6b.4,1482
Aff1.1,4249
Aff1.2,1
Aff1.3,3655
Aff1.4,1285
Aff4.1,48
Aff4.2,2
Aff4.3,3040
Aff4.4,2971
Arid1a.1,3
Arid1a.2,0
Arid1b.1,0
Arid1b.2,0
Arid1b.3,3
Arid2.1,12749
Arid2.2,16720
Arid2.3,4
Arid2.4,723
Ash1l.1,348
Ash1l.2,1034
Ash1l.3,115
Ash1l.4,8308
Ash2l.1,6824
Ash2l.2,1111
Ash2l.3,4
Ash2l.4,0
Asxl1.1,0
Asxl1.2,855
Asxl1.3,186
Asxl1.4,6985
Asxl2.1,9156
Asxl2.2,2897
Asxl2.3,3536
Asxl2.4,180967
Asxl3.1,100529
Asxl3.2,3267
Asxl3.3,7187
Asxl3.4,4266
Atad2.1,2911
Atad2.2,7725
Atad2.3,4029
Atad2.4,1541
Atad2b.1,2326
Atad2b.2,1652
Atad2b.3,3846
Atad2b.4,11443
Atm.1,395
Atm.2,9333
Atm.3,16251
Atm.4,1216
Atr.1,278
Atr.2,7510
Atr.3,2667
Atr.4,3664
Atrx.1,0
Atrx.2,1256
Atrx.3,10245
Atrx.4,1699
Aurkb.1,17046
Aurkb.2,0
Aurkb.3,0
Aurkb.4,131
Baz1a.1,2
Baz1a.2,1898
Baz1a.3,0
Baz1a.4,3111
Baz1b.1,7055
Baz1b.2,72040
Baz1b.3,8728
Baz1b.4,10
Baz2a.1,2119
Baz2a.3,0
Baz2a.4,73
Baz2b.1,38361
Baz2b.2,6613
Baz2b.3,486
Baz2b.4,6990
Bcl6,8391
Bcl6.2,13448
Bcl6.3,0
Bmi1.1,17961
Bmi1.2,1151
Bmi1.3,6702
Bmi1.4,14333
Bop1.1,835
Bop1.2,3501
Bop1.3,1
Bop1.4,3
Bptf.1,132
Bptf.2,232
Bptf.3,413
Bptf.4,809
Brd1.1,340
Brd1.2,33986
Brd1.3,2
Brd1.4,3
Brd2.1,81
Brd2.2,177
Brd2.3,196
Brd2.4,2554
Brd3.1,359
Brd3.2,20163
Brd3.3,426
Brd3.4,0
Brd4.1,1053
Brd4.2,15
Brd4.3,13
Brd4.4,4038
Brd7.1,0
Brd7.2,0
Brd7.3,0
Brd8.1,1351
Brd8.2,225
Brd8.3,1588
Brd8.4,5283
Brd9.2,2195
Brd9.3,1390
Brd9.4,322
Brdt.1,3
Brdt.2,0
Brdt.3,0
Brpf1.1,0
Brpf1.2,9819
Brpf1.3,1494
Brpf1.4,1934
Brpf3.1,2157
Brpf3.2,0
Brpf3.3,1145
Brpf3.4,513
Brwd1.1,15177
Brwd1.2,0
Brwd1.3,75
Brwd1.4,2253
Brwd3.1,16858
Brwd3.2,6492
Brwd3.3,955
Carm1.1,1472
Carm1.2,8189
Carm1.3,3698
Carm1.4,652
Cbx1.1,4086
Cbx1.2,18661
Cbx1.3,622
Cbx1.4,4329
Cbx2.1,336
Cbx2.2,12700
Cbx2.3,205
Cbx3.1,31784
Cbx3.2,1904
Cbx3.3,15120
Cbx3.4,43431
Cbx4.1,161
Cbx4.2,86275
Cbx4.3,196
Cbx4.4,8767
Cbx5.1,12594
Cbx5.2,12785
Cbx5.3,697
Cbx5.4,196
Cbx6.1,0
Cbx6.2,2247
Cbx6.3,0
Cbx6.4,0
Cbx7.1,2896
Cbx7.2,9
Cbx7.3,19643
Cbx7.4,6573
Cbx8.1,13
Cbx8.2,10552
Cbx8.3,1157
Cbx8.4,2669
Ccnt1,0
Ccnt1.2,33927
Ccnt1.3,15855
Ccnt1.4,11374
Cd14,0
Cd14.2,342
Cd19,0
Cd19.3,0
Cd19.4,10665
CD4.1,0
CD4.2,147
CD4.3,1496
CD4.4,13127
Cd4.5,5
CDK9.1,164570
CDK9.2,20
CDK9.3,6361
Cecr2.1,0
Cecr2.2,0
Cecr2.3,1
Chaf1a.1,2563
Chaf1a.2,0
Chaf1a.3,1431
Chaf1a.4,93
