shRNA,count
Actb,1
Actl6a,15
Actl6b.1,0
Actl6b.2,0
Actl6b.3,0
Actl6b.4,1
Aff1.1,0
Aff1.2,0
Aff1.3,0
Aff1.4,0
Aff4.1,0
Aff4.2,1
Aff4.3,0
Aff4.4,0
Arid1a.1,6
Arid1a.2,0
Arid1b.1,0
Arid1b.2,0
Arid1b.3,0
Arid2.1,0
Arid2.2,2
Arid2.3,0
Arid2.4,0
Ash1l.1,0
Ash1l.2,0
Ash1l.3,0
Ash1l.4,0
Ash2l.1,0
Ash2l.2,1
Ash2l.3,0
Ash2l.4,0
Asxl1.1,0
Asxl1.2,0
Asxl1.3,0
Asxl1.4,97
Asxl2.1,0
Asxl2.2,20
Asxl2.3,6743
Asxl2.4,0
Asxl3.1,0
Asxl3.2,583
Asxl3.3,0
Asxl3.4,19313
Atad2.1,0
Atad2.2,0
Atad2.3,0
Atad2.4,1
Atad2b.1,2696
Atad2b.2,6
Atad2b.3,0
Atad2b.4,0
Atm.1,0
Atm.2,0
Atm.3,7
Atm.4,4670
Atr.1,0
Atr.2,17
Atr.3,0
Atr.4,0
Atrx.1,1
Atrx.2,0
Atrx.3,0
Atrx.4,0
Aurkb.1,6937
Aurkb.2,0
Aurkb.3,4
Aurkb.4,0
Baz1a.1,0
Baz1a.2,770
Baz1a.3,0
Baz1a.4,2144
Baz1b.1,0
Baz1b.2,0
Baz1b.3,13
Baz1b.4,0
Baz2a.1,3
Baz2a.3,0
Baz2a.4,0
Baz2b.1,13791
Baz2b.2,222000
Baz2b.3,0
Baz2b.4,0
Bcl6,3884
Bcl6.2,3455
Bcl6.3,1595
Bmi1.1,0
Bmi1.2,1
Bmi1.3,3
Bmi1.4,5
Bop1.1,0
Bop1.2,6
Bop1.3,151732
Bop1.4,0
Bptf.1,17
Bptf.2,0
Bptf.3,0
Bptf.4,0
Brd1.1,2968
Brd1.2,0
Brd1.3,1
Brd1.4,6
Brd2.1,0
Brd2.2,1
Brd2.3,0
Brd2.4,1
Brd3.1,0
Brd3.2,0
Brd3.3,0
Brd3.4,0
Brd4.1,0
Brd4.2,10
Brd4.3,0
Brd4.4,0
Brd7.1,0
Brd7.2,0
Brd7.3,8
Brd8.1,0
Brd8.2,0
Brd8.3,0
Brd8.4,2791
Brd9.2,0
Brd9.3,0
Brd9.4,0
Brdt.1,22
Brdt.2,0
Brdt.3,1657
Brpf1.1,0
Brpf1.2,0
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,0
Brpf3.4,0
Brwd1.1,0
Brwd1.2,0
Brwd1.3,0
Brwd1.4,1
Brwd3.1,0
Brwd3.2,0
Brwd3.3,0
Carm1.1,0
Carm1.2,5
Carm1.3,0
Carm1.4,0
Cbx1.1,0
Cbx1.2,0
Cbx1.3,0
Cbx1.4,0
Cbx2.1,0
Cbx2.2,8
Cbx2.3,0
Cbx3.1,2949
Cbx3.2,0
Cbx3.3,0
Cbx3.4,0
Cbx4.1,3
Cbx4.2,1
Cbx4.3,0
Cbx4.4,0
Cbx5.1,20
Cbx5.2,0
Cbx5.3,1
Cbx5.4,0
Cbx6.1,0
Cbx6.2,0
Cbx6.3,0
Cbx6.4,1
Cbx7.1,2
Cbx7.2,0
Cbx7.3,1
Cbx7.4,3
Cbx8.1,2
Cbx8.2,0
Cbx8.3,0
Cbx8.4,0
Ccnt1,39830
Ccnt1.2,217945
Ccnt1.3,9929
Ccnt1.4,132014
Cd14,142
Cd14.2,0
Cd19,0
Cd19.3,0
Cd19.4,1
CD4.1,35604
CD4.2,0
CD4.3,488
CD4.4,3281
Cd4.5,15
CDK9.1,153759
CDK9.2,14002
CDK9.3,32098
Cecr2.1,0
Cecr2.2,1
Cecr2.3,2
Chaf1a.1,1
Chaf1a.2,0
Chaf1a.3,0
Chaf1a.4,244
Chaf1b.1,38
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,0
Chd1.1,1
Chd1.2,0
Chd1.3,0
Chd1.4,0
Chd1l.1,0
Chd1l.2,0
Chd1l.3,0
Chd2.1,2
Chd2.2,0
Chd2.3,0
Chd2.4,6
Chd3.1,0
Chd3.2,21
Chd3.3,2
Chd3.4,59
Chd4.1,0
Chd4.2,5
Chd4.3,0
Chd4.4,0
Chd5.1,0
Chd5.2,1
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,0
Chd6.3,0
Chd6.4,0
Chd7.1,0
Chd7.2,0
Chd7.3,0
Chd8.1,1
Chd8.2,3
Chd8.3,0
Chd8.4,5
Chd9.1,8
Chd9.2,0
Chd9.3,7
Chd9.4,0
Clock.1,1
Clock.2,5
Clock.3,0
Crebbp.1,0
Crebbp.2,0
Crebbp.3,0
Crebbp.4,0
Ctsl.1,30
Ctsl.2,2
Ctsl.3,0
Ctsl.4,0
Cxxc1.1,1
Cxxc1.2,2
Cxxc1.3,1
Cxxc1.4,0
Dmap1.1,0
Dmap1.2,0
Dmap1.3,0
Dmap1.4,980
Dnmt1.1,0
Dnmt1.2,5
Dnmt1.3,0
Dnmt1.4,0
Dnmt3a.1,3
Dnmt3a.2,0
Dnmt3a.3,0
Dnmt3a.4,0
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,2
Dnmt3b.4,0
Dnmt3l.1,0
Dnmt3l.2,0
Dnmt3l.3,69
Dnmt3l.4,0
Dot1l.1,0
Dot1l.2,9
Dot1l.3,0
Dot1l.4,0
Dpy30.1,0
Dpy30.2,0
Dpy30.3,0
Dub2a.1,0
Dub2a.2,0
Dub2a.3,0
Dub2a.4,0
Eaf1.1,0
Eaf1.2,0
Eaf1.3,0
Eed.1,0
Eed.2,0
Eed.3,0
Eed.4,88
Ehmt1.1,1
Ehmt1.2,15
Ehmt1.3,2592
Ehmt1.4,0
Ehmt2.1,0
Ehmt2.2,0
Ehmt2.3,0
Ehmt2.4,1
Elp3.1,0
Elp3.2,1
Elp3.4,0
Elp4.1,0
Elp4.2,0
Elp4.3,0
Elp4.4,18754
Ep300.2,0
Ep300.3,1
Ep400.1,0
Ep400.2,0
Ep400.3,19
Ep400.4,0
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,0
Epc2.1,6
Epc2.2,0
Epc2.3,0
Epc2.4,0
Ercc5.1,36
Ercc5.2,0
Ercc5.3,7
Ercc5.4,92
Ezh1.2,7013
Ezh1.3,2803
Ezh1.4,5
Ezh2.1,0
Ezh2.2,0
Ezh2.3,5
Ezh2.4,0
Fbxl19.1,4295
Fbxl19.2,1617
Fbxl19.3,0
Fbxl19.4,0
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,0
Fbxo44.1,15
Fbxo44.2,0
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,1
Fbxw9.2,0
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,0
Fkbp1a.3,0
Fkbp1a.4,3
Fkbp2.1,0
Fkbp2.2,0
Fkbp2.3,1
Fkbp5.1,0
Fkbp5.2,6
Fkbp5.3,0
Fosb,0
Fosb.2,0
Gadd45a.1,0
Gadd45a.2,0
Gadd45a.3,6
Gadd45a.4,0
Gadd45b.1,0
Gadd45b.2,0
Gadd45b.3,52
Gadd45b.4,0
Gtf2b.1,16
Gtf2b.2,11
Gtf2b.3,0
Gtf2b.4,1
Gtf2f1.1,1245
Gtf2f1.2,0
Gtf2f1.3,0
Gtf2f1.4,0
Gtf2h1.1,0
Gtf2h1.2,1
Gtf2h1.3,0
Gtf3c4.1,2
Gtf3c4.2,1
Gtf3c4.3,0
Gtf3c4.4,0
H2afz.1,0
H2afz.2,1
H2afz.3,0
Hat1.1,120
Hat1.2,0
Hat1.3,0
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,0
Hcfc1.3,0
Hcfc1.4,0
Hdac1.1,3
Hdac1.2,12
Hdac1.3,0
Hdac1.4,0
Hdac10.1,0
Hdac10.2,4
Hdac10.3,9074
Hdac10.4,0
Hdac11.1,1
Hdac11.2,0
Hdac11.3,0
Hdac2.1,0
Hdac2.2,5
Hdac2.3,20
Hdac2.4,3316
Hdac3.1,0
Hdac3.2,0
Hdac3.3,0
Hdac3.4,0
Hdac4.1,0
Hdac4.2,0
Hdac4.3,0
Hdac4.4,0
Hdac5.1,0
Hdac5.2,0
Hdac5.3,0
Hdac6.1,0
Hdac6.2,0
Hdac6.3,0
Hdac6.4,0
Hdac7.1,0
Hdac7.2,0
Hdac7.3,0
Hdac7.4,0
Hdac8.1,3
Hdac8.2,1
Hdac8.3,0
Hdac8.4,0
Hdac9.2,190
Hdac9.3,0
Hells.1,0
Hells.2,1
Hells.3,0
Hells.4,0
Hes1,0
Hes1.2,0
Hes1.3,0
Hes6,0
Hes6.3,5
Hira.1,0
Hira.2,0
Hira.3,0
Hira.4,4116
Hltf.1,0
Hltf.2,0
Hltf.3,0
Hltf.4,0
Id2,0
Id2.2,0
Id2.3,2
Id2.4,0
Id2.5,0
Id3,8830
Id3.2,0
Id3.3,0
Id3.4,1857
Id3.5,0
Ing2.1,0
Ing2.2,0
Ing2.3,2
Ing2.4,12
Ing3.1,0
Ing3.2,0
Ing3.3,0
Ing3.4,0
Ing4.1,0
Ing4.2,3
Ing4.3,0
Ing4.4,0
Ing5.1,2
Ing5.2,2
Ing5.3,0
Ing5.4,0
Ino80.1,0
Ino80.2,2
Ino80.3,0
Ino80.4,8
Iws1.1,0
Iws1.2,0
Iws1.3,0
Jarid2.1,0
Jarid2.2,0
Jarid2.3,0
Jarid2.4,0
Jhdm1d.1,2
Jhdm1d.2,2
Jhdm1d.3,0
Jhdm1d.4,0
Jmjd1c.2,0
Jmjd1c.3,0
Jmjd1c.4,465
Jmjd4.1,0
Jmjd4.2,0
Jmjd4.3,0
Jmjd4.4,521
Jmjd5.1,771
Jmjd5.2,2398
Jmjd5.3,15569
Jmjd5.4,5617
Jmjd6.1,40
Jmjd6.2,6841
Jmjd6.3,5117
Jmjd6.4,427
Jmjd8.1,0
Jmjd8.2,0
Jmjd8.3,0
Kat2a.1,2
Kat2a.2,0
Kat2a.3,10072
Kat2b.1,922
Kat2b.2,25453
Kat2b.3,17080
Kat2b.4,847
Kat5.1,1517
Kat5.2,19665
Kat5.3,1499
Kat5.4,18086
Kdm1a.1,1290
Kdm1a.2,5054
Kdm1a.3,31174
Kdm1a.4,2699
Kdm1b.1,9998
Kdm1b.2,4701
Kdm1b.3,877
Kdm1b.4,816
Kdm2a.1,1970
Kdm2a.2,4595
Kdm2a.3,1490
Kdm2a.4,194
Kdm2b.1,0
Kdm2b.2,1112
Kdm2b.3,0
Kdm2b.4,1641
Kdm3a.1,426
Kdm3a.2,1587
Kdm3a.3,21555
Kdm3a.4,788
Kdm3b.2,6072
Kdm3b.3,1506
Kdm3b.4,2314
Kdm4a.1,10205
