shRNA,count
Actb,12531
Actl6a,14346
Actl6b.1,0
Actl6b.2,0
Actl6b.3,2
Actl6b.4,1
Aff1.1,1
Aff1.2,0
Aff1.3,297
Aff1.4,0
Aff4.1,2
Aff4.2,0
Aff4.3,2
Aff4.4,245
Arid1a.1,2324
Arid1a.2,425892
Arid1b.1,7765
Arid1b.2,842
Arid1b.3,63
Arid2.1,174
Arid2.2,6
Arid2.3,0
Arid2.4,0
Ash1l.1,0
Ash1l.2,0
Ash1l.3,6
Ash1l.4,3
Ash2l.1,0
Ash2l.2,10375
Ash2l.3,0
Ash2l.4,6122
Asxl1.1,14682
Asxl1.2,0
Asxl1.3,0
Asxl1.4,4
Asxl2.1,2496
Asxl2.2,20
Asxl2.3,109
Asxl2.4,473
Asxl3.1,10509
Asxl3.2,1
Asxl3.3,6
Asxl3.4,4
Atad2.1,1
Atad2.2,3
Atad2.3,4617
Atad2.4,0
Atad2b.1,28
Atad2b.2,17
Atad2b.3,0
Atad2b.4,0
Atm.1,2
Atm.2,115
Atm.3,16927
Atm.4,0
Atr.1,1
Atr.2,110
Atr.3,5
Atr.4,1
Atrx.1,156
Atrx.2,1
Atrx.3,97766
Atrx.4,0
Aurkb.1,1
Aurkb.2,0
Aurkb.3,0
Aurkb.4,686
Baz1a.1,0
Baz1a.2,5103
Baz1a.3,0
Baz1a.4,77
Baz1b.1,0
Baz1b.2,490
Baz1b.3,11
Baz1b.4,0
Baz2a.1,0
Baz2a.3,0
Baz2a.4,0
Baz2b.1,618
Baz2b.2,3
Baz2b.3,2
Baz2b.4,1
Bcl6,2772
Bcl6.2,2945
Bcl6.3,374
Bmi1.1,0
Bmi1.2,1054
Bmi1.3,6
Bmi1.4,2
Bop1.1,0
Bop1.2,2
Bop1.3,2
Bop1.4,0
Bptf.1,0
Bptf.2,0
Bptf.3,0
Bptf.4,0
Brd1.1,0
Brd1.2,9
Brd1.3,0
Brd1.4,3
Brd2.1,0
Brd2.2,1314
Brd2.3,4
Brd2.4,0
Brd3.1,0
Brd3.2,2
Brd3.3,0
Brd3.4,0
Brd4.1,3
Brd4.2,1
Brd4.3,0
Brd4.4,253
Brd7.1,39310
Brd7.2,0
Brd7.3,13278
Brd8.1,0
Brd8.2,0
Brd8.3,1
Brd8.4,0
Brd9.2,748
Brd9.3,0
Brd9.4,0
Brdt.1,2265
Brdt.2,748
Brdt.3,210
Brpf1.1,15
Brpf1.2,4
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,583
Brpf3.4,3
Brwd1.1,1775
Brwd1.2,6
Brwd1.3,0
Brwd1.4,1
Brwd3.1,2019
Brwd3.2,7
Brwd3.3,0
Carm1.1,0
Carm1.2,268
Carm1.3,58
Carm1.4,0
Cbx1.1,1
Cbx1.2,0
Cbx1.3,4617
Cbx1.4,1
Cbx2.1,40199
Cbx2.2,897
Cbx2.3,11361
Cbx3.1,447
Cbx3.2,26
Cbx3.3,0
Cbx3.4,0
Cbx4.1,1
Cbx4.2,0
Cbx4.3,0
Cbx4.4,0
Cbx5.1,25
Cbx5.2,22
Cbx5.3,2
Cbx5.4,6
Cbx6.1,0
Cbx6.2,0
Cbx6.3,7
Cbx6.4,0
Cbx7.1,5
Cbx7.2,396
Cbx7.3,0
Cbx7.4,0
Cbx8.1,20
Cbx8.2,0
Cbx8.3,29
Cbx8.4,0
Ccnt1,94
Ccnt1.2,7977
Ccnt1.3,11482
Ccnt1.4,18336
Cd14,7345
Cd14.2,13308
Cd19,12074
Cd19.3,363
Cd19.4,6042
CD4.1,0
CD4.2,43
CD4.3,397
CD4.4,4036
Cd4.5,60494
CDK9.1,4258
CDK9.2,1100
CDK9.3,2870
Cecr2.1,1541
Cecr2.2,2116
Cecr2.3,185
Chaf1a.1,472
Chaf1a.2,0
Chaf1a.3,1641
Chaf1a.4,0
Chaf1b.1,0
Chaf1b.2,0
Chaf1b.3,0
Chaf1b.4,0
Chd1.1,54
Chd1.2,0
Chd1.3,64
Chd1.4,0
Chd1l.1,1369
Chd1l.2,1
Chd1l.3,202
Chd2.1,0
Chd2.2,0
Chd2.3,2
Chd2.4,3
Chd3.1,6
Chd3.2,3
Chd3.3,35
Chd3.4,37
Chd4.1,0
Chd4.2,8
Chd4.3,118
Chd4.4,0
Chd5.1,2
Chd5.2,6
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,4
Chd6.3,0
Chd6.4,0
Chd7.1,2893
Chd7.2,20159
Chd7.3,4836
Chd8.1,0
Chd8.2,5
Chd8.3,0
Chd8.4,6
Chd9.1,310
Chd9.2,418
Chd9.3,0
Chd9.4,0
Clock.1,5175
Clock.2,1945
Clock.3,0
Crebbp.1,7265
Crebbp.2,0
Crebbp.3,4
Crebbp.4,0
Ctsl.1,14
Ctsl.2,97
Ctsl.3,0
Ctsl.4,1
Cxxc1.1,13
Cxxc1.2,2
Cxxc1.3,1
Cxxc1.4,0
Dmap1.1,0
Dmap1.2,19
Dmap1.3,3
Dmap1.4,1
Dnmt1.1,0
Dnmt1.2,10
Dnmt1.3,26705
Dnmt1.4,0
Dnmt3a.1,10
Dnmt3a.2,166
Dnmt3a.3,8
Dnmt3a.4,88
Dnmt3b.1,0
Dnmt3b.2,2
Dnmt3b.3,3
Dnmt3b.4,1
Dnmt3l.1,6
Dnmt3l.2,10
Dnmt3l.3,9527
Dnmt3l.4,10
Dot1l.1,0
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,3242
Dpy30.2,471
Dpy30.3,1653
Dub2a.1,0
Dub2a.2,6008
Dub2a.3,5
Dub2a.4,0
Eaf1.1,10284
Eaf1.2,21295
Eaf1.3,0
Eed.1,1
Eed.2,3326
Eed.3,0
Eed.4,2
Ehmt1.1,60
Ehmt1.2,0
Ehmt1.3,1
Ehmt1.4,0
Ehmt2.1,0
Ehmt2.2,0
Ehmt2.3,0
Ehmt2.4,1
Elp3.1,41
Elp3.2,287
Elp3.4,10
Elp4.1,1
Elp4.2,0
Elp4.3,0
Elp4.4,173
Ep300.2,0
Ep300.3,0
Ep400.1,149
Ep400.2,0
Ep400.3,26
Ep400.4,0
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,0
Epc2.1,2
Epc2.2,0
