shRNA,count
Brd7.3,183
Brd8.1,0
Brd8.2,0
Brd8.3,8
Brd8.4,1
Brd9.2,2742
Brd9.3,0
Brd9.4,0
Brdt.1,18141
Brdt.2,1045
Brdt.3,18315
Brpf1.1,271
Brpf1.2,0
Brpf1.3,0
Brpf1.4,0
Brpf3.1,0
Brpf3.2,0
Brpf3.3,2598
Brpf3.4,1
Brwd1.1,1074
Brwd1.2,3
Brwd1.3,0
Brwd1.4,1
Brwd3.1,1936
Brwd3.2,3
Brwd3.3,0
Carm1.1,0
Carm1.2,2145
Carm1.3,6
Carm1.4,0
Cbx1.1,0
Cbx1.2,0
Cbx1.3,0
Cbx1.4,0
Cbx2.1,18410
Cbx2.2,18979
Cbx2.3,3291
Cbx3.1,9923
Cbx3.2,2
Cbx3.3,0
Cbx3.4,1
Cbx4.1,0
Cbx4.2,1
Cbx4.3,0
Cbx4.4,0
Cbx5.1,8
Cbx5.2,6
Cbx5.3,0
Cbx5.4,1
Cbx6.1,0
Cbx6.2,0
Cbx6.3,2
Cbx6.4,0
Cbx7.1,2
Cbx7.2,0
Cbx7.3,0
Cbx7.4,1
Cbx8.1,0
Cbx8.2,0
Cbx8.3,6
Cbx8.4,0
Ccnt1,26954
Ccnt1.2,20791
Ccnt1.3,7826
Ccnt1.4,68
Cd14,29237
Cd14.2,7800
Cd19,5890
Cd19.3,98
Cd19.4,0
CD4.1,1401
CD4.2,4438
CD4.3,8663
CD4.4,132388
Cd4.5,8
CDK9.1,4172
CDK9.2,0
CDK9.3,5345
Cecr2.1,7757
Cecr2.2,2801
Cecr2.3,3954
Chaf1a.1,0
Chaf1a.2,0
Chaf1a.3,5863
Chaf1a.4,2
Chaf1b.1,2
Chaf1b.2,0
Chaf1b.3,1
Chaf1b.4,1
Chd1.1,1700
Chd1.2,0
Chd1.3,1
Chd1.4,3
Chd1l.1,2
Chd1l.2,0
Chd1l.3,0
Chd2.1,0
Chd2.2,0
Chd2.3,1
Chd2.4,65
Chd3.1,2
Chd3.2,0
Chd3.3,7
Chd3.4,0
Chd4.1,0
Chd4.2,12
Chd4.3,0
Chd4.4,2721
Chd5.1,0
Chd5.2,0
Chd5.3,0
Chd5.4,0
Chd6.1,0
Chd6.2,3
Chd6.3,0
Chd6.4,0
Chd7.1,32529
Chd7.2,1473
Chd7.3,1855
Chd8.1,5
Chd8.2,3
Chd8.3,0
Chd8.4,1
Chd9.1,0
Chd9.2,16
Chd9.3,0
Chd9.4,0
Clock.1,37919
Clock.2,34580
Clock.3,0
Crebbp.1,5643
Crebbp.2,0
Crebbp.3,0
Crebbp.4,0
Ctsl.1,1
Ctsl.2,121
Ctsl.3,0
Ctsl.4,9
Cxxc1.1,2902
Cxxc1.2,36
Cxxc1.3,0
Cxxc1.4,0
Dmap1.1,0
Dmap1.2,2
Dmap1.3,0
Dmap1.4,0
Dnmt1.1,0
Dnmt1.2,24
Dnmt1.3,0
Dnmt1.4,1
Dnmt3a.1,1
Dnmt3a.2,617
Dnmt3a.3,0
Dnmt3a.4,0
Dnmt3b.1,0
Dnmt3b.2,0
Dnmt3b.3,0
Dnmt3b.4,6
Dnmt3l.1,3
Dnmt3l.2,0
Dnmt3l.3,36
Dnmt3l.4,3
Dot1l.1,1
Dot1l.2,0
Dot1l.3,0
Dot1l.4,0
Dpy30.1,29142
Dpy30.2,2
Dpy30.3,0
Dub2a.1,0
Dub2a.2,0
Dub2a.3,5
Dub2a.4,133
Eaf1.1,16991
Eaf1.2,118
Eaf1.3,1
Eed.1,0
Eed.2,22657
Eed.3,0
Eed.4,144
Ehmt1.1,0
Ehmt1.2,0
Ehmt1.3,0
Ehmt1.4,20
Ehmt2.1,0
Ehmt2.2,1
Ehmt2.3,0
Ehmt2.4,0
Elp3.1,0
Elp3.2,1
Elp3.4,1
Elp4.1,2
Elp4.2,3
Elp4.3,2
Elp4.4,2
Ep300.2,0
Ep300.3,0
Ep400.1,0
Ep400.2,0
Ep400.3,1
Ep400.4,1
Epc1.1,0
Epc1.2,0
Epc1.3,0
Epc1.4,0
Epc2.1,1
Epc2.2,0
Epc2.3,6
Epc2.4,0
Ercc5.1,0
Ercc5.2,3
Ercc5.3,20
Ercc5.4,0
Ezh1.2,11732
Ezh1.3,0
Ezh1.4,0
Ezh2.1,0
Ezh2.2,0
Ezh2.3,0
Ezh2.4,0
Fbxl19.1,0
Fbxl19.2,0
Fbxl19.3,3
Fbxl19.4,4
Fbxo17.1,3
Fbxo17.2,0
Fbxo17.3,1548
Fbxo44.1,1
Fbxo44.2,0
Fbxo44.3,0
Fbxo44.4,0
Fbxw9.1,1
Fbxw9.2,4
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,0
Fkbp1a.3,0
Fkbp1a.4,19
Fkbp2.1,55
Fkbp2.2,1761
Fkbp2.3,574
Fkbp5.1,9538
Fkbp5.2,25322
Fkbp5.3,0
Fosb,0
Fosb.2,0
Gadd45a.1,0
Gadd45a.2,10
Gadd45a.3,6
Gadd45a.4,0
Gadd45b.1,1
Gadd45b.2,0
Gadd45b.3,0
Gadd45b.4,0
Gtf2b.1,7499
Gtf2b.2,10
Gtf2b.3,0
Gtf2b.4,0
Gtf2f1.1,0
Gtf2f1.2,3
Gtf2f1.3,0
Gtf2f1.4,0
Gtf2h1.1,8636
Gtf2h1.2,7120
Gtf2h1.3,1
Gtf3c4.1,0
Gtf3c4.2,0
Gtf3c4.3,0
Gtf3c4.4,5224
H2afz.1,1019
H2afz.2,3515
H2afz.3,11455
Hat1.1,1
Hat1.2,1
Hat1.3,1
Hat1.4,0
Hcfc1.1,0
Hcfc1.2,1
Hcfc1.3,0
Hcfc1.4,2
Hdac1.1,0
Hdac1.2,2
Hdac1.3,0
Hdac1.4,1
Hdac10.1,0
Hdac10.2,0
Hdac10.3,0
Hdac10.4,0
Hdac11.1,1040
Hdac11.2,9441
Hdac11.3,3718
Hdac2.1,0
Hdac2.2,34
Hdac2.3,0
Hdac2.4,0
Hdac3.1,0
Hdac3.2,10
Hdac3.3,0
Hdac3.4,0
Hdac4.1,0
Hdac4.2,5
Hdac4.3,0
Hdac4.4,0
Hdac5.1,847
Hdac5.2,9
Hdac5.3,47
Hdac6.1,0
Hdac6.2,0
Hdac6.3,1
Hdac6.4,0
Hdac7.1,196
Hdac7.2,1
Hdac7.3,0
Hdac7.4,0
Hdac8.1,0
Hdac8.2,0
Hdac8.3,0
Hdac8.4,1
Hdac9.2,0
Hdac9.3,4
Hells.1,3
Hells.2,0
Hells.3,0
Hells.4,1
Hes1,104
Hes1.2,5463
Hes1.3,10
Hes6,0
Hes6.3,133
Hira.1,105
Hira.2,14
Hira.3,0
Hira.4,0
Hltf.1,0
Hltf.2,7
Hltf.3,0
Hltf.4,28
Id2,0
Id2.2,42
Id2.3,39194
Id2.4,0
Id2.5,0
Id3,5078
Id3.2,0
Id3.3,0
Id3.4,7
Id3.5,0
Ing2.1,0
Ing2.2,0
Ing2.3,0
Ing2.4,0
Ing3.1,0
Ing3.2,474
Ing3.3,0
Ing3.4,1
Ing4.1,1
Ing4.2,8
Ing4.3,0
Ing4.4,3529
Ing5.1,0
Ing5.2,0
Ing5.3,4
Ing5.4,0
Ino80.1,0
Ino80.2,7
Ino80.3,0
Ino80.4,0
Iws1.1,273
Iws1.2,3127
Iws1.3,188
Jarid2.1,2
Jarid2.2,1
Jarid2.3,4
Jarid2.4,3
Jhdm1d.1,68
Jhdm1d.2,2
Jhdm1d.3,0
Jhdm1d.4,11321
Jmjd1c.2,1
Jmjd1c.3,0
Jmjd1c.4,0
Jmjd4.1,9
Jmjd4.2,1
Jmjd4.3,0
Jmjd4.4,9
Jmjd5.1,1
Jmjd5.2,0
Jmjd5.3,1
Jmjd5.4,0
Jmjd6.1,0
Jmjd6.2,5
Jmjd6.3,0
Jmjd6.4,0
Jmjd8.1,9848
Jmjd8.2,4222
Jmjd8.3,2735
Kat2a.1,6
Kat2a.2,0
Kat2a.3,13
Kat2b.1,1
Kat2b.2,3
Kat2b.3,7
Kat2b.4,0
Kat5.1,0
Kat5.2,0
Kat5.3,2
Kat5.4,4
Kdm1a.1,1552
Kdm1a.2,1
Kdm1a.3,0
Kdm1a.4,19
Kdm1b.1,529
Kdm1b.2,0
Kdm1b.3,2577
Kdm1b.4,1
Kdm2a.1,0
Kdm2a.2,0
Kdm2a.3,0
Kdm2a.4,0
Kdm2b.1,0
Kdm2b.2,0
Kdm2b.3,0
Kdm2b.4,1
Kdm3a.1,0
Kdm3a.2,0
Kdm3a.3,0
Kdm3a.4,0
Kdm3b.2,0
Kdm3b.3,420
Kdm3b.4,0
Kdm4a.1,1
Kdm4a.2,0
Kdm4a.3,0
Kdm4a.4,5
Kdm4b.1,4293
Kdm4b.2,2903
Kdm4b.3,816
Kdm4c.1,0
Kdm4c.2,42
Kdm4c.3,0
Kdm4c.4,0
Kdm4d.1,1
Kdm4d.2,2
Kdm4d.3,11
Kdm4d.4,2609
Kdm5a.1,5
Kdm5a.2,1
Kdm5a.3,1
Kdm5a.4,0
Kdm5b.1,1
Kdm5b.2,0
Kdm5b.3,0
Kdm5b.4,3
Kdm5c.1,1
Kdm5c.2,39768
Kdm5c.3,0
Kdm5c.4,0
Kdm5d.1,3
Kdm5d.2,0
Kdm5d.3,0
Kdm5d.4,0
Kdm6a.1,6
Kdm6a.2,0
Kdm6a.3,1
Kdm6a.4,0
Kdm6b.1,1
Kdm6b.2,0
Kdm6b.3,0
Kdm6b.4,13
Klf12,3805
Klf12.4,3
Klf12.5,22273
Klf2,0
Klf2.2,0
Klf2.3,0
Klf2.4,1
Klf2.5,0
Klf2.6,206
Klf2.7,0
L3mbtl1.1,0
L3mbtl1.2,0
L3mbtl1.3,11
L3mbtl1.4,0
L3mbtl2.1,1
L3mbtl2.3,0
L3mbtl2.4,0
L3mbtl3.1,0
L3mbtl3.2,0
L3mbtl3.3,0
L3mbtl3.4,292
L3mbtl4.1,0
L3mbtl4.2,0
L3mbtl4.3,0
L3mbtl4.4,0
Mbd1.1,3
Mbd1.2,0
Mbd1.3,0
Mbd1.4,0
Mbd2.2,0
Mbd2.3,1
Mbd2.4,2
Mbd3.1,1
Mbd3.2,3
Mbd3.3,0
Mbd3.4,0
Mbd4.1,302
Mbd4.2,34
Mbd4.3,1
Mbd4.4,1725
Mecom.1,0
Mecom.2,1
Mecom.3,0
Mecom.4,0
Mecp2.1,3
Mecp2.2,4
Mecp2.3,9292
Men1.1,0
Men1.3,0
Men1.4,0
Mll1.1,1
Mll1.2,2
Mll1.3,2
Mll1.4,1
Mll2.1,111
Mll2.2,0
Mll2.3,0
Mll2.4,0
Mll3.2,3
Mll3.3,696
Mll3.4,2
Mll5.1,109
Mll5.2,0
Mll5.3,36
Mll5.4,0
Morf4l1.2,1
Morf4l1.3,0
Morf4l1.4,2
Ms4a1,51647
Ms4a1.2,1868
Msl3.1,0
Msl3.2,0
Msl3.3,1707
Msl3.4,0
Mta1.1,0
Mta1.2,0
Mta1.3,0
Mta1.4,4
Mta2.1,3
Mta2.2,1468
Mta2.3,3
Mta2.4,1
Mta3.1,1
Mta3.2,0
Mta3.3,0
Mta3.4,2
Mtf2.1,328
Mtf2.2,1
Mtf2.3,1
Mtf2.4,0
Myst1.1,0
Myst1.2,0
Myst1.3,0
Myst1.4,1
Myst2.1,1
Myst2.2,1
Myst2.3,0
Myst2.4,0
Myst3.1,0
Myst3.2,0
Myst3.3,0
Myst3.4,0
Myst4.1,0
Myst4.3,1
Myst4.4,1
Nap1l1.1,0
Nap1l1.2,0
Nap1l1.3,0
Nap1l1.4,30920
Nap1l2.1,4
Nap1l2.2,15
Nap1l2.3,2
Nap1l2.4,1
Nap1l3.1,0
Nap1l3.2,0
Nap1l3.3,0
Nap1l3.4,1
Ncoa1.1,5
Ncoa1.2,54
Ncoa1.3,4
Ncoa1.4,1
Ncoa3.1,0
Ncoa3.2,693
Ncoa3.3,0
Ncoa3.4,0
Ncor1.1,6
Ncor1.3,2
Ncor1.4,1
Ncor2.1,0
Ncor2.2,5
Ncor2.3,74
Ncor2.4,3
Nfatc3.2,105243
Nfatc3.3,1
Nfatc3.7,0
Nfatc3.8,0
Nsd1.1,1
Nsd1.2,1
Nsd1.3,0
Nsd1.4,299
Orc1.1,1
Orc1.2,35
Orc1.3,1
Orc1.4,0
Padi1.1,0
Padi1.2,0
Padi1.3,0
Padi1.4,3525
Padi2.1,0
Padi2.2,49347
Padi2.3,1293
Padi3,0
Padi4.1,4
Padi4.2,1
Padi4.3,0
Padi4.4,3
Padi6.1,0
Padi6.2,0
Padi6.3,43
Padi6.4,0
Paf1.1,0
Paf1.2,0
Paf1.3,66809
Parp1.1,3
Parp1.2,0
Parp1.3,1940
Parp1.4,2
Parp2.1,48473
Parp2.2,1324
Parp2.3,7004
Paxip1.1,0
Paxip1.2,0
Paxip1.3,0
Paxip1.4,0
Pbrm1.1,2
Pbrm1.2,1
Pbrm1.3,0
Pbrm1.4,0
Pcgf1.1,411
Pcgf1.2,2
Pcgf1.3,1
Pcgf1.4,0
Pcgf2.2,0
Pcgf2.3,0
Pcgf2.4,0
Pcgf5.1,0
Pcgf5.2,2
Pcgf5.3,0
Pcgf5.4,1706
Pcgf6.1,0
Pcgf6.2,1
Pcgf6.3,0
Pcgf6.4,0
Pcmt1.1,0
Pcmt1.3,19
Pcmt1.4,0
Phc1.1,34
Phc1.2,0
Phc1.3,0
Phc1.4,0
Phc2.1,8346
Phc2.2,1322
Phc3.1,0
Phc3.2,1456
Phc3.3,3137
Phf1.1,0
Phf1.2,0
Phf1.3,5
Phf1.4,0
Phf10.1,2844
Phf10.2,8577
Phf10.3,1277
Phf17.1,54
Phf17.2,17519
Phf19.1,0
Phf19.2,2
Phf19.3,0
Phf19.4,0
Phf2.1,4
Phf2.2,12
Phf2.3,10
Phf2.4,2
Phf20.1,0
Phf20.2,61
Phf20.3,5
Phf20.4,614
Phf20l1.1,0
Phf20l1.2,22
Phf20l1.3,1
Phf20l1.4,61
Phf8.1,3
Phf8.2,16293
Phf8.3,0
Phip.1,1
Phip.2,426
Phip.3,0
Phip.4,0
Polr2b.1,0
Polr2b.2,0
Polr2b.3,1
Polr2b.4,191
Ppargc1a.1,0
Ppargc1a.2,0
Ppargc1a.3,1
Ppargc1a.4,0
Prdm1.1,0
Prdm1.2,0
Prdm1.3,0
Prdm1.4,0
Prdm10.1,0
Prdm10.2,1
Prdm10.3,0
Prdm10.4,434
Prdm11.2,0
Prdm11.3,0
Prdm11.4,94036
Prdm12.1,0
Prdm12.2,0
Prdm12.3,0
Prdm12.4,0
Prdm13.1,0
Prdm13.2,0
Prdm13.4,0
Prdm14.1,0
Prdm14.2,9161
Prdm14.3,0
Prdm14.4,0
Prdm15.1,0
Prdm15.2,15
Prdm15.3,0
Prdm15.4,96
Prdm16.1,4260
Prdm16.2,26
Prdm16.3,1429
Prdm2.1,0
Prdm2.2,0
Prdm2.3,249059
Prdm2.4,0
Prdm4.1,2
Prdm4.2,0
Prdm4.3,0
Prdm4.4,0
Prdm5.1,4
Prdm5.2,0
Prdm5.3,0
Prdm5.4,0
Prdm6.1,0
Prdm6.2,0
Prdm6.3,0
Prdm6.4,0
Prdm8.1,0
Prdm8.2,0
Prdm8.3,0
Prdm8.4,3
Prdm9.1,0
Prdm9.2,1
Prdm9.3,0
Prdm9.4,22918
Prkaa1.1,0
Prkaa1.2,0
Prkaa1.3,0
Prkaa1.4,0
Prkaa2.1,15
Prkaa2.2,0
Prkaa2.3,2
Prkaa2.4,0
Prkcd.1,0
Prkcd.2,0
Prkcd.3,17236
Prkcd.4,1
Prmt1.1,2
Prmt1.2,0
Prmt1.3,6
Prmt1.4,0
Prmt2.1,0
Prmt2.2,0
Prmt2.3,0
Prmt2.4,0
Prmt3.1,7
Prmt3.2,0
Prmt3.3,2
Prmt3.4,0
Prmt5.1,0
Prmt5.2,12
Prmt5.3,3892
Prmt5.4,0
Prmt6.1,0
Prmt6.2,30
Prmt6.3,0
Prmt6.4,0
Prmt7.1,0
Prmt7.2,0
Prmt7.3,1
Prmt7.4,0
Prmt8.1,0
Prmt8.2,364
Prmt8.3,0
Prmt8.4,19804
Psip1.1,0
Psip1.2,3
Psip1.3,1
Psip1.4,0
Rbbp4.1,4
Rbbp4.2,0
Rbbp4.3,0
Rbbp5.1,0
Rbbp5.2,14
Rbbp5.3,0
Rbbp5.4,0
Rbbp7.1,1148793
Rbbp7.2,3411
Rbbp7.3,6187
Rbbp7.4,0
Ring1.1,0
Ring1.3,0
Ring1.4,0
Rnf2.1,5276
Rnf2.2,30925
Rnf2.3,4711
Rnf20.1,2
Rnf20.2,1
Rnf20.3,0
Rnf20.4,1
Rnf217.1,0
Rnf217.2,0
Rnf217.3,1
Rnf217.4,1
Rnf40.1,1
Rnf40.2,0
Rnf40.3,0
Rnf40.4,2
Rpa3.1,13
Rpa3.2,778
Rpa3.3,0
Rpa3.4,8993
Runx3,0
Runx3.2,0
Runx3.3,12480
Satb1.1,225
Satb1.2,32544
Satb1.3,28748
Scmh1.1,1618
Scmh1.2,3147
Scmh1.3,12625
Scml2.1,1044
Scml2.2,28604
Scml2.3,4445
Scml2.4,1307
Scml4.1,4720
Scml4.2,3016
Scml4.3,693
Setd1a.1,0
Setd1a.2,11349
Setd1a.3,403
Setd1a.4,4854
Setd2.1,112
Setd2.2,12956
Setd2.3,4020
Setd2.4,34553
Setd3.1,2701
Setd3.2,245
Setd3.3,7351
Setd4.1,0
Setd4.2,5263
Setd4.3,300
Setd4.4,3935
Setd5.1,0
Setd5.2,176224
Setd5.3,0
Setd5.4,61176
Setd7.1,0
Setd7.2,22
Setd8.1,31
Setd8.2,626
Setd8.3,2999
Setd8.4,531
Setdb1.1,48765
Setdb1.2,80357
Setdb1.3,7760
Setdb1.4,1728
Setdb2.1,3
Setdb2.2,7150
Setdb2.3,5699
Setdb2.4,934
Setmar.1,2941
Setmar.2,24720
Setmar.3,31
Setmar.4,1107
Sfmbt1.1,3052
Sfmbt1.2,1
Sfmbt1.3,6957
Sfmbt1.4,10458
Sfmbt2.1,0
Sfmbt2.2,529
Sfmbt2.3,5
Sgk1.1,5939
Sin3a.1,402
Sin3a.2,78344
Sin3a.3,0
Sin3a.4,474
Sin3b.1,48
Sin3b.2,66
Sin3b.3,764
Sin3b.4,8
Sirt1.1,15668
Sirt1.2,4949
Sirt1.3,3751
Sirt1.4,1499
Sirt3.1,187
Sirt3.2,2
Sirt3.3,12468
Sirt3.4,3052
Sirt4.1,158
Sirt4.2,348
Sirt4.3,5
Sirt4.4,2524
Sirt5.1,1284
Sirt5.2,1401
Sirt5.3,204
Sirt5.4,0
Sirt6.1,1160
Sirt6.2,69
Sirt6.3,0
Sirt6.4,11
Sirt7.1,12077
Sirt7.2,3994
Sirt7.3,0
Sirt7.4,2227
Smarca1.1,10317
Smarca1.2,30298
Smarca1.3,5297
Smarca1.4,1487
Smarca2.1,123
Smarca2.2,6863
Smarca2.3,3147
Smarca4.1,945
Smarca4.2,1954
Smarca4.3,1387
Smarca4.4,754
Smarca5.1,67
Smarca5.2,99
Smarca5.3,61
Smarca5.4,16101
Smarcb1.2,635813
Smarcc1.1,4816
Smarcc1.2,402
Smarcc1.3,6855
Smarcc2.1,0
Smarcc2.2,8
Smarcc2.3,1587
Smarcc2.4,57496
Smarcd1.1,15367
Smarcd1.2,3557
Smarcd1.3,247
Smarcd1.4,15562
Smarcd2.1,5892
Smarcd2.2,2975
Smarcd2.3,2845
Smarcd3.1,336
Smarcd3.2,266
Smarcd3.3,1419
Smarcd3.4,1
Smarce1.1,1683
Smarce1.2,3440
Smarce1.3,8341
Smarce1.4,1903
Smyd1.1,925
Smyd1.2,219
Smyd1.3,11514
Smyd2.1,8
Smyd2.2,2594
Smyd2.3,1
Smyd2.4,2
Smyd3.1,0
Smyd3.2,11
Smyd3.3,0
Smyd3.4,300
Smyd4.1,75363
Smyd4.2,28862
Smyd4.3,44
Smyd4.4,8172
Smyd5.1,3541
Smyd5.2,35
Smyd5.3,7530
Smyd5.4,34
Sp100.1,270382
Sp100.2,5286
Sp100.3,2087
Sp100.4,4449
Sp110.1,17485
Sp110.2,698
Sp110.3,1088
Sp110.4,123
Sp140.1,58780
Sp140.2,1676
Sp140.3,15401
Sp140.4,18
Ssrp1.1,1599
Ssrp1.2,1207
Ssrp1.3,1
Ssrp1.4,565
Supt16h.1,2026
Supt16h.2,1360
Supt16h.3,116
Supt16h.4,52645
Suv39h1.1,1120
Suv39h1.2,33729
Suv39h1.3,2267
Suv39h1.4,19252
Suv39h2.1,25992
Suv39h2.2,1632
Suv39h2.3,0
Suv39h2.4,1667
Suv420h1.1,3
Suv420h1.2,9201
Suv420h1.3,3930
Suv420h1.4,979
Suv420h2.1,723
Suv420h2.2,186
Suv420h2.3,791
Suv420h2.4,2
Suz12.1,1733
Suz12.2,458
Suz12.3,9737
Suz12.4,0
Taf1.1,0
Taf1.2,82077
Taf1.3,0
Taf1.4,2015
Taf3.1,33304
Taf3.2,1
Taf3.3,4401
Taf3.4,1305
Tbx21,191
Tbx21.3,3403
Tbx21.4,608
Tcea1.1,81
Tcea1.2,15
Tcea1.3,8622
Tcea1.4,14371
Tdg.1,1216
Tdg.2,3064
Tdg.3,2609
Tdg.4,23
Tet1.1,1422
Tet1.2,1
Tet1.3,2103
Tet1.4,1444
Tet2.1,0
Tet2.2,15175
Tet2.3,80510
Tet2.4,7967
Tet3.1,0
Tet3.2,2262053
Tet3.3,121
Tet3.4,1142
Trim24.1,509
Trim24.2,16318
Trim24.3,42933
Trim24.4,34434
Trim28.1,2447
Trim28.2,34839
Trim28.3,14733
Trim28.4,26
Trim33.1,8702
Trim33.2,3659
Trim33.3,4147
Trim33.4,14382
Trim66.1,2543
Trim66.3,2677
Trim66.4,637
Ube2a.1,27955
Ube2a.2,5274
Ube2b.1,38153
Ube2b.2,73
Ube2b.3,8595
Ube2b.4,56369
Ube2e1.1,98
Ube2e1.3,15257
Ube2e1.4,13
Ube2i.1,386
Ube2i.2,2
Ube2i.3,791
Ube2i.4,10070
Uhrf1.1,12719
Uhrf1.2,4947
Uhrf1.3,2182
Uhrf1.4,36
Usp22.1,14781
Usp22.2,22727
Usp22.3,6653
Usp22.4,4438
Usp27x.1,71060
Usp27x.2,9696
Usp27x.3,2254
Usp27x.4,14105
Usp51.1,19453
Usp51.2,17197
Usp51.3,26625
Usp51.4,2395
Wbp7.1,943
Wbp7.2,626
Wbp7.3,224
Wbp7.4,2353
Wdr5.1,173
Wdr5.2,0
Wdr5.3,225
Wdr5.4,5924
Wdr82.1,0
Wdr82.2,56211
Wdr82.3,2089
Wdr82.4,4581
Whsc1.1,4407
Whsc1.2,0
Whsc1.3,3946
Whsc1.4,12536
Whsc1l1.2,15726
Whsc1l1.3,196
Whsc1l1.4,43875
Zmynd11.1,3628
Zmynd11.2,4463
Zmynd11.3,818587
Zmynd11.4,11647
Zmynd8.1,1096
Zmynd8.2,183
Zmynd8.3,1833
Zmynd8.4,41
