shRNA,count
Cbx4.3,224
Cbx4.4,8701
Cbx5.1,22442
Cbx5.2,26326
Cbx5.3,91
Cbx5.4,74
Cbx6.1,0
Cbx6.2,5822
Cbx6.3,0
Cbx6.4,0
Cbx7.1,20225
Cbx7.2,43
Cbx7.3,13783
Cbx7.4,480
Cbx8.1,5975
Cbx8.2,7861
Cbx8.3,1243
Cbx8.4,4872
Ccnt1,7603
Ccnt1.2,147239
Ccnt1.3,76299
Ccnt1.4,53258
Cd14,0
Cd14.2,1801
Cd19,13601
Cd19.3,143
Cd19.4,11099
CD4.1,315
CD4.2,0
CD4.3,3810
CD4.4,20207
Cd4.5,7
CDK9.1,60066
CDK9.2,15443
CDK9.3,104707
Cecr2.1,0
Cecr2.2,1
Cecr2.3,2
Chaf1a.1,18596
Chaf1a.2,1
Chaf1a.3,216
Chaf1a.4,2780
Chaf1b.1,5207
Chaf1b.2,2
Chaf1b.3,17
Chaf1b.4,189
Chd1.1,3440
Chd1.2,2298
Chd1.3,84042
Chd1.4,11592
Chd1l.1,1358
Chd1l.2,1686
Chd1l.3,4486
Chd2.1,3837
Chd2.2,8166
Chd2.3,2261
Chd2.4,118
Chd3.1,27505
Chd3.2,3
Chd3.3,10
Chd3.4,913
Chd4.1,3
Chd4.2,5617
Chd4.3,800
Chd4.4,14
Chd5.1,6440
Chd5.2,360
Chd5.3,157
Chd5.4,348
Chd6.1,22
Chd6.2,1668
Chd6.3,9502
Chd6.4,0
Chd7.1,1
Chd7.2,0
Chd7.3,0
Chd8.1,3412
Chd8.2,49562
Chd8.3,36
Chd8.4,4391
Chd9.1,2936
Chd9.2,148
Chd9.3,9539
Chd9.4,13607
Clock.1,0
Clock.2,2
Clock.3,0
Crebbp.1,5601
Crebbp.2,3064
Crebbp.3,15470
Crebbp.4,332
Ctsl.1,2882
Ctsl.2,4097
Ctsl.3,984
Ctsl.4,3283
Cxxc1.1,47
Cxxc1.2,2478
Cxxc1.3,1032
Cxxc1.4,11627
Dmap1.1,682
Dmap1.2,1684
Dmap1.3,3028
Dmap1.4,2767
Dnmt1.1,0
Dnmt1.2,14305
Dnmt1.3,52
Dnmt1.4,0
Dnmt3a.1,1647
Dnmt3a.2,3
Dnmt3a.3,23945
Dnmt3a.4,9739
Dnmt3b.1,4166
Dnmt3b.2,9195
Dnmt3b.3,6568
Dnmt3b.4,2204
Dnmt3l.1,1
Dnmt3l.2,1667
Dnmt3l.3,3682
Dnmt3l.4,2785
Dot1l.1,1132
Dot1l.2,1586
Dot1l.3,2197
Dot1l.4,0
Dpy30.1,0
Dpy30.2,0
Dpy30.3,0
Dub2a.1,288
Dub2a.2,0
Dub2a.3,1871
Dub2a.4,2965
Eaf1.1,6
Eaf1.2,0
Eaf1.3,0
Eed.1,0
Eed.2,19998
Eed.3,1078
Eed.4,1354
Ehmt1.1,4650
Ehmt1.2,9983
Ehmt1.3,5
Ehmt1.4,15
Ehmt2.1,935
Ehmt2.2,3027
Ehmt2.3,24503
Ehmt2.4,1956
Elp3.1,88
Elp3.2,570
Elp3.4,3056
Elp4.1,5375
Elp4.2,302
Elp4.3,4975
Elp4.4,31992
Ep300.2,75
Ep300.3,834
Ep400.1,7608
Ep400.2,16
Ep400.3,716
Ep400.4,11
Epc1.1,23
Epc1.2,1269
Epc1.3,2660
Epc1.4,115
Epc2.1,271
Epc2.2,435
Epc2.3,1134
Epc2.4,16098
Ercc5.1,2701
Ercc5.2,828
Ercc5.3,1299
Ercc5.4,763
Ezh1.2,11241
Ezh1.3,1702
Ezh1.4,5573
Ezh2.1,694
Ezh2.2,353
Ezh2.3,0
Ezh2.4,6528
Fbxl19.1,12059
Fbxl19.2,5538
Fbxl19.3,0
Fbxl19.4,0
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,0
Fbxo44.1,472
Fbxo44.2,12
Fbxo44.3,0
Fbxo44.4,515
Fbxw9.1,1995
Fbxw9.2,1085
Fbxw9.3,0
Fbxw9.4,0
Fkbp1a.1,8
Fkbp1a.3,294
Fkbp1a.4,9616
Fkbp2.1,0
Fkbp2.2,0
Fkbp2.3,0
Fkbp5.1,6
Fkbp5.2,0
Fkbp5.3,0
Fosb,1
Fosb.2,0
Gadd45a.1,8295
Gadd45a.2,0
Gadd45a.3,1190
Gadd45a.4,0
Gadd45b.1,2178
Gadd45b.2,950
Gadd45b.3,1238
Gadd45b.4,19
Gtf2b.1,10369
Gtf2b.2,39
Gtf2b.3,0
Gtf2b.4,7
Gtf2f1.1,442
Gtf2f1.2,231
Gtf2f1.3,158
Gtf2f1.4,110
Gtf2h1.1,1
Gtf2h1.2,3
Gtf2h1.3,22
Gtf3c4.1,0
Gtf3c4.2,4471
Gtf3c4.3,0
Gtf3c4.4,2666
H2afz.1,0
H2afz.2,0
H2afz.3,0
Hat1.1,1148
Hat1.2,716
Hat1.3,4356
Hat1.4,0
Hcfc1.1,1
Hcfc1.2,0
Hcfc1.3,1
Hcfc1.4,0
Hdac1.1,1
Hdac1.2,5
Hdac1.3,4
Hdac1.4,13
Hdac10.1,0
Hdac10.2,4730
Hdac10.3,942
Hdac10.4,0
Hdac11.1,1
Hdac11.2,0
Hdac11.3,0
Hdac2.1,39024
Hdac2.2,2566
Hdac2.3,5082
Hdac2.4,10081
Hdac3.1,0
Hdac3.2,50
Hdac3.3,2620
Hdac3.4,16280
Hdac4.1,1193
Hdac4.2,0
Hdac4.3,1548
Hdac4.4,858
Hdac5.1,0
Hdac5.2,0
Hdac5.3,0
Hdac6.1,3467
Hdac6.2,48
Hdac6.3,1915
Hdac6.4,4049
Hdac7.1,481
Hdac7.2,46001
Hdac7.3,0
Hdac7.4,1002
Hdac8.1,3371
Hdac8.2,3666
Hdac8.3,4820
Hdac8.4,21468
Hdac9.2,4372
Hdac9.3,28
Hells.1,1138
Hells.2,1148
Hells.3,0
Hells.4,98173
Hes1,0
Hes1.2,2
Hes1.3,0
Hes6,373
Hes6.3,6759
Hira.1,17571
Hira.2,899
Hira.3,0
Hira.4,11815
Hltf.1,0
Hltf.2,9248
Hltf.3,36397
Hltf.4,165
Id2,0
Id2.2,0
Id2.3,0
Id2.4,0
Id2.5,0
Id3,1
Id3.2,9
Id3.3,5696
Id3.4,1
Id3.5,0
Ing2.1,4568
Ing2.2,13413
Ing2.3,6943
Ing2.4,3339
Ing3.1,5198
Ing3.2,2332
Ing3.3,1410
Ing3.4,2766
Ing4.1,7066
Ing4.2,6
Ing4.3,7092
Ing4.4,721
Ing5.1,0
Ing5.2,7857
Ing5.3,3479
Ing5.4,0
Ino80.1,1446
Ino80.2,3918
Ino80.3,102
Ino80.4,1807
Iws1.1,0
Iws1.2,0
Iws1.3,0
Jarid2.1,1844
Jarid2.2,32575
Jarid2.3,104
Jarid2.4,8437
Jhdm1d.1,7067
Jhdm1d.2,5635
Jhdm1d.3,2
Jhdm1d.4,110
Jmjd1c.2,21031
Jmjd1c.3,331
Jmjd1c.4,31643
Jmjd4.1,71
Jmjd4.2,26
Jmjd4.3,8634
Jmjd4.4,52
Jmjd5.1,0
Jmjd5.2,0
Jmjd5.3,0
Jmjd5.4,0
Jmjd6.1,1
Jmjd6.2,7971
Jmjd6.3,2
Jmjd6.4,2
Jmjd8.1,0
Jmjd8.2,0
Jmjd8.3,0
Kat2a.1,1
Kat2a.2,0
Kat2a.3,239
Kat2b.1,0
Kat2b.2,478
Kat2b.3,0
Kat2b.4,0
Kat5.1,6
Kat5.2,20195
Kat5.3,1
Kat5.4,4
Kdm1a.1,0
Kdm1a.2,0
Kdm1a.3,0
Kdm1a.4,0
Kdm1b.1,283
Kdm1b.2,1
Kdm1b.3,0
Kdm1b.4,0
Kdm2a.1,0
Kdm2a.2,0
Kdm2a.3,0
Kdm2a.4,1
Kdm2b.1,0
Kdm2b.2,6
Kdm2b.3,0
Kdm2b.4,0
Kdm3a.1,0
Kdm3a.2,0
Kdm3a.3,8
Kdm3a.4,100
Kdm3b.2,897
Kdm3b.3,0
Kdm3b.4,1
Kdm4a.1,0
Kdm4a.2,0
Kdm4a.3,0
Kdm4a.4,2
Kdm4b.1,2
Kdm4b.2,0
Kdm4b.3,0
Kdm4c.1,1
Kdm4c.2,2
Kdm4c.3,0
Kdm4c.4,2
Kdm4d.1,0
Kdm4d.2,0
Kdm4d.3,1
Kdm4d.4,1
Kdm5a.1,13
Kdm5a.2,1
Kdm5a.3,13
Kdm5a.4,1
Kdm5b.1,0
Kdm5b.2,0
Kdm5b.3,0
Kdm5b.4,0
Kdm5c.1,0
Kdm5c.2,3604
Kdm5c.3,0
Kdm5c.4,0
Kdm5d.1,1265
Kdm5d.2,0
Kdm5d.3,2
Kdm5d.4,0
Kdm6a.1,408
Kdm6a.2,0
Kdm6a.3,0
Kdm6a.4,0
Kdm6b.1,3
Kdm6b.2,0
Kdm6b.3,0
Kdm6b.4,0
Klf12,0
Klf12.4,1
Klf12.5,797
Klf2,2506
Klf2.2,1725
Klf2.3,0
Klf2.4,6
Klf2.5,0
Klf2.6,497
Klf2.7,0
L3mbtl1.1,3
L3mbtl1.2,1
L3mbtl1.3,0
L3mbtl1.4,0
L3mbtl2.1,0
L3mbtl2.3,0
L3mbtl2.4,0
L3mbtl3.1,0
L3mbtl3.2,4252
L3mbtl3.3,0
L3mbtl3.4,0
L3mbtl4.1,0
L3mbtl4.2,0
L3mbtl4.3,0
L3mbtl4.4,0
Mbd1.1,760
Mbd1.2,0
Mbd1.3,0
Mbd1.4,1
Mbd2.2,0
Mbd2.3,1
Mbd2.4,0
Mbd3.1,0
Mbd3.2,1
Mbd3.3,0
Mbd3.4,0
Mbd4.1,16447
Mbd4.2,0
Mbd4.3,3837
Mbd4.4,1
Mecom.1,0
Mecom.2,0
Mecom.3,0
Mecom.4,0
Mecp2.1,0
Mecp2.2,0
Mecp2.3,1
Men1.1,0
Men1.3,0
Men1.4,0
Mll1.1,0
Mll1.2,0
Mll1.3,0
Mll1.4,5
Mll2.1,0
Mll2.2,1
Mll2.3,0
Mll2.4,0
Mll3.2,167
Mll3.3,22
Mll3.4,0
Mll5.1,0
Mll5.2,59
Mll5.3,57
Mll5.4,0
Morf4l1.2,0
Morf4l1.3,0
Morf4l1.4,4
Ms4a1,8916
Ms4a1.2,725
Msl3.1,0
Msl3.2,0
Msl3.3,0
Msl3.4,0
Mta1.1,29
Mta1.2,0
Mta1.3,0
Mta1.4,1
Mta2.1,10
Mta2.2,4
Mta2.3,124
Mta2.4,1
Mta3.1,79
Mta3.2,1
Mta3.3,0
Mta3.4,2055
Mtf2.1,212
Mtf2.2,0
Mtf2.3,0
Mtf2.4,0
Myst1.1,0
Myst1.2,0
Myst1.3,0
Myst1.4,7
Myst2.1,2
Myst2.2,5
Myst2.3,0
Myst2.4,0
Myst3.1,0
Myst3.2,15
Myst3.3,0
Myst3.4,0
Myst4.1,0
Myst4.3,0
Myst4.4,0
Nap1l1.1,0
Nap1l1.2,0
Nap1l1.3,1
Nap1l1.4,1
Nap1l2.1,0
Nap1l2.2,0
Nap1l2.3,1
Nap1l2.4,0
Nap1l3.1,0
Nap1l3.2,0
Nap1l3.3,1
Nap1l3.4,0
Ncoa1.1,2
Ncoa1.2,7
Ncoa1.3,0
Ncoa1.4,0
Ncoa3.1,0
Ncoa3.2,0
Ncoa3.3,0
Ncoa3.4,0
Ncor1.1,130
Ncor1.3,1
Ncor1.4,1214
Ncor2.1,1
Ncor2.2,0
Ncor2.3,0
Ncor2.4,2
Nfatc3.2,26128
Nfatc3.3,8372
Nfatc3.7,0
Nfatc3.8,0
Nsd1.1,0
Nsd1.2,0
Nsd1.3,0
Nsd1.4,834
Orc1.1,0
Orc1.2,0
Orc1.3,0
Orc1.4,0
Padi1.1,0
Padi1.2,0
Padi1.3,0
Padi1.4,0
Padi2.1,0
Padi2.2,0
Padi2.3,0
Padi3,0
Padi4.1,1
Padi4.2,0
Padi4.3,0
Padi4.4,0
Padi6.1,0
Padi6.2,0
Padi6.3,4
Padi6.4,0
Paf1.1,0
Paf1.2,0
Paf1.3,87
Parp1.1,0
Parp1.2,1
Parp1.3,1
Parp1.4,1
Parp2.1,8394
Parp2.2,1
Parp2.3,0
Paxip1.1,1
Paxip1.2,0
Paxip1.3,0
Paxip1.4,3
Pbrm1.1,0
Pbrm1.2,1
Pbrm1.3,0
Pbrm1.4,0
Pcgf1.1,0
Pcgf1.2,2
Pcgf1.3,1
Pcgf1.4,0
Pcgf2.2,0
Pcgf2.3,0
Pcgf2.4,0
Pcgf5.1,0
Pcgf5.2,0
Pcgf5.3,0
Pcgf5.4,0
Pcgf6.1,0
Pcgf6.2,0
Pcgf6.3,1837
Pcgf6.4,0
Pcmt1.1,41
Pcmt1.3,0
Pcmt1.4,1
Phc1.1,30
Phc1.2,0
Phc1.3,0
Phc1.4,0
Phc2.1,0
Phc2.2,0
Phc3.1,0
Phc3.2,0
Phc3.3,2
Phf1.1,0
Phf1.2,0
Phf1.3,0
Phf1.4,0
Phf10.1,0
Phf10.2,0
Phf10.3,0
Phf17.1,0
Phf17.2,0
Phf19.1,1
Phf19.2,0
Phf19.3,0
Phf19.4,0
Phf2.1,0
Phf2.2,0
Phf2.3,0
Phf2.4,0
Phf20.1,0
Phf20.2,4645
Phf20.3,176
Phf20.4,0
Phf20l1.1,0
Phf20l1.2,0
Phf20l1.3,3
Phf20l1.4,52
Phf8.1,1
Phf8.2,0
Phf8.3,0
Phip.1,0
Phip.2,1
Phip.3,0
Phip.4,0
Polr2b.1,1
Polr2b.2,0
Polr2b.3,0
Polr2b.4,0
Ppargc1a.1,0
Ppargc1a.2,0
Ppargc1a.3,15
Ppargc1a.4,0
Prdm1.1,216
Prdm1.2,2533
Prdm1.3,6411
Prdm1.4,52624
Prdm10.1,1
Prdm10.2,0
Prdm10.3,0
Prdm10.4,1
Prdm11.2,0
Prdm11.3,0
Prdm11.4,0
Prdm12.1,2
Prdm12.2,0
Prdm12.3,0
Prdm12.4,2
Prdm13.1,1
Prdm13.2,0
Prdm13.4,0
Prdm14.1,0
Prdm14.2,0
Prdm14.3,0
Prdm14.4,0
Prdm15.1,0
Prdm15.2,0
Prdm15.3,0
Prdm15.4,3
Prdm16.1,55
Prdm16.2,0
Prdm16.3,0
Prdm2.1,0
Prdm2.2,1
Prdm2.3,0
Prdm2.4,2653
Prdm4.1,0
Prdm4.2,0
Prdm4.3,0
Prdm4.4,0
Prdm5.1,3
Prdm5.2,15
Prdm5.3,0
Prdm5.4,0
Prdm6.1,0
Prdm6.2,0
Prdm6.3,0
Prdm6.4,0
Prdm8.1,3769
Prdm8.2,0
Prdm8.3,0
Prdm8.4,3
Prdm9.1,0
Prdm9.2,0
Prdm9.3,0
Prdm9.4,0
Prkaa1.1,420
Prkaa1.2,0
Prkaa1.3,2119
Prkaa1.4,0
Prkaa2.1,1
Prkaa2.2,978
Prkaa2.3,0
Prkaa2.4,0
Prkcd.1,0
Prkcd.2,0
Prkcd.3,1
Prkcd.4,0
Prmt1.1,4
Prmt1.2,1
Prmt1.3,17
Prmt1.4,0
Prmt2.1,0
Prmt2.2,0
Prmt2.3,0
Prmt2.4,0
Prmt3.1,0
Prmt3.2,0
Prmt3.3,0
Prmt3.4,9
Prmt5.1,0
Prmt5.2,1
Prmt5.3,4393
Prmt5.4,0
Prmt6.1,0
Prmt6.2,0
Prmt6.3,0
Prmt6.4,2
Prmt7.1,0
Prmt7.2,0
Prmt7.3,0
Prmt7.4,0
Prmt8.1,0
Prmt8.2,3
Prmt8.3,0
Prmt8.4,0
Psip1.1,0
Psip1.2,13193
Psip1.3,0
Psip1.4,0
Rbbp4.1,1
Rbbp4.2,0
Rbbp4.3,1
Rbbp5.1,0
Rbbp5.2,2
Rbbp5.3,0
Rbbp5.4,3122
Rbbp7.1,0
Rbbp7.2,1
Rbbp7.3,26807
Rbbp7.4,3
Ring1.1,8
Ring1.3,1
Ring1.4,0
Rnf2.1,6303
Rnf2.2,0
Rnf2.3,1
Rnf20.1,0
Rnf20.2,0
Rnf20.3,1
Rnf20.4,0
Rnf217.1,0
Rnf217.2,0
Rnf217.3,0
Rnf217.4,0
Rnf40.1,0
Rnf40.2,0
Rnf40.3,95
Rnf40.4,0
Rpa3.1,0
Rpa3.2,0
Rpa3.3,0
Rpa3.4,0
Runx3,0
Runx3.2,43
Runx3.3,6325
Satb1.1,0
Satb1.2,0
Satb1.3,0
Scmh1.1,0
Scmh1.2,0
Scmh1.3,0
Scml2.1,0
Scml2.2,0
Scml2.3,0
Scml2.4,9
Scml4.1,3
Scml4.2,0
Scml4.3,0
Setd1a.1,0
Setd1a.2,1
Setd1a.3,0
Setd1a.4,0
Setd2.1,0
Setd2.2,0
Setd2.3,1
Setd2.4,0
Setd3.1,0
Setd3.2,1
Setd3.3,0
Setd4.1,0
Setd4.2,0
Setd4.3,1
Setd4.4,1
Setd5.1,0
Setd5.2,0
Setd5.3,0
Setd5.4,0
Setd7.1,0
Setd7.2,0
Setd8.1,0
Setd8.2,0
Setd8.3,0
Setd8.4,0
Setdb1.1,0
Setdb1.2,0
Setdb1.3,0
Setdb1.4,15
Setdb2.1,0
Setdb2.2,65
Setdb2.3,0
Setdb2.4,9
Setmar.1,0
Setmar.2,0
Setmar.3,0
Setmar.4,0
Sfmbt1.1,0
Sfmbt1.2,1
Sfmbt1.3,0
Sfmbt1.4,2
Sfmbt2.1,0
Sfmbt2.2,0
Sfmbt2.3,0
Sgk1.1,1295
Sin3a.1,0
Sin3a.2,0
Sin3a.3,1
Sin3a.4,0
Sin3b.1,0
Sin3b.2,0
Sin3b.3,1
Sin3b.4,0
Sirt1.1,7
Sirt1.2,3
Sirt1.3,3
Sirt1.4,41710
Sirt3.1,0
Sirt3.2,0
Sirt3.3,1
Sirt3.4,0
Sirt4.1,0
Sirt4.2,0
Sirt4.3,0
Sirt4.4,0
Sirt5.1,0
Sirt5.2,5182
Sirt5.3,2
Sirt5.4,0
Sirt6.1,0
Sirt6.2,0
Sirt6.3,0
Sirt6.4,1
Sirt7.1,0
Sirt7.2,1
Sirt7.3,0
Sirt7.4,0
Smarca1.1,24
Smarca1.2,22
Smarca1.3,0
Smarca1.4,889
Smarca2.1,0
Smarca2.2,0
Smarca2.3,2
Smarca4.1,1
Smarca4.2,0
Smarca4.3,2
Smarca4.4,0
Smarca5.1,1
Smarca5.2,1
Smarca5.3,0
Smarca5.4,0
Smarcb1.2,1
Smarcc1.1,3
Smarcc1.2,0
Smarcc1.3,0
Smarcc2.1,0
Smarcc2.2,9209
Smarcc2.3,0
Smarcc2.4,0
Smarcd1.1,2
Smarcd1.2,10451
Smarcd1.3,0
Smarcd1.4,0
Smarcd2.1,1
Smarcd2.2,0
Smarcd2.3,0
Smarcd3.1,1396
Smarcd3.2,0
Smarcd3.3,0
Smarcd3.4,0
Smarce1.1,0
Smarce1.2,0
Smarce1.3,0
Smarce1.4,91414
Smyd1.1,0
Smyd1.2,3538
Smyd1.3,2
Smyd2.1,15
Smyd2.2,10
Smyd2.3,1
Smyd2.4,0
Smyd3.1,0
Smyd3.2,0
Smyd3.3,0
Smyd3.4,0
Smyd4.1,0
Smyd4.2,149
Smyd4.3,0
Smyd4.4,27
Smyd5.1,0
Smyd5.2,2
Smyd5.3,0
Smyd5.4,0
Sp100.1,0
Sp100.2,0
Sp100.3,455
Sp100.4,2
Sp110.1,13
Sp110.2,1
Sp110.3,0
Sp110.4,0
Sp140.1,0
Sp140.2,0
Sp140.3,17
Sp140.4,0
Ssrp1.1,0
Ssrp1.2,0
Ssrp1.3,3
Ssrp1.4,1
Supt16h.1,7
Supt16h.2,1
Supt16h.3,0
Supt16h.4,0
Suv39h1.1,0
Suv39h1.2,0
Suv39h1.3,7928
Suv39h1.4,0
Suv39h2.1,0
Suv39h2.2,0
Suv39h2.3,0
Suv39h2.4,0
Suv420h1.1,1
Suv420h1.2,0
Suv420h1.3,0
Suv420h1.4,0
Suv420h2.1,0
Suv420h2.2,0
Suv420h2.3,2
Suv420h2.4,0
Suz12.1,0
Suz12.2,2
Suz12.3,0
Suz12.4,0
Taf1.1,0
Taf1.2,14
Taf1.3,327
Taf1.4,1
Taf3.1,0
Taf3.2,0
Taf3.3,0
Taf3.4,1
Tbx21,17726
Tbx21.3,102
Tbx21.4,0
Tcea1.1,1
Tcea1.2,0
Tcea1.3,0
Tcea1.4,1824
Tdg.1,1
Tdg.2,1
Tdg.3,0
Tdg.4,0
Tet1.1,6
Tet1.2,0
Tet1.3,0
Tet1.4,0
Tet2.1,2
Tet2.2,0
Tet2.3,0
Tet2.4,5
Tet3.1,1
Tet3.2,0
Tet3.3,0
Tet3.4,0
Trim24.1,16126
Trim24.2,5
Trim24.3,1
Trim24.4,0
Trim28.1,0
Trim28.2,1317
Trim28.3,8356
Trim28.4,3
Trim33.1,0
Trim33.2,0
Trim33.3,0
Trim33.4,0
Trim66.1,0
Trim66.3,0
Trim66.4,1
Ube2a.1,0
Ube2a.2,0
Ube2b.1,0
Ube2b.2,0
Ube2b.3,0
Ube2b.4,0
Ube2e1.1,1
Ube2e1.3,0
Ube2e1.4,0
Ube2i.1,0
Ube2i.2,1
Ube2i.3,0
Ube2i.4,0
Uhrf1.1,0
Uhrf1.2,1
Uhrf1.3,0
Uhrf1.4,1
Usp22.1,0
Usp22.2,4356
Usp22.3,0
Usp22.4,0
Usp27x.1,0
Usp27x.2,0
Usp27x.3,3
Usp27x.4,0
Usp51.1,0
Usp51.2,0
Usp51.3,47
Usp51.4,0
Wbp7.1,0
Wbp7.2,4
Wbp7.3,0
Wbp7.4,0
Wdr5.1,1
Wdr5.2,0
Wdr5.3,0
Wdr5.4,2
Wdr82.1,0
Wdr82.2,0
Wdr82.3,1
Wdr82.4,1
Whsc1.1,0
Whsc1.2,0
Whsc1.3,0
Whsc1.4,0
Whsc1l1.2,0
Whsc1l1.3,0
Whsc1l1.4,3
Zmynd11.1,4
Zmynd11.2,1
Zmynd11.3,0
Zmynd11.4,264
Zmynd8.1,0
Zmynd8.2,1
Zmynd8.3,0
Zmynd8.4,0
