"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",0.919117647,49.8660012972039,-0.00335885568763431
"1_B03",1,"Asxl3.1",0.5893186,35.7852708816404,-0.364204351713055
"1_B04",1,"Atad2.1",0.751252087,42.5819788447895,-0.187026855382567
"1_B05",1,"Asxl2.1",0.389105058,27.9857294915905,-0.583265490704147
"1_B06",1,"Aff4.1",0.926998841,50.210012379673,0.00526425400316648
"1_B07",1,"Aurkb.1",0.445382091,30.094285742227,-0.521690680005182
"1_B08",1,"Atm.1",0.513236089,32.727542348114,-0.447449078071087
"1_B09",1,"A2l.1",0.705716302,40.6386865719414,-0.236849264133287
"1_B10",1,"Aff1.1",0.470219436,31.047118358311,-0.494515210100081
"1_B11",1,"Atr.1",0.180505415,20.8538671589421,-0.811502177055338
"1_C02",1,"Atm.2",0.678952473,39.506855507245,-0.266132572374759
"1_C03",1,"Arid2.1",0.528278434,33.3237571886095,-0.430990684718269
"1_C04",1,"Actl6b.2",0.650487866,38.3127609332288,-0.297276765560022
"1_C05",1,"Atr.2",0.430925222,29.5458213737488,-0.537508482126604
"1_C06",1,"Atad2b.1",0.327715356,25.7705875287744,-0.650434264145274
"1_C07",1,"Atad2.2",0.443951165,30.0397950203368,-0.523256309763493
"1_C08",1,"Aff4.2",0.758180367,42.8793614238247,-0.179446364608126
"1_C09",1,"Atrx.1",0.73095305,41.7131695909127,-0.209236792438884
"1_C10",1,"Asxl3.2",0.465116279,30.8502767709448,-0.500098765406596
"1_C11",1,"Asxl1.1",1.095390233,57.5152495047676,0.18950758619403
"1_D02",1,"Aff1.2",0.872483221,47.831488047328,-0.054383328726305
"1_D03",1,"Atrx.2",0.971731449,52.1615227392894,0.0542078767003865
"1_D04",1,"Asxl3.3",0.540784137,33.8226668891755,-0.417307726434337
"1_D05",1,"A1l.1",0.69427819,40.1539564075135,-0.249364131097819
"1_D06",1,"Arid2.2",0.509404389,32.5763639604543,-0.451641484628043
"1_D07",1,"Atrx.3",0.511363636,32.6536297717834,-0.44949779906563
"1_D08",1,"Atad2b.2",0.785854617,44.07109567715,-0.149166930633953
"1_D09",1,"A2l.2",0.657894737,38.6224637648589,-0.289172630438032
"1_D10",1,"Actl6b.3",0.531914894,33.4685330986532,-0.427011897561626
"1_D11",1,"Aurkb.2",0.502197112,32.2927798933581,-0.45952723647516
"1_E02",1,"Asxl1.2",1.321003963,66.8712230363255,0.436360022708182
"1_E03",1,"Asxl2.2",0,15.6487337292148,-1.00899991576454
"1_E04",1,"Actl6b.4",0.380228137,27.6597916837507,-0.592978062618957
"1_E05",1,"Atm.3",0.439238653,29.8606550582345,-0.528412445736699
"1_E06",1,"Atad2.3",0.474683544,31.2197566728656,-0.489630862251826
"1_E07",1,"A1l.2",1.018964053,54.2163931724563,0.105886838704641
"1_E08",1,"Aff1.3",0.708024275,40.7366718139781,-0.234324024386314
"1_E09",1,"Atr.3",0.729927007,41.6693579308689,-0.210359424534538
"1_E10",1,"Atad2b.3",0.501756147,32.2754624426315,-0.460009712806132
"1_E11",1,"A2l.3",0.590405904,35.829695476516,-0.363014691661641
"1_F02",1,"Aff4.3",0.427350427,29.410913165197,-0.541419799295948
"1_F03",1,"Aurkb.3",0.821355236,45.6076064171554,-0.110324373055961
"1_F04",1,"Atad2.4",0,15.6487337292148,-1.00899991576454
"1_F05",1,"A1l.3",1.168224299,60.6111366207703,0.269198067147173
"1_F06",1,"Arid2.3",1.430615165,71.099360220449,0.556289746324493
"1_F07",1,"Atm.4",0,15.6487337292148,-1.00899991576454
"1_F08",1,"Asxl2.3",0.972644377,52.2013122473662,0.0552067454357333
"1_F09",1,"Asxl1.3",5.555555556,99.9999800612517,5.06954160379784
"1_F10",1,"Arid2.4",0.358744395,26.8787488520489,-0.616484229810739
"1_F11",1,"Atr.4",0.829562594,45.963853769083,-0.101344395110275
"1_G02",1,"Atad2b.4",0.833116376,46.1182109960618,-0.097456069051661
"1_G03",1,"Asxl1.4",1.313389274,66.5684816707251,0.428028506124739
"1_G04",1,"Aff1.4",1.912045889,86.0604919083683,1.08304114231521
"1_G05",1,"Aurkb.4",0.582072177,35.4896938046055,-0.372132934665707
"1_G06",1,"Atrx.4",0.412201154,28.8423835520083,-0.557995186580525
"1_G07",1,"A1l.4",0.611309221,36.6874198609226,-0.340143589212878
"1_G08",1,"Aff4.4",0.484429066,31.5980724858447,-0.478967921433453
"1_G09",1,"Asxl3.4",0.555555556,34.4156404721004,-0.401145763370646
"1_G10",1,"A2l.4",0.411522634,28.8170413730063,-0.558737580738999
"1_G11",1,"Asxl2.4",0.855809129,47.1051439395423,-0.0726270776189861
"2_B02",1,"Baz1a.1",1.483679525,73.0507784351803,0.614349451104269
"2_B03",1,"Brd2.1",0.355555556,26.7637696560548,-0.619973258057386
"2_B04",1,"Brd3.1",0.444444444,30.0585744150833,-0.522716594724735
"2_B05",1,"Brd1.1",0.464190981,30.8146443515553,-0.50111116862249
"2_B06",1,"Baz2a.1",0.664697194,38.907534847332,-0.281729807322911
"2_B07",1,"Brpf3.1",0.290697674,24.4802661623357,-0.690936697201127
"2_B08",1,"Brd8.1",0,15.6487337292148,-1.00899991576454
"2_B09",1,"Bop1.1",0.205338809,21.6422948202584,-0.784331030087395
"2_B10",1,"Baz1b.1",0.072833212,17.6364131491987,-0.929310369204798
"2_B11",1,"Brd9.1",0,15.6487337292148,-1.00899991576454
"2_C02",1,"Brd8.2",0.191204589,21.1914555577002,-0.799795809847151
"2_C03",1,"Baz2b.1",0.149328024,19.8883908901514,-0.845614528872333
"2_C04",1,"Baz1a.2",0.883392226,48.307103026536,-0.0424473775579294
"2_C05",1,"Brd9.2",0.394632991,28.1896379100749,-0.577217172058216
"2_C06",1,"Brd4.1",1.115241636,58.3645221112981,0.211227750116564
"2_C07",1,"Brd3.2",0.236630383,22.6599122827809,-0.750093746371271
"2_C08",1,"Baz2a.2",0,15.6487337292148,-1.00899991576454
"2_C09",1,"Brpf1.1",0.286532951,24.3373048930871,-0.695493476701898
"2_C10",1,"Brd2.2",0.840336134,46.4319762624414,-0.0895566612747383
"2_C11",1,"Bptf.1",0.346020761,26.4214612629205,-0.630405634568394
"2_D02",1,"Baz1b.2",0.866425993,47.5675316359493,-0.0610107688662369
"2_D03",1,"Brpf1.2",0.726072607,41.5048693221163,-0.214576668012141
"2_D04",1,"Brd2.3",0,15.6487337292148,-1.00899991576454
"2_D05",1,"Bmi1.1",0.58403634,35.5697254301265,-0.369983870323475
"2_D06",1,"Baz2b.2",0.314630309,25.3104850606423,-0.664751104409616
"2_D07",1,"Brpf1.3",0.427350427,29.410913165197,-0.541419799295948
"2_D08",1,"Brd4.2",2.380952381,94.4765572120614,1.59608930674875
"2_D09",1,"Bop1.2",0.573770492,35.1521444562937,-0.38121611931685
"2_D10",1,"Baz1a.3",0.22192632,22.1784004758094,-0.766182012711301
