type,shRNA,count
target,Zmynd11.3,112301
target,Taf1.2,111532
target,Sp100.1,87870
target,Smarcd1.2,73794
target,Sirt1.2,68832
target,Setd5.2,53521
target,Setd5.4,51763
target,Sp140.1,49343
target,Supt16h.4,36656
target,Suv39h2.3,34811
target,Whsc1l1.4,26139
target,Ube2a.1,25338
target,Setd2.3,24324
target,Setdb1.2,22553
target,Smarcc2.4,21652
target,Smarca5.1,19686
target,Smarce1.4,19120
target,Whsc1.4,13644
target,Satb1.3,11327
target,Setmar.2,11177
target,Ube2a.2,10972
target,Trim24.3,10596
target,Setmar.1,10557
target,Trim24.2,10175
target,Uhrf1.3,10140
target,Suv39h1.2,9604
target,Tcea1.3,8955
target,Ube2b.1,8604
target,Smyd5.1,8278
target,Setmar.4,8229
target,Taf3.4,8158
target,Suv39h2.2,8157
target,Smyd4.2,8032
target,Ube2b.4,8022
target,Setdb1.1,7983
target,Sirt1.1,7689
target,Smyd4.1,7537
target,Sfmbt1.1,7266
target,Whsc1l1.3,7178
target,Zmynd11.2,6635
target,Sirt3.4,6596
target,Sirt7.1,6540
target,Zmynd8.3,6431
target,Suv39h2.1,6426
target,Wdr82.2,6200
target,Setd7.1,6174
target,Sfmbt1.3,6137
target,Smyd1.3,6045
target,Sp100.2,5985
target,Smyd4.4,5940
target,Smarca1.2,5768
target,Scmh1.2,5565
target,Whsc1l1.2,5493
target,Taf1.3,5456
target,Suz12.4,5440
target,Suv420h1.3,5297
target,Usp51.2,5290
target,Wdr5.1,5218
target,Setd3.3,5202
target,Suz12.3,5144
target,Sirt1.4,5082
target,Smarca2.2,5074
target,Setdb2.2,5071
target,Tet2.3,5012
target,Setd3.1,4872
target,Zmynd11.4,4776
target,Usp51.3,4731
target,Setd8.3,4716
target,Scml2.4,4642
target,Wbp7.4,4641
target,Sirt1.3,4571
target,Usp27x.1,4536
target,Smarcc1.1,4531
target,Sirt4.2,4458
target,Smarcd1.1,4437
target,Usp22.3,4349
target,Taf3.3,4273
target,Ube2b.3,4239
target,Smarcd3.3,4218
target,Sfmbt1.4,4097
target,Sin3a.2,3995
target,Sp110.1,3989
target,Trim28.3,3932
target,Smarca1.1,3876
target,Sp110.4,3868
target,Supt16h.1,3827
target,Smarcd1.4,3583
target,Sirt7.4,3573
target,Ssrp1.4,3525
target,Setd2.2,3457
target,Setd4.2,3433
target,Whsc1.1,3421
target,Smarca4.3,3413
target,Uhrf1.1,3396
target,Setd1a.2,3355
target,Tcea1.4,3321
target,Setdb1.3,3256
target,Setdb2.3,3239
target,Sirt7.2,3164
target,Smyd2.2,3157
target,Sfmbt2.3,3147
target,Satb1.2,3068
target,Tet3.4,3038
target,Sp140.4,2998
target,Smarcc1.2,2962
target,Scmh1.3,2921
target,Sp100.4,2897
target,Suv39h1.4,2890
target,Smarcc1.3,2852
target,Trim24.4,2851
target,Taf3.1,2757
target,Sp140.3,2751
target,Ube2e1.3,2736
target,Smarcc2.3,2727
target,Sp110.3,2713
target,Zmynd11.1,2654
target,Smyd3.1,2599
target,Suv420h2.1,2589
target,Smarcd1.3,2514
target,Setd2.4,2462
target,Ube2e1.1,2460
target,Smarcd3.4,2453
target,Suv420h1.2,2352
target,Sirt5.1,2290
target,Sirt5.2,2276
target,Ssrp1.2,2151
target,Sp110.2,2142
target,Ube2i.4,1972
target,Usp27x.4,1971
target,Usp51.4,1958
target,Tet2.2,1942
target,Usp27x.2,1938
target,Tet1.1,1893
target,Smyd2.1,1893
target,Suv420h1.4,1864
target,Suv39h2.4,1817
target,Smarca5.4,1779
target,Smyd1.1,1778
target,Trim33.4,1746
target,Whsc1.3,1715
target,Sp100.3,1697
target,Trim66.3,1639
target,Sirt3.1,1549
target,Setdb1.4,1519
target,Ube2i.1,1482
target,Smyd3.4,1473
target,Tet1.2,1471
target,Smyd2.3,1424
target,Trim66.1,1407
target,Smarcd3.2,1388
target,Usp51.1,1342
target,Smyd5.2,1305
target,Sirt4.4,1296
target,Smarcc2.2,1293
target,Tdg.2,1293
target,Smyd1.2,1286
target,Tdg.3,1238
target,Scmh1.1,1233
target,Sirt4.3,1212
target,Wdr82.3,1175
target,Suz12.2,1164
target,Usp22.2,1138
target,Tdg.1,1127
target,Scml2.2,1120
target,Ube2i.3,1111
target,Trim28.1,997
target,Tet3.3,993
target,Setd4.3,977
target,Tcea1.1,964
target,Sirt3.3,955
target,Scml4.1,896
target,Trim33.2,892
target,Tet1.3,886
target,Sin3b.2,885
target,Setd2.1,882
target,Wbp7.1,877
target,Smarcd2.2,829
target,Ube2i.2,826
target,Ssrp1.3,818
target,Usp27x.3,818
target,Smarca1.3,812
target,Smarca4.2,796
target,Tet3.1,796
target,Wbp7.2,733
target,Suv420h2.3,715
target,Setd8.2,706
target,Zmynd8.2,706
target,Rpa3.3,700
target,Smarcd2.1,699
target,Trim28.2,632
target,Scml2.3,622
target,Smyd5.4,613
target,Wdr5.4,606
target,Suz12.1,599
target,Smarca4.1,582
target,Ube2b.2,580
target,Usp22.1,572
target,Trim33.1,547
target,Setd1a.4,539
target,Sirt6.2,525
target,Tet1.4,516
