Pool,Gene,nbPctgShift
P1-7,Cd14,-24.52975172833972
P1-7,Cd19,-23.419067361512436
P1-7,Cd4,-22.307742552961756
P1-7,Cecr2,-17.636079294387443
P1-7,Chaf1a,-16.69929172770147
P1-7,Chaf1b,-17.617222804159105
P1-7,Chd1,-22.42129382447745
P1-7,Chd1l,-19.7865416907544
P1-7,Chd2,-24.497693568083978
P1-7,Chd3,-21.49211711545567
P1-7,Chd4,-20.953714952617908
P1-7,Chd5,-23.34297970372037
P1-7,Chd6,-22.91705843110851
P1-7,Chd7,-29.80469315602988
P1-7,Chd8,-22.487108725605083
P1-7,Chd9,-24.21722033795797
P1-7,Clock,-9.010180934134079
P1-7,Crebbp,-25.340455021379455
P1-7,Ctsl,-20.817188970985104
P1-7,Cxxc1,-21.711582543776565
P1-7,Dmap1,-25.078422685806128
P1-7,Dnmt1,-9.397293642265467
P1-7,Dnmt3a,-29.377617034206995
P1-7,Dnmt3b,-21.32909635578985
P1-7,Dnmt3l,-19.734666109900367
P1-7,Dot1l,-22.931411743399636
P1-7,Dpy30,-11.953893767419517
P1-7,Dub2a,-22.24299374053977
P1-7,Eaf1,-16.515582018443194
P1-7,Eed,-15.896946975563282
P1-7,Ehmt1,-17.172506728589735
P1-7,Ehmt2,-29.123625242856743
P1-7,Elp3,-20.36939040529654
P1-7,Elp4,-24.948181220406273
P1-7,Ep300,-17.793314626676707
P1-7,Ep400,-22.102606970035794
P1-7,Epc1,-18.47463663681288
P1-7,Epc2,-30.827498632738173
P1-7,Ercc5,-24.758349313921137
P1-7,Ezh1,-29.931609260570568
P1-7,Ezh2,-18.993893931879107
P1-7,Fbxl19,-15.329932283646398
P1-7,Fbxo17,-9.589787017278187
P1-7,Fbxo44,-16.166137057701746
P1-7,Fbxw9,-25.611391991329874
P1-7,Fkbp1a,-24.368854616376314
P1-7,Fkbp2,2.456687009475919
P1-7,Fkbp5,-16.742831292431962
P1-7,Fosb,-10.02475776678428
P1-7,Gadd45a,-11.568543726831155
P1-7,Gadd45b,-28.083251034539234
P1-7,Gtf2b,-20.783164482344713
P1-7,Gtf2f1,-20.121244669721747
P1-7,Gtf2h1,-20.55402281736119
P1-7,Gtf3c4,-16.138988648500685
P1-7,H2afz,-2.7956723418294693
P1-7,Hat1,-11.412157285947039
P1-7,Hcfc1,-2.4664977430138126
P1-7,Hdac1,-16.8342075077341
P1-7,Hdac10,-18.96232458274903
P1-7,Hdac11,-13.23207317970241
P1-7,Hdac2,-29.287451715932225
P1-7,Hdac3,-13.904553678406188
P1-7,Hdac4,-17.85383186855778
P1-7,Hdac5,-5.659342246029914
P1-7,Hdac6,-23.0285533679209
P1-7,Hdac7,-22.674632416060085
P1-7,Hdac8,-27.260606007390862
P1-7,Hdac9,-15.005555472026387
P1-7,Hells,-13.609128405453681
P1-7,Hes1,-6.150446484218776
P1-7,Hes6,-31.0495840582687
P1-7,Hira,-28.004711199693148
P1-7,Hltf,-18.148709817666806
P1-7,Id2,-11.465218221492275
P1-7,Id3,-18.14141780481678
P1-7,Ing2,-23.66612907692973
P1-7,Ing3,-24.244039468039972
P1-7,Ing4,-24.529965416902606
P1-7,Ing5,-22.62087773895327
P1-7,Ino80,-25.877586994418344
P1-7,Iws1,-6.468372376008919
P1-7,Jarid2,-26.45398077550297
P1-7,Jhdm1d,-24.84944076326272
P1-7,Jmjd1c,-24.246838281793078
P1-7,Jmjd4,-23.363341128426473
P1-7,Klf12,-17.205322335120872
P1-7,Klf2,-15.837697481113972
P1-7,Ms4a1,-25.495373019293222
P1-7,Nfatc3,-13.056824106404505
P1-7,Runx3,-16.626069543135277
P1-7,Tbx21,-24.929523385725307
P8-14,Bcl6,-28.1674388518624
P8-14,CD4,-19.87898795867219
P8-14,CDK9,-23.686887015471143
P8-14,Ccnt1,-29.374364168794088
P8-14,Cd14,-10.542840700019429
P8-14,Cd19,-20.387290749284553
P8-14,Fosb,0.8864815035066798
P8-14,Hes1,-16.36866717738555
P8-14,Id2,-8.843717949049182
P8-14,Id3,-18.221374014172117
P8-14,Jmjd5,-18.50602286655335
P8-14,Jmjd6,-18.58332912591387
P8-14,Jmjd8,-5.369195282069584
P8-14,Kat2a,-10.474433172470382
P8-14,Kat2b,-19.533527200801263
P8-14,Kat5,-21.26086758960619
P8-14,Kdm1a,-22.299174984144496
P8-14,Kdm1b,-21.682823688573087
P8-14,Kdm2a,-19.090344997927392
P8-14,Kdm2b,-4.662417569996549
P8-14,Kdm3a,-19.13814563766323
P8-14,Kdm3b,-19.57909556306053
P8-14,Kdm4a,-19.41502982644426
P8-14,Kdm4b,4.039603074755537
P8-14,Kdm4c,-22.383351035717947
P8-14,Kdm4d,-23.066388801284788
P8-14,Kdm5a,-23.59052414024033
P8-14,Kdm5b,-19.387800068079738
P8-14,Kdm5c,-19.93548460998994
P8-14,Kdm5d,-20.20351684676919
P8-14,Kdm6a,-22.497072349552415
P8-14,Kdm6b,-12.137300518082151
P8-14,Klf12,-3.7439533814362114
P8-14,Klf2,-4.570383008843107
P8-14,L3mbtl1,-19.11426793577581
P8-14,L3mbtl2,-16.848500968060943
P8-14,L3mbtl3,-20.64911492703009
P8-14,L3mbtl4,-20.871348051733726
P8-14,Mbd1,-14.27959008139266
P8-14,Mbd2,-14.708166353236132
P8-14,Mbd3,-16.304587170256777
P8-14,Mbd4,-24.607889573514075
P8-14,Mecom,-18.447680506626494
P8-14,Mecp2,-10.069400975773322
P8-14,Men1,-16.194280691355626
P8-14,Mll1,-16.8147708259705
P8-14,Mll2,-12.30426671212034
P8-14,Mll3,-23.863725564267206
P8-14,Mll5,-20.70155984766976
P8-14,Morf4l1,-27.64138167938327
P8-14,Ms4a1,-20.283449229398254
P8-14,Msl3,-22.967308501527004
P8-14,Mta1,-15.625617890776729
P8-14,Mta2,-18.91934016512431
P8-14,Mta3,-16.305164462307673
P8-14,Mtf2,-19.42720546527904
P8-14,Myst1,-20.92886308931716
P8-14,Myst2,-14.685019211283395
P8-14,Myst3,-16.054872222077496
P8-14,Myst4,-18.120911254629394
P8-14,Nap1l1,-20.613950782451262
P8-14,Nap1l2,-19.28889640690656
P8-14,Nap1l3,-23.264481255269047
P8-14,Ncoa1,-16.978900813426474
P8-14,Ncoa3,-22.44213995567889
P8-14,Ncor1,-24.082885898435833
P8-14,Ncor2,-22.408930211460806
P8-14,Nfatc3,-13.84637397434205
P8-14,Nsd1,-16.81999238140778
P8-14,Orc1,-19.446526854119753
P8-14,Padi1,-21.550591421130957
P8-14,Padi2,-0.8404438275215055
P8-14,Padi3,-3.5590352777939884
P8-14,Padi4,-21.30100120682063
P8-14,Padi6,-15.630337461806333
P8-14,Paf1,-8.085904800490132
P8-14,Parp1,-17.18067484396617
P8-14,Parp2,-13.166994896665765
P8-14,Paxip1,-23.786238109833718
P8-14,Pbrm1,-15.914708538601632
P8-14,Pcgf1,-23.46035292510806
P8-14,Pcgf2,-7.114720965600557
P8-14,Pcgf5,-17.88333452519791
P8-14,Pcgf6,-25.49815081671237
P8-14,Pcmt1,-26.58940115128726
P8-14,Phc1,-17.337707617601342
P8-14,Phc2,4.2561343082051035
P8-14,Phc3,-6.612262163082353
P8-14,Phf1,-15.00708521258422
P8-14,Phf10,-3.103630750352617
P8-14,Phf17,-11.923850526644793
P8-14,Phf19,-17.949209960132375
P8-14,Phf2,-16.690466455075125
P8-14,Phf20,-15.957819407262575
P8-14,Phf20l1,-16.9693844964284
P8-14,Phf8,-14.136292660910982
P8-14,Phip,-16.109613986987306
P8-14,Polr2b,-11.831424545355178
P8-14,Ppargc1a,-23.448058533773832
P8-14,Prdm1,-22.716198185304236
P8-14,Prdm10,-20.338661893308455
P8-14,Prdm11,-13.235773488208231
P8-14,Prdm12,-22.25905905633516
P8-14,Prdm13,-14.56240209649769
P8-14,Prdm14,-13.510157872489092
P8-14,Prdm15,-16.68850013451892
P8-14,Prdm16,-7.67051481882531
P8-14,Prdm2,-16.14800845504959
P8-14,Prdm4,-20.48368964640754
P8-14,Prdm5,-12.504167280266287
P8-14,Prdm6,-10.17566226866644
P8-14,Prdm8,-19.563003029783093
P8-14,Prdm9,-15.796613041798553
P8-14,Prkaa1,-15.348746172572266
P8-14,Prkaa2,-23.795855933246756
P8-14,Prkcd,-19.198666259604313
P8-14,Prmt1,-16.630436216739334
P8-14,Prmt2,-21.51210689598745
P8-14,Prmt3,-24.05069239883689
P8-14,Prmt5,-15.678975800757321
P8-14,Prmt6,-19.824743308722013
P8-14,Prmt7,-14.804779261499263
P8-14,Prmt8,-18.133510805055348
P8-14,Psip1,-23.927006239483262
P8-14,Rbbp4,-18.818510886964646
P8-14,Rbbp5,-25.759519171069922
P8-14,Rbbp7,-26.65148978873616
P8-14,Ring1,-13.877023579922776
P8-14,Rnf2,-1.8143062485880688
P8-14,Rnf20,-22.51109100188073
P8-14,Rnf217,-19.091616445502815
P8-14,Rnf40,-18.35725463536678
P8-14,Runx3,-9.769677778856273
P8-14,Tbx21,-15.54189206750202
P15-21,Bcl6,-31.07700144168055
P15-21,CD4,-27.981142348137077
P15-21,CDK9,-24.4481371501535
P15-21,Ccnt1,-23.25274943531297
P15-21,Cd14,-23.097551523303284
P15-21,Cd19,-23.25319939739292
P15-21,Fosb,-1.8202763107390183
P15-21,Hes1,-1.5266379202378886
P15-21,Id2,-9.26364007184918
P15-21,Id3,-18.05057562556225
P15-21,Klf12,-17.893103805524685
P15-21,Klf2,-5.758307916923238
P15-21,Ms4a1,-28.645539045140815
P15-21,Nfatc3,-1.0287606766100579
P15-21,Rpa3,-6.779904366951808
P15-21,Runx3,-1.0510039353326377
P15-21,Satb1,-26.39427870084062
P15-21,Scmh1,-18.734269658106882
P15-21,Scml2,-16.578994625598714
P15-21,Scml4,-17.865468785095
P15-21,Setd1a,-10.615575685657499
P15-21,Setd2,-18.461229653680007
P15-21,Setd3,-14.158848233929104
P15-21,Setd4,-9.061906800171904
P15-21,Setd5,-14.153138699741831
P15-21,Setd7,-11.825890672425803
P15-21,Setd8,-11.336226590293029
P15-21,Setdb1,-21.68443429939536
P15-21,Setdb2,-17.0285912616715
P15-21,Setmar,-17.478017926207812
P15-21,Sfmbt1,-14.106138872606454
P15-21,Sfmbt2,-8.424540606525431
P15-21,Sgk1,-27.30429716181947
P15-21,Sin3a,-11.887987277851344
P15-21,Sin3b,-11.29894035716522
P15-21,Sirt1,-21.06271849767061
P15-21,Sirt3,-14.881482715873718
P15-21,Sirt4,-8.733711078208527
P15-21,Sirt5,-10.661530115129517
P15-21,Sirt6,-15.365943204131908
P15-21,Sirt7,-21.505931387210243
P15-21,Smarca1,-16.908420801103258
P15-21,Smarca2,-20.126545198842027
P15-21,Smarca4,-19.102385380014645
P15-21,Smarca5,-8.459734128968465
P15-21,Smarcc1,-16.56502921429794
P15-21,Smarcc2,-10.414879756229567
P15-21,Smarcd1,-20.914953831899368
P15-21,Smarcd2,-11.981298573368484
P15-21,Smarcd3,-20.979874712866092
P15-21,Smarce1,-18.80519159960214
P15-21,Smyd1,-22.576378705038678
P15-21,Smyd2,-12.609306656639898
P15-21,Smyd3,-10.365316890396237
P15-21,Smyd4,-25.924769711455657
P15-21,Smyd5,-14.117551255280134
P15-21,Sp100,-21.365113123425594
P15-21,Sp110,-18.657774220360835
P15-21,Sp140,-22.195093688536005
P15-21,Ssrp1,-20.10897526867523
P15-21,Supt16h,-16.176095570220888
P15-21,Suv39h1,-21.633975315324445
P15-21,Suv39h2,-22.61204740895999
P15-21,Suv420h1,-16.341772668315656
P15-21,Suv420h2,-8.3173562059137
P15-21,Suz12,-17.72881817424361
P15-21,Taf1,-9.78266543501483
P15-21,Taf3,-17.340716843366693
P15-21,Tbx21,-19.27317014008595
P15-21,Tcea1,-18.180975972004916
P15-21,Tdg,-18.101534926894182
P15-21,Tet1,-15.630338281957286
P15-21,Tet2,-15.133451758750686
P15-21,Tet3,-13.78176282775273
P15-21,Trim24,-26.03449149396048
P15-21,Trim28,-22.846601709827567
P15-21,Trim33,-26.335788428660127
P15-21,Trim66,-19.921038578081095
P15-21,Ube2a,-26.540389945584963
P15-21,Ube2b,-27.12513944595035
P15-21,Ube2e1,-14.300117445008203
P15-21,Ube2i,-18.762288605920595
P15-21,Uhrf1,-19.535453027876535
P15-21,Usp22,-20.786835126522888
P15-21,Usp27x,-24.547124784415214
P15-21,Usp51,-26.919474510269318
P15-21,Wbp7,-15.322052666034235
P15-21,Wdr5,-7.556543501881807
P15-21,Wdr82,-17.61963799578652
P15-21,Whsc1,-15.281314099068172
P15-21,Whsc1l1,-28.626435865959866
P15-21,Zmynd11,-26.21552909961244
P15-21,Zmynd8,-9.130629975531859
