Gene,nbPctgShift,ZScore
Actb,-14.248394188711252,0.6413014238919758
Actl6a,-12.284062659008931,0.9526649935788508
Actl6b,-18.242255565036302,0.008239786299897477
Aff1,-13.555633367330204,0.7511100173105738
Aff4,-20.707701396774386,-0.3825547427457814
Arid1a,-7.091298218057888,1.775763156200415
Arid1b,-10.393315061223465,1.252364872403573
Arid2,-21.315407005433585,-0.4788813478884162
Ash1l,-26.05884801036024,-1.2307578522160125
Ash2l,-22.93738508350208,-0.7359789287727365
Asxl1,-20.103799570726103,-0.2868310701092634
Asxl2,-22.588818144788934,-0.6807280484241439
Asxl3,-29.141875755854375,-1.7194444663468789
Atad2,-23.848825162473634,-0.8804500795195134
Atad2b,-26.9618588683444,-1.3738928983915246
Atm,-25.24444661841311,-1.1016681742668706
Atr,-21.10799270422448,-0.44600438376497076
Atrx,-24.762514289731726,-1.025277723909194
Aurkb,-15.089798162621655,0.507931602706462
Baz1a,-23.088100839848163,-0.7598686822050839
Baz1b,-25.67752592352298,-1.1703149970447724
Baz2a,-16.061265711661964,0.3539455777761447
Baz2b,-27.997748070435595,-1.5380903135865458
Bmi1,-21.885682282509634,-0.5692749211165967
Bop1,-24.613996706065524,-1.001736399895225
Bptf,-23.455336294327395,-0.8180786840776108
Brd1,-22.51449730411206,-0.668947551137727
Brd2,-20.23257679793845,-0.30724337656208006
Brd3,-22.670513798776582,-0.6936775175279426
Brd4,-15.003022633895666,0.5216862759767548
Brd7,-4.01322520858255,2.2636644017362446
Brd8,-21.721909929223948,-0.5433155839252932
Brd9,-22.891090962129436,-0.7286409093660593
Brdt,-15.242418646275484,0.483739933490118
Brpf1,-22.434511148967438,-0.6562690524144837
Brpf3,-16.528833079589084,0.27983209817988386
Brwd1,-22.82356568535333,-0.7179375678459603
Brwd3,-24.88926777031521,-1.0453692489842359
Carm1,-22.081904876568547,-0.6003779026732081
Cbx1,-24.679461350586692,-1.0121131133461778
Cbx2,-22.63007211952338,-0.68726716091247
Cbx3,-17.460118750097575,0.13221524919935512
Cbx4,-22.07453831582104,-0.599210238958618
Cbx5,-23.128517294977172,-0.7662750405782881
Cbx6,-12.475096924655176,0.9223844070359369
Cbx7,-26.222603488253945,-1.2567145145114507
Cbx8,-22.788940329119733,-0.7124491488313724
Cecr2,-17.636079294387443,0.10432397811517034
Chaf1a,-16.69929172770147,0.2528129253173912
Chaf1b,-17.617222804159105,0.10731289522029391
Chd1,-22.42129382447745,-0.6541739919459809
Chd1l,-19.7865416907544,-0.23654294688484562
Chd2,-24.497693568083978,-0.9833013446817055
Chd3,-21.49211711545567,-0.5068914316366392
Chd4,-20.953714952617908,-0.4215500232167966
Chd5,-23.34297970372037,-0.8002691908223905
Chd6,-22.91705843110851,-0.7327569782244987
Chd7,-29.80469315602988,-1.8245067680248928
Chd8,-22.487108725605083,-0.6646062241042635
Chd9,-24.21722033795797,-0.9388439072210968
Clock,-9.010180934134079,1.4716036173172455
Crebbp,-25.340455021379455,-1.1168863381132084
Ctsl,-20.817188970985104,-0.39990947204026656
Cxxc1,-21.711582543776565,-0.5416786038382727
Dmap1,-25.078422685806128,-1.075351942241721
Dnmt1,-9.397293642265467,1.410242898491331
Dnmt3a,-29.377617034206995,-1.7568115018195225
Dnmt3b,-21.32909635578985,-0.4810512285471394
Dnmt3l,-19.734666109900367,-0.22832021778333805
Dot1l,-22.931411743399636,-0.7350321026035652
Dpy30,-11.953893767419517,1.0049996240271122
Dub2a,-22.24299374053977,-0.6259118835539632
Eaf1,-16.515582018443194,0.2819325062006973
Eed,-15.896946975563282,0.37999152137807557
Ehmt1,-17.172506728589735,0.1778042469563225
Ehmt2,-29.123625242856743,-1.7165516018840148
Elp3,-20.36939040529654,-0.3289295189085345
Elp4,-24.948181220406273,-1.054707541347594
Ep300,-17.793314626676707,0.07940081539940082
Ep400,-22.102606970035794,-0.6036593638850689
Epc1,-18.47463663681288,-0.028594627312035666
Epc2,-30.827498632738173,-1.9866302993676088
Ercc5,-24.758349313921137,-1.0246175391509516
Ezh1,-29.931609260570568,-1.8446240704063952
Ezh2,-18.993893931879107,-0.11090140828717636
Fbxl19,-15.329932283646398,0.469868263603406
Fbxo17,-9.589787017278187,1.3797310304696853
Fbxo44,-16.166137057701746,0.3373225606494163
Fbxw9,-25.611391991329874,-1.159832195697998
Fkbp1a,-24.368854616376314,-0.9628792543614975
Fkbp2,2.456687009475919,3.2892015543576725
Fkbp5,-16.742831292431962,0.24591152700854627
Gadd45a,-11.568543726831155,1.0660809447727793
Gadd45b,-28.083251034539234,-1.551643274336584
Gtf2b,-20.783164482344713,-0.3945162957461162
Gtf2f1,-20.121244669721747,-0.2895962694733686
Gtf2h1,-20.55402281736119,-0.35819535618247966
Gtf3c4,-16.138988648500685,0.34162581876666664
H2afz,-2.7956723418294693,2.456657082015717
Hat1,-11.412157285947039,1.0908695508446287
Hcfc1,-2.4664977430138126,2.5088341084431347
Hdac1,-16.8342075077341,0.23142760504794854
Hdac10,-18.96232458274903,-0.10589739288081487
Hdac11,-13.23207317970241,0.8023971109121372
Hdac2,-29.287451715932225,-1.7425195175309844
Hdac3,-13.904553678406188,0.6958031243802664
Hdac4,-17.85383186855778,0.06980830813941184
Hdac5,-5.659342246029914,2.0027405866103596
Hdac6,-23.0285533679209,-0.7504298918864702
Hdac7,-22.674632416060085,-0.6943303540579147
Hdac8,-27.260606007390862,-1.4212469087715056
Hdac9,-15.005555472026387,0.5212847991843216
Hells,-13.609128405453681,0.7426305901981934
Hes6,-31.0495840582687,-2.021832763830974
Hira,-28.004711199693148,-1.5391940299139784
Hltf,-18.148709817666806,0.023067597893598787
Ing2,-23.66612907692973,-0.8514911667786541
Ing3,-24.244039468039972,-0.9430949717445557
Ing4,-24.529965416902606,-0.9884167123763257
Ing5,-22.62087773895327,-0.6858097719167319
Ino80,-25.877586994418344,-1.2020264104428966
Iws1,-6.468372376008919,1.8745023002286954
Jarid2,-26.45398077550297,-1.2933898195773115
Jhdm1d,-24.84944076326272,-1.0390563232391163
Jmjd1c,-24.246838281793078,-0.9435386079779913
Jmjd4,-23.363341128426473,-0.8034966530834902
Jmjd5,-18.50602286655335,-0.033569616708294586
Jmjd6,-18.58332912591387,-0.045823328726692134
Jmjd8,-5.369195282069584,2.048731394712996
Kat2a,-10.474433172470382,1.239506948828969
Kat2b,-19.533527200801263,-0.19643795768974198
Kat5,-21.26086758960619,-0.47023637785974276
Kdm1a,-22.299174984144496,-0.6348170975128647
Kdm1b,-21.682823688573087,-0.5371200760740619
Kdm2a,-19.090344997927392,-0.12618973806796932
Kdm2b,-4.662417569996549,2.1607617867718822
Kdm3a,-19.13814563766323,-0.13376655369018853
Kdm3b,-19.57909556306053,-0.20366093798776747
Kdm4a,-19.41502982644426,-0.17765509699620652
Kdm4b,4.039603074755537,3.5401074677168363
Kdm4c,-22.383351035717947,-0.6481597311282952
Kdm4d,-23.066388801284788,-0.756427135943646
Kdm5a,-23.59052414024033,-0.8395071291467123
Kdm5b,-19.387800068079738,-0.17333894433160318
Kdm5c,-19.93548460998994,-0.26015169027236773
Kdm5d,-20.20351684676919,-0.3026371224780976
Kdm6a,-22.497072349552415,-0.6661855448412926
Kdm6b,-12.137300518082151,0.9759280647065517
L3mbtl1,-19.11426793577581,-0.12998173102498792
L3mbtl2,-16.848500968060943,0.2291619677238772
L3mbtl3,-20.64911492703009,-0.3732682796008864
L3mbtl4,-20.871348051733726,-0.40849415566309993
Mbd1,-14.27959008139266,0.6363566045689749
Mbd2,-14.708166353236132,0.568423551585552
Mbd3,-16.304587170256777,0.31537701804784907
Mbd4,-24.607889573514075,-1.0007683664634863
Mecom,-18.447680506626494,-0.024321847084836066
Mecp2,-10.069400975773322,1.303708061876737
Men1,-16.194280691355626,0.3328615508321175
Mll1,-16.8147708259705,0.23450848753915393
Mll2,-12.30426671212034,0.9494624760792388
Mll3,-23.863725564267206,-0.8828119223256096
Mll5,-20.70155984766976,-0.38158125399212206
Morf4l1,-27.64138167938327,-1.4816031524547912
Msl3,-22.967308501527004,-0.7407220498358522
Mta1,-15.625617890776729,0.4229995325623263
Mta2,-18.91934016512431,-0.09908399019895074
Mta3,-16.305164462307673,0.31528551225516555
Mtf2,-19.42720546527904,-0.17958504126146488
Myst1,-20.92886308931716,-0.4176107875258319
Myst2,-14.685019211283395,0.5720925741703218
Myst3,-16.054872222077496,0.3549590012790895
Myst4,-18.120911254629394,0.027473911027922713
Nap1l1,-20.613950782451262,-0.3676944579646228
Nap1l2,-19.28889640690656,-0.15766185697015928
Nap1l3,-23.264481255269047,-0.787826506501995
Ncoa1,-16.978900813426474,0.2084924622327236
Ncoa3,-22.44213995567889,-0.6574782843868936
Ncor1,-24.082885898435833,-0.9175507344602665
Ncor2,-22.408930211460806,-0.652214252143977
Nsd1,-16.81999238140778,0.23368082575412114
Orc1,-19.446526854119753,-0.18264764882530315
Padi1,-21.550591421130957,-0.5161601158046206
Padi2,-0.8404438275215055,2.766577744878951
Padi3,-3.5590352777939884,2.3356574416217226
Padi4,-21.30100120682063,-0.47659790397251073
Padi6,-15.630337461806333,0.4222514396559365
Paf1,-8.085904800490132,1.618109393962481
Parp1,-17.18067484396617,0.1765095298870473
Parp2,-13.166994896665765,0.812712582719716
Paxip1,-23.786238109833718,-0.8705294893179715
Pbrm1,-15.914708538601632,0.3771761597208317
Pcgf1,-23.46035292510806,-0.8188738635287628
Pcgf2,-7.114720965600557,1.7720504477413366
Pcgf5,-17.88333452519791,0.06513188140196134
Pcgf6,-25.49815081671237,-1.1418824882116128
Pcmt1,-26.58940115128726,-1.3148551226460476
