Pool,Gene,nbPctgShift
P1-7,Actb,-6.463247821421071
P1-7,Actl6a,-3.704769454226046
P1-7,Actl6b,-10.157296561758928
P1-7,Aff1,-5.243197112168135
P1-7,Aff4,-0.37289584509145435
P1-7,Arid1a,-8.21948730203429
P1-7,Arid1b,11.435939649868901
P1-7,Arid2,-12.336807562963566
P1-7,Ash1l,-4.965425151035149
P1-7,Ash2l,1.162671963153855
P1-7,Asxl1,-16.487451304782287
P1-7,Asxl2,-5.797772223115899
P1-7,Asxl3,-5.57630353844768
P1-7,Atad2,-3.8610174696979804
P1-7,Atad2b,-3.9852948731955635
P1-7,Atm,-6.85609227296521
P1-7,Atr,-7.247414577547868
P1-7,Atrx,-8.75600340753777
P1-7,Aurkb,-3.2221669555645764
P1-7,Baz1a,-4.412107140369874
P1-7,Baz1b,-9.981269646396905
P1-7,Baz2a,-2.713109515240191
P1-7,Baz2b,-9.577028872752413
P1-7,Bcl6,3.339444432014446
P1-7,Bmi1,-8.007559497140354
P1-7,Bop1,-1.8820581640709708
P1-7,Bptf,-10.282122432922174
P1-7,Brd1,-6.801843950579669
P1-7,Brd2,-3.7619630116208675
P1-7,Brd3,-2.8913067324448427
P1-7,Brd4,-6.908558504091193
P1-7,Brd7,0.9873647264438384
P1-7,Brd8,-7.785479403698247
P1-7,Brd9,-2.164199254313625
P1-7,Brdt,-1.042532363851515
P1-7,Brpf1,-3.3590020118894497
P1-7,Brpf3,-4.052713591403384
P1-7,Brwd1,-9.190215493334872
P1-7,Brwd3,-11.906581959478098
P1-7,CD4,-0.7118015767828076
P1-7,CDK9,-10.430658194585792
P1-7,Carm1,-9.217899924867655
P1-7,Cbx1,-8.296532180053294
P1-7,Cbx2,-1.8353908952342692
P1-7,Cbx3,-6.839104076489605
P1-7,Cbx4,-5.895603386048212
P1-7,Cbx5,-12.853473956119224
P1-7,Cbx6,-17.693828623157618
P1-7,Cbx7,-13.04154175436261
P1-7,Cbx8,-8.468878641690385
P1-7,Ccnt1,-1.1467855073468805
P1-7,Cd14,-2.4579574006570653
P1-7,Cd19,-3.540184526389647
P1-7,Cd4,-21.99180845928963
P1-7,Cecr2,-5.911943406821117
P1-7,Chaf1a,-15.00221385742696
P1-7,Chaf1b,-9.613865893160618
P1-7,Chd1,-1.777557484964485
P1-7,Chd1l,-13.075363576037269
P1-7,Chd2,-10.163816587653564
P1-7,Chd3,-6.034924689698606
P1-7,Chd4,-11.023724999422486
P1-7,Chd5,-1.3363376981283253
P1-7,Chd6,-3.1938300270998887
P1-7,Chd7,3.8626763380523053
P1-7,Chd8,-5.598154253424302
P1-7,Chd9,-6.880598444123073
P1-7,Clock,1.5659146805288913
P1-7,Crebbp,-6.517023626320466
P1-7,Ctsl,-5.5683043248330115
P1-7,Cxxc1,-6.654715885478568
P1-7,Dmap1,-3.724613544416453
P1-7,Dnmt1,-2.3332705719267537
P1-7,Dnmt3a,-4.797575464093082
P1-7,Dnmt3b,-10.764338999532143
P1-7,Dnmt3l,-6.8947762638545385
P1-7,Dot1l,-6.052649100623427
P1-7,Dpy30,4.092645169021831
P1-7,Dub2a,-4.9124430390215075
P1-7,Eaf1,-2.1313451765694644
P1-7,Eed,-9.47089108906162
P1-7,Ehmt1,-7.91032554008601
P1-7,Ehmt2,-7.816920838113592
P1-7,Elp3,-3.167151447369335
P1-7,Elp4,-5.051953952383575
P1-7,Ep300,-5.640519503464901
P1-7,Ep400,1.9324371161030527
P1-7,Epc1,-10.311659920608873
P1-7,Epc2,-0.7371677381990954
P1-7,Ercc5,-2.888857875748034
P1-7,Ezh1,-9.332385131786955
P1-7,Ezh2,-5.409346034192357
P1-7,Fbxl19,-0.8214397022054118
P1-7,Fbxo17,-4.326858044817622
P1-7,Fbxo44,-1.6904819530265272
P1-7,Fbxw9,-0.5359207311117622
P1-7,Fkbp1a,-3.0573801011529156
P1-7,Fkbp2,0.7032502373686628
P1-7,Fkbp5,-0.682479969310922
P1-7,Fosb,-22.082849827463207
P1-7,Gadd45a,-2.5972851220014785
P1-7,Gadd45b,-4.489467489536828
P1-7,Gtf2b,-6.603604125186966
P1-7,Gtf2f1,-2.937774598592867
P1-7,Gtf2h1,-3.526766222667012
P1-7,Gtf3c4,-4.766271487801475
P1-7,H2afz,-13.531672112384934
P1-7,Hat1,5.3092172164422236
P1-7,Hcfc1,-4.835697112849462
P1-7,Hdac1,-3.942744239836001
P1-7,Hdac10,3.403869411151341
P1-7,Hdac11,3.4643603498062325
P1-7,Hdac2,-3.653026415332601
P1-7,Hdac3,-7.003477840235919
P1-7,Hdac4,-4.749593640908536
P1-7,Hdac5,1.5659257705240333
P1-7,Hdac6,-4.959537145004436
P1-7,Hdac7,-8.701024533294271
P1-7,Hdac8,-5.537979981472592
P1-7,Hdac9,-5.714307567389639
P1-7,Hells,-7.247452201120827
P1-7,Hes1,-5.045185957336725
P1-7,Hes6,-17.558280294222623
P1-7,Hira,-15.66312933304254
P1-7,Hltf,-1.9113373520683676
P1-7,Id2,7.549800162673682
P1-7,Id3,-7.058759599759176
P1-7,Ing2,-7.488489079504507
P1-7,Ing3,-5.133096412294776
P1-7,Ing4,-8.071261558818453
P1-7,Ing5,-0.3989345469449308
P1-7,Ino80,-7.782405226920677
P1-7,Iws1,7.733616835336439
P1-7,Jarid2,-6.1519762230497435
P1-7,Jhdm1d,-7.212220378986736
P1-7,Jmjd1c,-20.28637874529751
P1-7,Jmjd4,-4.772108490420649
P1-7,Klf12,-8.17940231971344
P1-7,Klf2,-0.2755283700464654
P1-7,Ms4a1,-4.624571336327563
P1-7,Nfatc3,-9.926022539216117
