shRNA,count
Chd1.4,3608
Chd1l.1,131
Chd1l.2,1810
Chd1l.3,1039
Chd2.1,2285
Chd2.2,3345
Chd2.3,35
Chd2.4,12513
Chd3.1,11555
Chd3.2,352
Chd3.3,2233
Chd3.4,2280
Chd4.1,43
Chd4.2,3183
Chd4.3,28
Chd4.4,1638
Chd5.1,7033
Chd5.2,1188
Chd5.3,2682
Chd5.4,2640
Chd6.1,1989
Chd6.2,4308
Chd6.3,11602
Chd6.4,202
Chd7.1,6176
Chd7.2,1533
Chd7.3,6
Chd8.1,8225
Chd8.2,29784
Chd8.3,1568
Chd8.4,1698
Chd9.1,3617
Chd9.2,1248
Chd9.3,3080
Chd9.4,24418
Clock.1,1
Clock.2,134
Clock.3,0
Crebbp.1,1422
Crebbp.2,1179
Crebbp.3,11047
Crebbp.4,2550
Ctsl.1,6699
Ctsl.2,6380
Ctsl.3,1836
Ctsl.4,2879
Cxxc1.1,128
Cxxc1.2,3742
Cxxc1.3,1162
Cxxc1.4,7704
Dmap1.1,380
Dmap1.2,1339
Dmap1.3,6858
Dmap1.4,7455
Dnmt1.1,0
Dnmt1.2,16897
Dnmt1.3,1
Dnmt1.4,1070
Dnmt3a.1,6516
Dnmt3a.2,3968
Dnmt3a.3,4087
Dnmt3a.4,35392
Dnmt3b.1,271
Dnmt3b.2,11997
Dnmt3b.3,5203
Dnmt3b.4,2542
Dnmt3l.1,823
Dnmt3l.2,2289
Dnmt3l.3,1800
Dnmt3l.4,529
Dot1l.1,5688
Dot1l.2,512
Dot1l.3,254
Dot1l.4,1023
Dpy30.1,165
Dpy30.2,59
Dpy30.3,0
Dub2a.1,2102
Dub2a.2,325
Dub2a.3,207
Dub2a.4,8986
Eaf1.1,504
Eaf1.2,206
Eaf1.3,0
Eed.1,0
Eed.2,7650
Eed.3,1536
Eed.4,4963
Ehmt1.1,43
Ehmt1.2,281
Ehmt1.3,5269
Ehmt1.4,1621
Ehmt2.1,21560
Ehmt2.2,5958
Ehmt2.3,6153
Ehmt2.4,266
Elp3.1,3085
Elp3.2,4697
Elp3.4,906
Elp4.1,5121
Elp4.2,5041
Elp4.3,2120
Ep300.2,1075
Ep300.3,263
Ep400.1,5953
Ep400.2,5161
Ep400.3,271
Ep400.4,1952
Epc1.1,46
Epc1.2,415
Epc1.3,8642
Epc1.4,5
Epc2.1,8606
Epc2.2,12451
Epc2.3,11157
Ercc5.1,9477
Ercc5.2,4025
Ercc5.3,2723
Ercc5.4,214
Ezh1.2,22786
Ezh1.3,10450
Ezh1.4,411
Ezh2.1,61
Ezh2.2,440
Ezh2.3,434
Ezh2.4,4758
Fbxl19.1,12105
Fbxl19.2,2284
Fbxl19.3,4261
Fbxl19.4,4
Fbxo17.1,0
Fbxo17.2,0
Fbxo17.3,1
Fbxo44.1,4980
Fbxo44.2,1894
Fbxo44.3,21
Fbxo44.4,50
Fbxw9.1,654
Fbxw9.2,206
Fbxw9.3,1774
Fbxw9.4,2073
Fkbp1a.1,26780
Fkbp1a.3,1118
Fkbp1a.4,27983
Fkbp2.1,0
Fkbp2.2,64
Fkbp2.3,0
Fkbp5.1,4
Fkbp5.2,1239
Fkbp5.3,0
Fosb,0
Fosb.2,90
Gadd45a.1,502
Gadd45a.2,34
Gadd45a.3,1062
Gadd45a.4,495
Gadd45b.1,723
Gadd45b.2,15846
Gadd45b.3,1062
Gadd45b.4,3382
Gtf2b.2,13
Gtf2b.3,825
Gtf2b.4,1577
Gtf2f1.1,2020
Gtf2f1.2,2769
Gtf2f1.3,2496
Gtf2f1.4,772
Gtf2h1.1,1
Gtf2h1.2,326
Gtf2h1.3,4438
Gtf3c4.1,442
Gtf3c4.2,1140
Gtf3c4.3,0
Gtf3c4.4,11757
H2afz.1,0
H2afz.2,0
H2afz.3,0
Hat1.1,16092
Hat1.2,337
Hat1.4,103
Hcfc1.1,50
Hcfc1.2,27
Hcfc1.3,1955
Hcfc1.4,0
Hdac1.1,1
Hdac1.2,50
Hdac1.3,1646
Hdac1.4,1974
Hdac10.1,4930
Hdac10.2,3054
Hdac10.3,742
Hdac10.4,908
Hdac11.1,383
Hdac11.2,0
Hdac11.3,5
Hdac2.1,29582
Hdac2.2,6369
Hdac2.3,15130
Hdac2.4,10131
Hdac3.1,0
Hdac3.2,476
Hdac3.3,1000
Hdac3.4,4537
Hdac4.1,204
Hdac4.2,176
Hdac4.3,1723
Hdac4.4,503
Hdac5.1,37
Hdac5.2,0
Hdac5.3,0
Hdac6.1,3381
Hdac6.2,2832
Hdac6.3,704
Hdac6.4,7656
Hdac7.1,2753
Hdac7.2,4036
Hdac7.3,104
Hdac7.4,269
Hdac8.1,8820
Hdac8.2,1751
Hdac8.3,5552
Hdac8.4,24198
Hdac9.2,6843
Hdac9.3,43
Hells.1,4289
Hells.2,2327
Hells.3,0
Hes1,9
Hes1.2,788
Hes1.3,115
Hes6,60
Hes6.3,691
Hira.1,2191
Hira.2,1106
Hira.3,2
Hira.4,17351
Hltf.1,0
Hltf.2,3907
Hltf.4,5302
Id2,78
Id2.2,1090
Id2.3,7578
Id2.4,2121
Id2.5,376
Id3,2626
Id3.2,3451
Id3.3,21486
Id3.4,44
Id3.5,0
Ing2.1,15029
Ing2.2,2435
Ing2.3,654
Ing2.4,877
Ing3.1,3221
Ing3.2,1490
Ing3.4,5580
Ing4.1,3633
Ing4.2,16
Ing4.3,9147
Ing4.4,866
Ing5.1,679
Ing5.2,17003
Ing5.3,1410
Ing5.4,775
Ino80.1,3859
Ino80.2,5656
Ino80.3,8334
Ino80.4,223
Iws1.1,11
Iws1.2,0
Iws1.3,1
Jarid2.1,18211
Jarid2.2,12813
Jarid2.3,2878
Jarid2.4,5697
Jhdm1d.1,7839
Jhdm1d.2,929
Jhdm1d.3,280
Jhdm1d.4,1532
Jmjd1c.2,10592
Jmjd1c.3,0
Jmjd1c.4,24547
Jmjd4.1,3710
Jmjd4.2,11006
Jmjd4.3,342
Jmjd4.4,206
Klf12,136
Klf12.4,12
Klf12.5,3418
Klf2,1482
Klf2.2,1
Klf2.3,2920
Klf2.4,4924
Klf2.5,0
Klf2.6,1552
Klf2.7,439
Ms4a1,5589
Ms4a1.2,6580
Nfatc3.2,4615
Nfatc3.3,58
Nfatc3.7,0
Nfatc3.8,5
Runx3,530
Runx3.2,258
Runx3.3,606
Tbx21,4693
Tbx21.3,1046
Tbx21.4,716
