type,shRNA,count,ZScore
target,Rbbp7.3,382193,16.133415638396237
target,Kat5.2,188341,7.788572109778174
target,Psip1.2,147628,6.035979334977672
target,Kat2b.2,109557,4.397118049161594
target,Prmt8.4,103636,4.142233815143129
target,Pcgf6.3,98406,3.9170954020513244
target,Mll5.1,83579,3.2788301533109454
target,Nap1l3.3,62430,2.3684186239651384
target,Morf4l1.2,60036,2.2653629144160408
target,Phf8.2,53081,1.9659675677518917
target,Prdm8.1,52479,1.9400529741225865
target,Pbrm1.2,51385,1.8929590116135169
target,L3mbtl1.3,45173,1.62554795575763
target,Prmt3.2,44644,1.6027758294621108
target,Nap1l1.4,33996,1.1444060737065598
target,Phf20.3,33543,1.1249055572379962
target,Prmt2.4,31506,1.037217804376045
target,Prmt5.2,30363,0.9880145144785435
target,Phc1.2,29846,0.9657589581557017
target,Mbd4.1,29172,0.9367449446903333
target,Phf19.1,28495,0.9076017887317958
target,Phf20l1.4,28197,0.8947736344103124
target,Prdm15.4,28067,0.8891774597063097
target,Prmt5.3,27370,0.8591733537933101
target,Padi6.1,26127,0.8056653141234988
target,Mbd3.2,25020,0.758011734144029
target,Parp1.3,24901,0.7528890819149803
target,Kdm4d.1,24686,0.7436338699045141
target,Prdm9.4,23896,0.7096263467032664
target,Nap1l3.1,21236,0.5951200027598248
target,Prdm10.2,21192,0.5932259128600085
target,Mta3.1,20903,0.5807851860180331
target,Ppargc1a.4,20357,0.5572812522612214
target,Kdm5c.2,20314,0.5554302098591282
target,Jmjd6.2,19934,0.5390721607243507
target,Mtf2.1,19818,0.5340786509884713
target,Rbbp4.3,19631,0.526028768914252
target,Ncoa1.2,19254,0.5097998622726438
target,Ncor1.4,18946,0.4965412329739296
target,Prkaa2.3,18684,0.48526278857047783
target,Prdm6.4,18193,0.46412646718843653
target,Mll2.2,17944,0.45340764025538505
target,Nap1l2.1,16717,0.4005883605491434
target,Jmjd5.4,16633,0.3969723707404031
target,Phip.1,16631,0.3968862757449569
target,Kdm4a.3,16590,0.3951213283383099
target,Prdm4.2,16399,0.3868992562731981
target,Ncor1.1,14783,0.31733449995267116
target,Kat2a.3,14227,0.2934000912186285
target,Rbbp7.1,14139,0.2896119114189958
target,L3mbtl3.4,13990,0.2831978342582542
target,Pcmt1.4,13666,0.2692504449959703
target,Myst1.2,13485,0.2614588479080895
target,Rnf217.4,13246,0.251170495952269
target,L3mbtl3.3,13215,0.24983602352285292
target,Myst2.1,13199,0.24914726355928335
target,Kdm2a.2,12946,0.23825624663533948
target,Ncor2.1,12894,0.23601777675373836
target,Prkcd.1,12834,0.23343492689035245
target,Mbd2.3,12554,0.22138162752788493
target,Kdm4c.2,12439,0.2164311652897286
target,Nap1l3.4,12372,0.21354698294228103
target,Prmt3.1,12227,0.20730509577243175
target,Prdm13.1,12126,0.20295729850239883
target,Kat2b.3,12069,0.20050359113218222
target,Kdm5b.3,11822,0.1898708591945769
target,Rbbp7.4,11692,0.18427468449057413
target,Padi1.4,11682,0.18384420951334315
target,Mll5.2,11120,0.15965151579296188
target,Kdm1a.1,11050,0.156638190952345
target,Pbrm1.1,10861,0.1485022138826794
target,Phf1.3,10757,0.1440252741194772
target,Phf19.3,10751,0.1437669891331386
target,Mta1.4,10736,0.1431212766672921
target,Prdm5.1,10712,0.14208813672193776
target,Myst3.2,10676,0.1405384268039062
target,Prdm2.4,10634,0.13873043189953607
target,Kdm4c.1,10607,0.13756814946101242
target,Kdm5a.2,10412,0.12917388740500824
target,Prkcd.3,10393,0.12835598494826939
target,Phc1.1,10238,0.12168362280118913
target,Prkaa1.2,10174,0.11892858294691085
target,Phip.2,10125,0.11681925555847902
target,Kdm3a.3,9771,0.1015804413645022
target,Prmt3.3,9767,0.10140825137360981
target,Mbd4.4,9520,0.09077551943600452
target,Prmt3.4,9503,0.09004371197471185
target,Msl3.3,9330,0.08259649486861584
target,Kdm5a.3,9204,0.07717251015550544
target,Kdm5a.1,9159,0.07523537275796602
target,Paxip1.4,8873,0.06292378840915988
target,Kdm5d.2,8807,0.060082653559435394
target,Kdm5c.3,8739,0.05715542371426471
target,Ncoa1.1,8375,0.041486134543056906
target,Kdm5d.1,8302,0.038343667209270724
target,Mbd1.1,8294,0.03799928722748594
target,Kdm1a.3,7820,0.01759477330673732
target,Psip1.1,7812,0.017250393324952533
target,L3mbtl3.2,7779,0.01582982590009029
target,Pbrm1.4,7512,0.0043361440080230285
target,Rnf20.3,7438,0.0011506291765137507
target,Nap1l2.4,7237,-0.007501917865829018
target,Mll1.2,7227,-0.007932392843060002
target,Mbd1.4,7215,-0.008448962815737182
target,Kdm5b.2,7173,-0.010256957720107313
target,Rbbp5.4,7161,-0.010773527692784493
target,Orc1.2,7037,-0.01611141741044869
target,Kdm5c.1,6933,-0.020588357173650918
target,L3mbtl4.2,6581,-0.03574107637218154
target,Prdm6.1,6556,-0.036817263815258995
target,Pcmt1.3,6313,-0.047277805761971894
target,Morf4l1.3,6256,-0.0497315131321885
target,Pcgf1.1,6146,-0.05446673788172932
target,Kdm6a.3,6078,-0.05739396772690001
target,Mta2.1,5924,-0.06402328237625715
target,Kdm5b.4,5855,-0.06699355971915094
target,Ncor1.3,5847,-0.06733793970093573
target,Rbbp5.3,5812,-0.06884460212124417
target,Kdm4d.4,5770,-0.0706525970256143
target,Psip1.3,5769,-0.0706956445233374
target,Kdm5d.3,5700,-0.07366592186623118
target,Paxip1.2,5686,-0.07426858683435456
target,Mll3.2,5682,-0.07444077682524695
target,Prkaa2.2,5564,-0.07952038155657257
target,Psip1.4,5563,-0.07956342905429566
target,Padi1.1,5518,-0.08150056645183508
target,Kdm6a.1,5090,-0.09992489547732118
target,Rnf40.3,5009,-0.10341174279289214
target,Phip.4,4953,-0.10582240266538566
target,Myst1.3,4940,-0.10638202013578593
target,Kat5.4,4932,-0.10672640011757072
target,Prdm1.4,4834,-0.11094505489443436
target,Phf8.1,4812,-0.11189209984434252
target,Prdm12.2,4716,-0.11602465962575996
target,Prdm10.4,4562,-0.12265397427511711
target,Mbd4.3,4519,-0.12450501667721034
target,Kdm4d.2,4456,-0.12721700903376554
target,Kdm6a.2,4446,-0.12764748401099651
target,Mta2.2,4379,-0.1305316663584441
target,L3mbtl4.4,4352,-0.13169394879696777
target,Kdm1b.2,4332,-0.13255489875142973
target,Mbd3.1,4253,-0.1359556510715545
target,Prdm15.2,4246,-0.1362569835556162
target,Prmt2.3,4240,-0.13651526854195478
target,Rnf217.1,4128,-0.1413365882869418
target,Mecom.3,4089,-0.14301544069814262
target,Pcgf1.4,4087,-0.14310153569358883
target,Phf2.2,4025,-0.14577048055242092
target,Rnf40.1,4016,-0.1461579080319288
target,Mtf2.4,3960,-0.14856856790442233
target,Prdm1.2,3925,-0.15007523032473075
target,Mbd2.4,3921,-0.15024742031562316
target,Mll3.3,3847,-0.15343293514713244
target,Prmt8.1,3811,-0.15498264506516396
target,Ppargc1a.2,3726,-0.15864168237162732
target,Kdm4a.1,3714,-0.1591582523443045
target,Prdm1.1,3618,-0.16329081212572194
target,Prkaa1.3,3582,-0.1648405220437535
target,Prdm12.4,3378,-0.17362221157926555
target,Ring1.3,3334,-0.1755163014790819
target,Kdm1a.2,3320,-0.17611896644720526
target,Rbbp7.2,3293,-0.1772812488857289
target,Nap1l3.2,3282,-0.177754771360683
target,Men1.4,3226,-0.18016543123317652
target,L3mbtl1.2,3179,-0.18218866362616212
target,Rbbp5.1,3176,-0.18231780611933143
target,Pcgf2.4,3148,-0.18352313605557818
target,Myst2.2,3084,-0.18627817590985649
target,Ncoa3.4,3037,-0.1883014083028421
