type,shRNA,count,ZScore
target,Psip1.2,10715,0.004747787109620893
target,Mll3.2,9481,-0.006176987998379288
target,Prmt8.4,9302,-0.007761700108859054
target,Rbbp7.3,8830,-0.011940382321967714
target,L3mbtl1.3,6763,-0.030239823284882117
target,Pcgf6.3,6052,-0.03653440602539113
target,Pcmt1.4,5972,-0.03724265724795192
target,Kdm5c.1,5444,-0.04191711531685314
target,Kat5.4,4897,-0.04675978305111254
target,Mbd3.2,4386,-0.05128373773521958
target,Kdm5a.2,4382,-0.05131915029634762
target,Nap1l3.1,4358,-0.05153162566311586
target,Prmt2.4,4303,-0.0520185483786264
target,Pbrm1.2,4281,-0.052213317464830614
target,Phf8.2,4086,-0.05393967981982254
target,Morf4l1.2,4080,-0.0539927986615146
target,Paxip1.4,3963,-0.055028616074509755
target,Rbbp7.1,3791,-0.056551356203015456
target,Rbbp5.4,3782,-0.056631034465553544
target,Phf19.3,3666,-0.057657998738266686
target,Kat5.2,3512,-0.0590213823416962
target,Phc1.1,3024,-0.06334171479931702
target,Prdm1.2,2846,-0.06491757376951478
target,Mta2.2,2833,-0.06503266459318091
target,Kdm4d.2,2784,-0.0654664684669994
target,Mll2.1,2616,-0.06695379603437705
target,Mta3.1,2599,-0.06710429941917122
target,Ncoa1.1,2482,-0.06814011683216638
target,Mta2.1,2452,-0.06840571104062666
target,Ncor1.1,2320,-0.06957432555785197
target,Kdm4c.1,2273,-0.06999042315110644
target,Ring1.3,2249,-0.07020289851787467
target,Mll5.2,2184,-0.07077835263620531
target,Kdm3a.3,2149,-0.07108821254607565
target,Prmt5.2,2122,-0.07132724733368993
target,Mtf2.2,2116,-0.07138036617538199
target,Mll2.2,2101,-0.07151316327961213
target,Ncor1.4,2100,-0.07152201641989414
target,Ppargc1a.4,2078,-0.07171678550609836
target,Rbbp4.3,2046,-0.07200008599512267
target,L3mbtl1.4,1979,-0.07259324639401733
target,Kdm5d.3,1917,-0.07314214109150195
target,Kat2b.2,1882,-0.0734520010013723
target,Morf4l1.4,1821,-0.0739920425585749
target,Prdm5.1,1813,-0.07406286768083098
target,Jmjd6.2,1802,-0.07416025222393309
target,Kdm5c.2,1795,-0.07422222420590716
target,Myst4.1,1755,-0.07457634981718755
target,Parp1.3,1743,-0.07468258750057166
target,Psip1.3,1737,-0.07473570634226373
target,Kdm1a.2,1720,-0.0748862097270579
target,Pcmt1.1,1710,-0.074974741129878
target,Prdm15.4,1696,-0.07509868509382613
target,Prdm6.4,1629,-0.07569184549272079
target,Kdm1a.3,1621,-0.07576267061497687
target,Prdm1.4,1614,-0.07582464259695094
target,Kdm1b.1,1612,-0.07584234887751497
target,Prdm10.2,1609,-0.07586890829836099
target,Myst1.2,1555,-0.07634697787358952
target,L3mbtl4.2,1553,-0.07636468415415354
target,Prkaa2.3,1529,-0.07657715952092178
target,Kdm4c.2,1494,-0.07688701943079213
target,Prdm9.4,1463,-0.07716146677953444
target,Mbd4.1,1435,-0.07740935470743071
target,Mbd1.1,1428,-0.07747132668940478
target,Kdm2a.3,1421,-0.07753329867137884
target,Phf2.3,1405,-0.07767494891589101
target,Prmt3.3,1354,-0.0781264590702735
target,Kdm5d.1,1328,-0.07835664071760576
target,Msl3.3,1291,-0.07868420690804014
target,Kdm5a.1,1275,-0.07882585715255229
target,Jmjd5.3,1267,-0.07889668227480837
target,Psip1.1,1256,-0.07899406681791048
target,Mbd4.3,1222,-0.07929507358749881
target,Mtf2.1,1221,-0.07930392672778082
target,Myst1.3,1205,-0.07944557697229297
