shRNA,count,pctg,nbPctg
Bcl6,27018,0.2729302636810613,78.18368374400339
Bcl6.2,12082,0.12204987215169824,67.47223819451023
Bcl6.3,25905,0.26168696723139734,77.61951385575811
CD4.1,36366,0.36736183170573233,82.1272295070265
CD4.2,65,0.0006566165940953804,22.833631848555203
CD4.3,2916,0.029456830590494292,50.71198221390066
CD4.4,17667,0.17846839027512437,72.48330935262776
Cd14,7769,0.07848083568503092,61.88337949654243
Cd14.2,2056,0.020769287960924646,47.172445490789066
Fosb,462,0.004667028714954857,34.51515487995533
Fosb.2,544,0.005495375802890568,35.720358249492854
Hes1,948,0.009576500480037239,40.13491999803103
Hes1.2,5761,0.05819643382436133,58.28333473833431
Hes1.3,3267,0.033002560198609344,51.91386393669352
Id2,0,0.0,5.318615318472413
Id2.2,1194,0.012061541743844372,42.12018638287872
Id2.3,1792,0.01810241440952187,45.843586705376836
Id2.4,2346,0.023698808149965573,48.481450309878966
Id2.5,566,0.0057176152655074655,36.01878732230199
Id3,72852,0.7359358786621023,90.5708688886805
Id3.2,21872,0.22094643301621783,75.34573928746426
Id3.3,20785,0.209965783204192,74.66085809308149
Id3.4,8447,0.08532985185113351,62.91877823958348
Id3.5,135,0.0013637421569673285,26.637184233383408
Jmjd5.1,2594,0.026204053001283333,49.50103261331499
Jmjd5.2,2619,0.026456597845166168,49.59911686709052
Jmjd5.3,60032,0.6064308827189826,88.3885531142509
Jmjd5.4,30889,0.31203430730788007,79.9719931410075
Jmjd6.1,8953,0.09044135949132215,63.64563725424169
Jmjd6.2,83241,0.8408834139860547,91.9674704939309
Jmjd6.3,12038,0.12160539322646444,67.42494693212555
Jmjd6.4,1571,0.015869917989597578,44.60352170462641
Jmjd8.1,0,0.0,5.318615318472413
Jmjd8.2,3,3.030538126594063e-05,11.959122915706217
Jmjd8.3,294,0.0029699273640621817,31.382767453416548
Kat2a.1,4,4.040717502125417e-05,12.694113999678274
Kat2a.2,0,0.0,5.318615318472413
Kat2a.3,59966,0.605764164331132,88.37569991763998
Kat2b.1,2572,0.02598181353866643,49.413594212605275
Kat2b.3,64585,0.6524243496869252,89.23246815087525
Kat2b.4,9429,0.0952498133188514,64.29730200073399
Kat5.1,10069,0.10171496132225206,65.12953224714965
Kat5.3,3375,0.03409355392418321,52.26234245472086
Kat5.4,80855,0.8167805340858765,91.67094100462273
Kdm1a.1,21121,0.21335998590597732,74.87623649999503
Kdm1a.2,24850,0.2510295748195415,77.06130274780134
Kdm1a.4,15275,0.1543048996124144,70.54812718845088
Kdm1b.1,102281,1.0332215670872245,93.92499949453487
Kdm1b.2,18665,0.18854998044292728,73.21808352754799
Kdm1b.3,5497,0.05552956027295854,57.73335716442563
Kdm1b.4,3201,0.03233584181075865,51.696139707647625
Kdm2a.1,4340,0.04384178489806078,55.02577592721857
Kdm2a.2,39805,0.4021019004302556,83.30271012318282
Kdm2a.3,15084,0.15237545700514948,70.38163076689764
Kdm2a.4,3153,0.0318509557105036,51.53550414528897
Kdm2b.1,0,0.0,5.318615318472413
Kdm2b.2,8995,0.09086563482904532,63.70430607282612
Kdm2b.3,1150,0.011617062818610574,41.79114523767483
Kdm2b.4,2879,0.029083064221547692,50.578790389822196
Kdm3a.1,12795,0.1292524510992368,68.2185165368063
