shRNA,count,pctg
Bcl6.2,11350,0.12698988108824175
Bcl6.3,27394,0.30649874912169994
CD4.1,132,0.001476886722788362
CD4.2,1118,0.01250878300058628
CD4.3,7311,0.0817993850780736
CD4.4,32029,0.35835761245597314
Cd14,7128,0.07975188303057155
Cd14.2,2629,0.029414660562201544
Fosb,40,0.0004475414311479885
Fosb.2,1438,0.016089114449770188
Hes1,1126,0.012598291286815876
Hes1.2,8015,0.0896761142662782
Hes1.3,2690,0.030097161244702228
Id2,1,1.1188535778699713e-05
Id2.2,604,0.006757875610334627
Id2.3,13180,0.14746490156326222
Id2.4,7328,0.0819895901863115
Id2.5,1978,0.022130923770268034
Id3,25216,0.28213011819569195
Id3.2,9997,0.11185179217966103
Id3.3,24288,0.2717471569930586
Id3.4,2049,0.022925309810555714
Id3.5,27,0.00030209046602489226
Jmjd5.1,2260,0.02528609085986135
Jmjd5.2,1219,0.01363882511423495
Jmjd5.3,80804,0.9040784450620516
Jmjd5.4,36877,0.4125996339111093
Jmjd6.1,10627,0.11890056972024185
Jmjd6.2,93984,1.051543346625314
Jmjd6.3,2350,0.026293059079944326
Jmjd6.4,1764,0.019736577113626294
Jmjd8.1,0,0.0
Jmjd8.2,2,2.2377071557399427e-05
Jmjd8.3,0,0.0
Kat2a.1,3,3.356560733609914e-05
Kat2a.2,0,0.0
Kat2a.3,42784,0.4786903147558886
Kat2b.1,4210,0.047103735628325795
Kat2b.3,76843,0.859760654842622
Kat2b.4,540,0.006041809320497846
Kat5.1,17620,0.19714200042068894
Kat5.3,3786,0.042359796458157115
Kat5.4,126880,1.4196014196014195
Kdm1a.1,43321,0.48469855846905024
Kdm1a.2,26303,0.2942920565871386
Kdm1a.3,32249,0.36081909032728704
Kdm1a.4,44777,0.500989066562837
Kdm1b.1,33838,0.3785976736796409
Kdm1b.2,10570,0.11826282318085597
Kdm1b.3,5381,0.06020551102518315
Kdm1b.4,11651,0.13035763035763034
Kdm2a.1,3348,0.03745921778708664
Kdm2a.2,33785,0.3780046812833698
Kdm2a.3,26847,0.3003786200507512
Kdm2a.4,5329,0.05962370716469077
Kdm2b.1,1692,0.018931002537559916
Kdm2b.2,24120,0.26986748298223706
Kdm2b.3,6334,0.07086818562228399
Kdm2b.4,1474,0.016491901737803377
Kdm3a.1,9928,0.11107978321093075
Kdm3a.2,18756,0.2098521770652918
Kdm3a.3,102557,1.1474626638561065
Kdm3a.4,2715,0.03037687463916972
Kdm3b.2,20252,0.22659022659022662
Kdm3b.3,9907,0.11084482395957806
Kdm3b.4,4068,0.045514963547750434
Kdm4a.1,57371,0.6418974861597813
Kdm4a.2,1375,0.015384236695712105
Kdm4a.3,54156,0.6059263436312616
Kdm4a.4,5123,0.057318868794278624
Kdm4b.1,4,4.475414311479885e-05
Kdm4b.2,94,0.001051722363197773
Kdm4b.3,1,1.1188535778699713e-05
Kdm4c.1,106400,1.1904602068536494
Kdm4c.2,41544,0.46481653039030085
Kdm4c.3,37416,0.41863025469582843
Kdm4c.4,6013,0.06727666563732138
Kdm4d.1,63580,0.7113671048097278
Kdm4d.2,115408,1.2912465371481765
Kdm4d.3,977,0.01093119945578962
Kdm4d.4,18863,0.2110493503936127
Kdm5a.1,70237,0.7858491874885317
Kdm5a.3,28987,0.3243220866171686
Kdm5a.4,6023,0.06738855099510836
Kdm5b.1,453,0.00506840670775097
Kdm5b.2,12208,0.1365896447863661
Kdm5b.3,37032,0.41433385695680774
Kdm5b.4,7677,0.08589438917307769
Kdm5c.2,113440,1.2692274987356955
Kdm5c.3,16133,0.18050464771776248
Kdm5c.4,7264,0.08127352389647471
Kdm5d.1,40038,0.4479665955075791
Kdm5d.2,6793,0.07600372354470715
Kdm5d.3,29430,0.3292786079671326
Kdm5d.4,93,0.0010405338274190733
Kdm6a.1,8795,0.09840317217366398
Kdm6a.2,14031,0.15698634551093568
Kdm6a.3,13339,0.14924387875207548
Kdm6a.4,3797,0.04248287035172281
Kdm6b.1,4301,0.048121892384187466
Kdm6b.2,3659,0.04093885241426225
Kdm6b.3,8747,0.0978661224562864
Kdm6b.4,653,0.007306113863490914
Klf12,1132,0.012665422501488074
Klf12.4,651,0.0072837367919335125
Klf12.5,9272,0.10374010374010374
Klf2,1862,0.020833053619938865
Klf2.2,1428,0.01597722909198319
Klf2.3,90,0.0010069682200829742
Klf2.4,4021,0.04498910236615154
Klf2.5,0,0.0
Klf2.6,3357,0.037559914609094934
Klf2.7,629,0.007037589004802119
L3mbtl1.1,1660,0.01857296939264152
L3mbtl1.2,16098,0.18011304896550798
L3mbtl1.4,44631,0.49935554033914686
L3mbtl2.1,5777,0.06463617119354824
L3mbtl2.3,519,0.005806850069145151
L3mbtl2.4,3015,0.03373343537277963
L3mbtl3.1,2396,0.026807731725764516
L3mbtl3.2,4332,0.048468736993327155
L3mbtl3.3,8124,0.09089566466615648
L3mbtl3.4,51334,0.5743522956637711
L3mbtl4.1,28135,0.31478945413371645
L3mbtl4.2,61942,0.6930402832042176
L3mbtl4.3,4323,0.04836804017131886
L3mbtl4.4,4072,0.04555971769086523
Mbd1.1,41463,0.4639102589922262
Mbd1.2,1070,0.011971733283208693
Mbd1.3,2979,0.03333064808474644
Mbd1.4,35248,0.3943735091276075
Mbd2.2,2961,0.03312925444072985
Mbd2.3,12561,0.14053919791624708
Mbd2.4,3427,0.03834311211360392
Mbd3.1,4536,0.0507511982921819
Mbd3.2,69377,0.77622704671885
Mbd3.3,402,0.004497791383037285
Mbd3.4,2677,0.02995171027957913
Mbd4.1,122218,1.3674404658011217
Mbd4.2,20304,0.227172030450719
Mbd4.3,29776,0.33314984134656267
Mbd4.4,19018,0.21278357343931117
Mecom.1,7640,0.0854804133492658
Mecom.2,1992,0.02228756327116983
Mecom.3,7667,0.0857825038152907
Mecom.4,7376,0.08252663990368908
Mecp2.1,0,0.0
Mecp2.2,51,0.0005706153247136853
Mecp2.3,3,3.356560733609914e-05
Men1.1,2964,0.03316282004806595
Men1.3,3912,0.043769551966273273
Men1.4,20199,0.2259972341939555
Mll1.1,815,0.009118656659640267
Mll1.2,38796,0.43407043407043405
Mll1.3,31128,0.3482767417193647
Mll1.4,1029,0.011513003316282005
Mll2.1,62258,0.6965758605102867
Mll2.2,104439,1.1685194881916194
Mll2.3,1295,0.014489153833416129
Mll2.4,614,0.006869760968121624
Mll3.2,72738,0.8138317154710597
Mll3.3,13849,0.1549500319992123
Mll3.4,11950,0.13370300255546155
Mll5.1,148315,1.6594276840178481
Mll5.2,27879,0.3119251889743693
Mll5.3,15643,0.17502226518619962
Mll5.4,13561,0.15172773369494683
Morf4l1.3,27417,0.30675608544461
Morf4l1.4,58769,0.6575390591784035
Ms4a1,17130,0.19165961788912608
Ms4a1.2,11280,0.12620668358373277
Msl3.1,10635,0.11899007800647145
Msl3.2,12871,0.14400764400764401
Msl3.3,32624,0.3650147912442994
Msl3.4,4099,0.04586180815689012
Mta1.1,10391,0.11626007527646871
Mta1.2,56,0.0006265580036071839
Mta1.3,4532,0.050706444149067095
Mta1.4,50898,0.569474094064258
Mta2.1,22097,0.24723307510192755
Mta2.2,70573,0.7896085355101748
Mta2.3,1461,0.016346450772680283
Mta2.4,10514,0.11763626517724877
Mta3.1,103295,1.155719803260787
Mta3.2,282,0.0031551670895933193
Mta3.3,77,0.000861517254959878
Mta3.4,20426,0.22853703181572033
Mtf2.1,18561,0.20767041258844537
Mtf2.2,80442,0.9000281951101623
Mtf2.3,2324,0.026002157149698134
Mtf2.4,28705,0.32116691952757526
Myst1.1,1287,0.01439964554718653
Myst1.2,68618,0.767734948062817
Myst1.3,50266,0.5624029394521198
Myst1.4,14318,0.16019745527942247
Myst2.1,1511,0.016905877561615268
Myst2.2,11209,0.12541229754344507
Myst2.3,1082,0.012105995712553089
Myst2.4,4403,0.04926312303361484
Myst3.1,1670,0.018684854750428522
Myst3.2,29646,0.3316953316953317
Myst3.3,6652,0.07442613999991049
Myst3.4,156,0.0017454115814771554
Myst4.1,63779,0.713593623429689
Myst4.3,9639,0.10784629637088654
Myst4.4,1542,0.017252722170754957
Nap1l1.1,3846,0.0430311086048791
Nap1l1.2,692,0.007742466758860202
Nap1l1.3,5012,0.05607694132284296
Nap1l1.4,63854,0.7144327636130915
Nap1l2.1,58464,0.6541265557659001
Nap1l2.2,555,0.006209637357178341
Nap1l2.3,15840,0.17722640673460346
Nap1l2.4,37251,0.416784146292343
Nap1l3.1,143402,1.604458407737096
Nap1l3.2,50193,0.5615861763402747
Nap1l3.3,158498,1.773360543852347
Nap1l3.4,10606,0.11866561046888915
Ncoa1.1,31315,0.3503689979099815
Ncoa1.2,53191,0.5951294066048165
Ncoa1.3,33871,0.378966895360338
Ncoa1.4,604,0.006757875610334627
Ncoa3.1,8096,0.09058238566435287
Ncoa3.2,32214,0.36042749157503257
Ncoa3.3,22824,0.2553671406130423
Ncoa3.4,25912,0.289917339097667
Ncor1.1,46754,0.5231088017973263
Ncor1.3,2036,0.022779858845432616
Ncor1.4,58247,0.6516986435019222
Ncor2.1,4840,0.05415251316890661
Ncor2.2,2323,0.025990968613919436
Ncor2.3,2656,0.029716751028226438
Ncor2.4,10071,0.11267974382728481
Nfatc3.2,33625,0.37621451555877783
Nfatc3.3,3097,0.03465089530663301
Nfatc3.7,3,3.356560733609914e-05
Nfatc3.8,1980,0.022153300841825433
Nsd1.1,9959,0.11142662782007044
Nsd1.2,9398,0.1051498592482199
Nsd1.3,2098,0.023473548063711998
Nsd1.4,12105,0.13543722560116003
Orc1.1,6593,0.07376601638896721
Orc1.2,11730,0.13124152468414765
Orc1.3,8895,0.09952202575153396
Orc1.4,1774,0.01984846247141329
Padi1.1,24053,0.2691178510850642
Padi1.2,5312,0.059433502056452876
Padi1.3,274,0.0030656588033637212
Padi1.4,35892,0.40157892616909013
Padi2.1,0,0.0
Padi2.2,11,0.00012307389356569685
Padi2.3,3,3.356560733609914e-05
Padi3,1682,0.01881911717977292
Padi4.1,6427,0.07190871944970305
