shRNA,count,pctg
Bcl6,13816,1.310997538558472
Bcl6.2,6871,0.6519878465138434
Bcl6.3,1971,0.1870278046105058
CD4.1,165589,15.71270783239424
CD4.2,509,0.04829891047526508
CD4.3,242,0.02296333268175668
CD4.4,864,0.08198479106213954
Cd14,1087,0.10314521745896492
Cd14.2,1069,0.10143720097850366
Fosb,18,0.0017080164804612404
Fosb.2,0,0.0
Hes1,149,0.014138580866040267
Hes1.2,744,0.07059801452573128
Hes1.3,1159,0.10997728338080986
Id2,4,0.00037955921788027563
Id2.2,485,0.046021555167983424
Id2.3,3876,0.3677928821259871
Id2.4,834,0.07913809692803747
Id2.5,510,0.048393800279735145
Id3,2620,0.24861128771158053
Id3.2,5904,0.5602294055912869
Id3.3,7101,0.6738125015419593
Id3.4,80,0.007591184357605513
Id3.5,7,0.0006642286312904823
Jmjd5.1,7,0.0006642286312904823
Jmjd5.2,469,0.04450331829646232
Jmjd5.3,1790,0.16985275000142333
Jmjd5.4,3667,0.3479609129917427
Jmjd6.1,73,0.00692695572631503
Jmjd6.2,6965,0.66090748813403
Jmjd6.3,278,0.026379365642679158
Jmjd6.4,74,0.007021845530785099
Jmjd8.1,0,0.0
Jmjd8.2,0,0.0
Jmjd8.3,55,0.00521893924585379
Kat2a.1,0,0.0
Kat2a.2,0,0.0
Kat2a.3,3898,0.3698804578243286
Kat2b.1,126,0.011956115363228683
Kat2b.3,5213,0.49466055070246917
Kat2b.4,1343,0.12743700740330255
Kat5.1,1368,0.12980925251505426
Kat5.3,590,0.055984984637340654
Kat5.4,6248,0.5928714983289906
Kdm1a.1,3646,0.34596822709787123
Kdm1a.2,2680,0.2543046759797847
Kdm1a.3,2700,0.25620247206918606
Kdm1a.4,337,0.03197786410641322
Kdm1b.1,2112,0.20040726704078554
Kdm1b.2,3128,0.2968153083823756
Kdm1b.3,1118,0.10608680139753703
Kdm1b.4,636,0.06034991564296383
Kdm2a.1,2188,0.20761889218051077
Kdm2a.2,2634,0.2499397449741615
Kdm2a.3,1842,0.17478701983386694
Kdm2a.4,263,0.024956018575628125
Kdm2b.1,43,0.004080261592212963
Kdm2b.2,449,0.04260552220706094
Kdm2b.3,331,0.03140852527959281
Kdm2b.4,102,0.009678760055947028
Kdm3a.1,1076,0.10210142960979415
Kdm3a.2,651,0.061773262710014855
Kdm3a.3,4938,0.4685658544732003
Kdm3a.4,338,0.032072753910883295
Kdm3b.2,2061,0.19556788701281203
Kdm3b.3,388,0.03681724413438674
Kdm3b.4,1219,0.115670671649014
Kdm4a.1,935,0.08872196717951443
Kdm4a.2,595,0.056459433659691007
Kdm4a.3,4072,0.3863912838021206
Kdm4a.4,58,0.005503608659263997
Kdm4b.1,0,0.0
Kdm4b.2,0,0.0
Kdm4b.3,0,0.0
Kdm4c.1,3318,0.3148443712316886
Kdm4c.2,3430,0.3254720293323363
Kdm4c.3,1461,0.1386340043307707
Kdm4c.4,136,0.012905013407929372
Kdm4d.1,6623,0.6284551750052664
Kdm4d.2,4705,0.44645653003167424
Kdm4d.3,26,0.0024671349162217913
