type,shRNA,count
target,Scml4.3,1
target,Rpa3.4,1
target,Sp110.4,1
target,Ube2e1.4,1
target,Sirt7.3,0
target,Smarcc2.1,0
target,Ube2i.2,0
target,Sp140.2,0
target,Ssrp1.3,0
target,Setd1a.1,0
target,Scml4.2,0
target,Wbp7.3,0
target,Sp100.4,0
target,Wdr5.2,0
target,Wdr82.1,0
target,Whsc1.2,0
target,Smarcd3.4,0
target,Rpa3.2,0
target,Setd4.1,0
target,Setd8.3,0
target,Setd4.3,0
target,Sin3a.1,0
target,Suv39h2.4,0
target,Sirt4.1,0
target,Suv420h1.1,0
target,Sirt3.2,0
target,Sirt5.3,0
target,Sirt1.4,0
target,Suv420h2.4,0
target,Smyd3.3,0
target,Sin3b.3,0
target,Sin3b.1,0
target,Sin3a.3,0
target,Suz12.4,0
target,Taf1.1,0
target,Smyd2.3,0
target,Sfmbt2.1,0
target,Taf1.3,0
target,Taf3.2,0
target,Sfmbt1.2,0
target,Sirt6.3,0
target,Tet1.2,0
target,Smyd3.2,0
target,Smyd2.4,0
target,Supt16h.2,0
target,Setd5.3,0
target,Tet3.3,0
target,Setd5.1,0
target,Smarcd2.2,0
control,Bcl6.2,85068
control,Ccnt1.4,51205
control,CDK9.3,39692
control,Ccnt1.3,34921
control,CD4.4,20602
control,Ms4a1,17993
control,Nfatc3.2,15963
control,Id2.3,15754
control,Cd19,12083
control,Klf12,8006
control,Cd14,7945
control,CD4.1,6377
control,Klf12.4,6185
control,Runx3.2,4338
control,CD4.3,4279
control,Bcl6.3,3546
control,CDK9.2,3490
control,Klf12.5,3376
control,Id3.4,2686
control,Klf2,1799
control,Id3,1678
control,CD4.2,1426
control,Fosb.2,1244
control,Fosb,1224
control,Klf2.4,1193
control,Tbx21,1000
control,Ms4a1.2,410
control,Klf2.6,318
control,Cd14.2,317
control,Klf2.5,267
control,Klf2.7,79
control,Tbx21.3,67
control,Hes1.2,60
control,Runx3.3,54
control,Klf2.3,31
control,Tbx21.4,13
control,Nfatc3.3,8
control,Klf2.2,2
control,Hes1,0
control,Hes1.3,0
control,Id2,0
control,Id2.2,0
control,Cd19.4,0
control,Cd19.3,0
control,Id2.5,0
control,Id3.2,0
control,Id3.3,0
control,Id3.5,0
control,Nfatc3.7,0
control,Nfatc3.8,0
control,Runx3,0
control,Id2.4,0
