type,shRNA,count
target,Iws1.1,0
target,Gtf3c4.3,0
target,Hdac5.2,0
target,Ash2l.4,0
target,Eaf1.2,0
target,Eaf1.3,0
target,Dpy30.3,0
target,Dpy30.2,0
target,Ep400.3,0
target,Baz2a.3,0
target,Brd1.4,0
target,Brd2.3,0
target,Baz1a.3,0
target,Baz1a.1,0
target,Fbxo17.1,0
target,Fbxo17.2,0
target,Fbxo17.3,0
target,Fbxw9.3,0
target,Dnmt1.1,0
target,Fkbp2.2,0
target,Fkbp5.3,0
target,Brd7.2,0
target,Clock.3,0
target,Bop1.4,0
target,H2afz.2,0
target,Hdac1.1,0
target,Hdac11.3,0
target,Brdt.2,0
target,Brdt.3,0
target,Actb,0
control,Id2.3,13918
control,Ccnt1.3,4639
control,Bcl6,4558
control,Ccnt1.2,3160
control,Id3,2056
control,Nfatc3.2,2055
control,Tbx21.4,2050
control,Ccnt1.4,1467
control,CDK9.3,1395
control,Id3.3,1314
control,Bcl6.2,930
control,Klf2.2,928
control,CD4.4,756
control,Id2.2,637
control,Id2.4,631
control,Fosb,526
control,Klf12.5,520
control,Ms4a1,463
control,Ms4a1.2,379
control,Cd14,345
control,Id3.2,319
control,Cd19.4,293
control,Id2,284
control,Id2.5,274
control,Cd14.2,269
control,CDK9.1,253
control,Hes1,233
control,Fosb.2,198
control,Runx3.2,188
control,Cd19,175
control,Hes1.2,173
control,Klf2.3,150
control,CD4.2,146
control,Bcl6.3,143
control,Klf12,130
control,Klf2.6,116
control,Nfatc3.3,108
control,Ccnt1,94
control,CD4.1,89
control,Klf2,87
control,CD4.3,83
control,Nfatc3.8,81
control,Id3.5,74
control,Klf2.7,73
control,Hes1.3,71
control,Klf2.4,60
control,Klf12.4,59
control,Cd19.3,53
control,Tbx21.3,49
control,Tbx21,35
control,Runx3.3,9
control,Id3.4,8
control,Runx3,4
control,Klf2.5,0
control,Nfatc3.7,0
